date,regime,score,pnl,cost,funding,r_ls_gross,r_ls_net,alt_turnover,major_turnover,alt_gross,major_gross,total_gross
2025-09-14,BALANCED,-0.179786052519487,-0.0012257425351684028,0.0004,0.00166482,-0.0012257425351684028,-0.003290562535168403,0.20000000000000004,0.2,0.0,0.0,0.0
2025-09-15,BALANCED,-0.3072240334797708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-16,BALANCED,-0.4651666862454233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,BALANCED,-0.12129889035948062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-18,BALANCED,0.22706943490723158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-19,BALANCED,-0.04558056781896762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-20,BALANCED,-0.12290569014543315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-21,BALANCED,-0.22479115116810486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,WEAK_RISK_ON_ALTS,-0.5895831862290816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,WEAK_RISK_ON_ALTS,-0.38981353607289787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,WEAK_RISK_ON_ALTS,-0.4391893613761869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,WEAK_RISK_ON_ALTS,-0.4271017352137219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,BALANCED,-0.05839736273093238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,BALANCED,-0.36311641790696086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,BALANCED,-0.06946429538911451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30,BALANCED,-0.4263751019555004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,BALANCED,-0.4542010623000755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-02,BALANCED,-0.1542641313280016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-03,BALANCED,0.09000989570595827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-04,BALANCED,-0.36128923645026445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-05,BALANCED,-0.44123899965040503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-06,BALANCED,-0.1695247779391852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-07,BALANCED,0.08507746794925965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-08,BALANCED,-0.40781944928973524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-09,BALANCED,-0.048401142872248365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-10,WEAK_RISK_ON_ALTS,-1.4161039094245609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-11,BALANCED,-0.006827449429144147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-12,BALANCED,-0.31730314707840473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-13,BALANCED,0.22395781271046686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-14,BALANCED,-0.23250805951688974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-15,BALANCED,-0.4369433023640941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-16,BALANCED,-0.23658338810125068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-17,BALANCED,0.20297378802878083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-18,BALANCED,0.2720372976610074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-19,BALANCED,0.3093846864370532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-20,WEAK_RISK_ON_MAJORS,0.6324410498903641,0.0,0.0004529764199561457,0.0,0.0,-0.0004529764199561457,0.22648820997807284,0.22648820997807284,0.22648820997807284,0.22648820997807284,0.4529764199561457
2025-10-21,WEAK_RISK_ON_MAJORS,0.436860023427029,0.001911666568585716,0.00005297641995614564,-0.004446756270604493,0.001911666568585716,0.006305446419234063,0.02648820997807281,0.02648820997807283,0.20000000000000004,0.2,0.4
2025-10-22,WEAK_RISK_ON_MAJORS,0.06993142546582971,0.0012533382893145876,0.0,-0.00418476,0.0012533382893145876,0.005438098289314588,0.0,0.0,0.20000000000000004,0.2,0.4
2025-10-23,BALANCED,0.12131815170826553,0.0017096790636055468,0.0004,0.00369504,0.0017096790636055468,-0.0023853609363944533,0.20000000000000004,0.2,0.0,0.0,0.0
2025-10-24,WEAK_RISK_ON_MAJORS,0.5315979995740611,0.0,0.00041263919982962444,0.0,0.0,-0.00041263919982962444,0.20631959991481222,0.20631959991481222,0.20631959991481222,0.20631959991481222,0.41263919982962444
2025-10-25,WEAK_RISK_ON_MAJORS,0.43084395876259013,0.0034346258132780232,0.00003263919982962439,0.001631946771406182,0.0034346258132780232,0.001770039842042217,0.026319599914812183,0.006319599914812207,0.20000000000000004,0.2,0.4
2025-10-26,WEAK_RISK_ON_MAJORS,0.4480289494899513,-0.0041949522718077725,0.000020000000000000005,0.006200250000000002,-0.0041949522718077725,-0.010415202271807774,0.020000000000000004,0.0,0.20000000000000004,0.2,0.4
2025-10-27,WEAK_RISK_ON_MAJORS,0.38532393765354506,-0.0007382076058721106,0.00004000000000000001,0.00213954,-0.0007382076058721106,-0.0029177476058721108,0.04000000000000001,0.0,0.20000000000000004,0.2,0.4
2025-10-28,WEAK_RISK_ON_MAJORS,0.22854036697907326,0.0010986673016357665,0.000020000000000000005,0.00022980000000000006,0.0010986673016357665,0.0008488673016357664,0.020000000000000004,0.0,0.20000000000000004,0.2,0.4
2025-10-29,BALANCED,-0.11253313661575155,-0.00013584595782018937,0.0004,0.004153980000000001,-0.00013584595782018937,-0.00468982595782019,0.20000000000000004,0.2,0.0,0.0,0.0
2025-10-30,BALANCED,-0.050959783058013824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-31,BALANCED,-0.23268940614154004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-01,BALANCED,0.24285853872433183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-02,BALANCED,0.030449190121009728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-03,BALANCED,-0.022313664718290903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-04,BALANCED,0.05371508189875364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-05,BALANCED,-0.002256467322797842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-06,BALANCED,-0.09360507424849748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-07,BALANCED,0.017663155001168062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-08,WEAK_RISK_ON_MAJORS,0.6415120937991547,0.0,0.0004566048375196619,0.0,0.0,-0.0004566048375196619,0.22830241875983096,0.22830241875983096,0.22830241875983096,0.22830241875983096,0.4566048375196619
2025-11-09,BALANCED,-0.21045640741367816,-0.0007175206260394108,0.0004566048375196619,-0.0003631035819165731,-0.0007175206260394108,-0.0008110218816424996,0.22830241875983096,0.22830241875983096,0.0,0.0,0.0
2025-11-10,BALANCED,0.26246038534079075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11,BALANCED,-0.23133432223369899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-12,BALANCED,0.27787213822285706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-13,BALANCED,-0.10983209049283088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-14,BALANCED,-0.2887228131024698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-15,BALANCED,-0.4115169179055367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-16,BALANCED,-0.07592140808938617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-17,BALANCED,-0.27491434733517284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-18,BALANCED,-0.35149785580292703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19,BALANCED,-0.15694941072106797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-20,BALANCED,-0.41180440027412213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-21,BALANCED,-0.3521005836134708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-22,WEAK_RISK_ON_MAJORS,0.8512726994657484,0.0,0.0005405090797862994,0.0,0.0,-0.0005405090797862994,0.2702545398931497,0.2702545398931497,0.2702545398931497,0.2702545398931497,0.5405090797862994
2025-11-23,BALANCED,-0.09689023404105696,-0.002289096404477779,0.0005405090797862994,0.004288817933561334,-0.002289096404477779,-0.007118423417825412,0.2702545398931497,0.2702545398931497,0.0,0.0,0.0
