ts,asset,funding_received,premium_gain,cost,net,cluster
2024-11-07,MEWUSDT,0.00658338,0.00103971,0.008,-0.00037691000000000027,2024-11
2024-11-12,MEWUSDT,0.00830975,-0.00040527999999999994,0.008,-9.552999999999992e-05,2024-11
2024-11-17,MEWUSDT,0.0049177399999999994,0.00053745,0.008,-0.0025448100000000006,2024-11
2024-12-04,MEWUSDT,0.01024865,0.00190521,0.008,0.004153859999999999,2024-12
2023-04-15,MINAUSDT,0.00365142,0.00207607,0.012,-0.00627251,2023-04
2020-12-28,MKRUSDT,0.002806,0.0006694600000000001,0.012,-0.00852454,2020-12
2024-11-07,MKRUSDT,0.00229729,-0.00034596,0.012,-0.01004867,2024-11
2025-07-21,MOCAUSDT,0.0027337999999999998,-0.00032452,0.02,-0.01759072,2025-07
2024-12-03,MOODENGUSDT,0.01259938,-0.0018330199999999999,0.008,0.0027663600000000007,2024-12
2025-05-13,MOODENGUSDT,0.0008940700000000001,0.00489506,0.02,-0.01421087,2025-05
2023-11-09,MTLUSDT,0.00373071,0.00023642999999999998,0.012,-0.00803286,2023-11
2026-04-11,MUSDT,0.00953777,0.00039154999999999984,0.02,-0.010070680000000002,2026-04
2026-04-17,MUSDT,0.00827065,0.00073511,0.012,-0.0029942400000000004,2026-04
2026-04-22,MUSDT,0.0074719899999999995,0.00020472000000000003,0.012,-0.0043232900000000005,2026-04
2026-06-08,MUSDT,0.008483520000000001,0.00070534,0.02,-0.010811139999999999,2026-06
2024-07-16,MYROUSDT,0.00218043,0.00018359,0.02,-0.01763598,2024-07
2024-08-22,MYROUSDT,0.0018049300000000002,0.00143064,0.012,-0.00876443,2024-08
2024-10-07,MYROUSDT,0.00227296,0.00029892000000000005,0.02,-0.01742812,2024-10
2024-10-12,MYROUSDT,0.00485884,-0.00011177,0.012,-0.00725293,2024-10
2024-10-24,MYROUSDT,0.00229203,-0.0007399,0.012,-0.01044787,2024-10
2024-11-07,MYROUSDT,0.00868006,0.00086706,0.012,-0.002452880000000001,2024-11
2024-11-13,MYROUSDT,0.012226899999999999,-0.00164018,0.012,-0.0014132800000000011,2024-11
2024-11-18,MYROUSDT,0.00858868,0.00137594,0.012,-0.00203538,2024-11
2024-11-23,MYROUSDT,0.008714899999999998,-0.00060653,0.012,-0.003891630000000002,2024-11
2024-11-30,MYROUSDT,0.01486953,0.00071078,0.012,0.0035803099999999997,2024-11
2024-12-05,MYROUSDT,0.00975458,0.00059008,0.012,-0.00165534,2024-12
2025-09-09,MYROUSDT,0.01008619,0.00092197,0.02,-0.008991840000000001,2025-09
2026-06-02,MYXUSDT,0.0020417599999999997,0.00198048,0.02,-0.01597776,2026-06
2025-09-10,NAORISUSDT,0.00795498,-0.00028825,0.02,-0.01233327,2025-09
2025-10-11,NAORISUSDT,0.0030708199999999997,0.0,0.012,-0.00892918,2025-10
2026-03-10,NAORISUSDT,0.01267583,0.00138506,0.02,-0.005939109999999999,2026-03
2026-05-05,NAORISUSDT,0.008282010000000001,0.0018298,0.02,-0.00988819,2026-05
2024-10-12,NEIROETHUSDT,0.0074629100000000006,-0.00053728,0.008,-0.0010743699999999998,2024-10
2024-10-28,NEIROETHUSDT,0.0019349500000000002,0.0,0.008,-0.00606505,2024-10
2024-11-07,NEIROETHUSDT,0.0068905699999999995,0.00063359,0.008,-0.0004758400000000008,2024-11
2024-11-18,NEIROETHUSDT,0.01011948,0.0026316300000000003,0.008,0.004751109999999999,2024-11
2024-11-23,NEIROETHUSDT,0.011809980000000001,-0.00029529999999999997,0.008,0.003514680000000001,2024-11
2024-12-03,NEIROETHUSDT,0.018206789999999997,0.0007934000000000001,0.008,0.011000189999999996,2024-12
2025-02-22,NEIROETHUSDT,0.00521744,0.00133638,0.02,-0.01344618,2025-02
2025-04-22,NEIROETHUSDT,0.01443669,-0.00030911,0.02,-0.00587242,2025-04
2025-05-08,NEIROETHUSDT,0.00461551,0.00127161,0.012,-0.00611288,2025-05
2025-07-11,NEIROETHUSDT,0.00510117,-0.00062984,0.02,-0.01552867,2025-07
2025-07-18,NEIROETHUSDT,0.00634919,0.00163569,0.02,-0.01201512,2025-07
2025-09-10,NEIROETHUSDT,0.00563878,0.0,0.02,-0.014361220000000001,2025-09
2024-11-07,NEIROUSDT,0.00553019,-0.00013869000000000002,0.008,-0.0026085000000000006,2024-11
2024-11-12,NEIROUSDT,0.00308837,0.00072769,0.008,-0.004183940000000001,2024-11
2023-10-30,NEOUSDT,0.0025734,0.00048977,0.02,-0.01693683,2023-10
2023-11-05,NEOUSDT,0.0028044499999999996,0.00043029,0.02,-0.01676526,2023-11
2021-08-15,NKNUSDT,0.00386526,0.0007550899999999999,0.012,-0.00737965,2021-08
2024-02-28,NKNUSDT,0.01545586,-0.00103185,0.02,-0.005575989999999999,2024-02
2024-03-10,NKNUSDT,0.01077288,-0.00098767,0.02,-0.01021479,2024-03
2024-11-30,NKNUSDT,0.0057040400000000005,5.964999999999996e-05,0.02,-0.01423631,2024-11
2023-12-09,NMRUSDT,0.00362289,0.0003627,0.02,-0.01601441,2023-12
2023-12-22,NMRUSDT,0.00571675,-0.00105814,0.02,-0.01534139,2023-12
2023-12-17,NTRNUSDT,0.0040858299999999995,-0.0016009599999999998,0.012,-0.00951513,2023-12
2021-01-31,OCEANUSDT,0.03608286,-0.00371288,0.02,0.01236998,2021-01
2021-02-05,OCEANUSDT,0.03951159,0.00018470999999999982,0.02,0.019696299999999996,2021-02
2021-02-10,OCEANUSDT,0.04933843,-0.0016854600000000002,0.02,0.027652970000000002,2021-02
2023-02-20,OGNUSDT,0.00175172,0.00135435,0.02,-0.01689393,2023-02
2023-11-13,OMGUSDT,0.0016631799999999998,-1.864e-05,0.02,-0.01835546,2023-11
2024-12-04,OMGUSDT,0.009805419999999999,0.00205925,0.02,-0.008135330000000001,2024-12
2024-11-10,OMNIUSDT,0.00396403,0.0010141500000000001,0.02,-0.01502182,2024-11
2024-11-19,OMUSDT,0.00491936,-0.0006092000000000001,0.012,-0.00768984,2024-11
2024-11-24,OMUSDT,0.00182468,0.00080648,0.012,-0.00936884,2024-11
2024-02-27,ONDOUSDT,0.02183607,0.00055522,0.008,0.014391289999999998,2024-02
2024-03-04,ONDOUSDT,0.021508430000000002,0.0008589800000000001,0.008,0.01436741,2024-03
2024-12-02,ONDOUSDT,0.01463252,-0.00183417,0.008,0.00479835,2024-12
2023-01-16,ONEUSDT,0.00130795,0.00136301,0.02,-0.01732904,2023-01
2020-06-21,ONTUSDT,0.00331419,-0.00017679999999999996,0.02,-0.01686261,2020-06
2020-06-28,ONTUSDT,0.00437356,0.00016991,0.02,-0.01545653,2020-06
2020-07-04,ONTUSDT,0.014847889999999997,-0.00362225,0.02,-0.008774360000000004,2020-07
2020-07-09,ONTUSDT,0.009907,0.00362669,0.02,-0.006466310000000001,2020-07
2020-07-15,ONTUSDT,0.0018036999999999999,0.00103622,0.02,-0.01716008,2020-07
2020-07-28,ONTUSDT,0.01712417,0.00078013,0.02,-0.002095699999999999,2020-07
2020-08-08,ONTUSDT,0.01716346,0.00144917,0.02,-0.0013873700000000024,2020-08
2026-04-21,ONUSDT,0.005707459999999999,0.00266255,0.02,-0.011629990000000002,2026-04
2026-08-05,ONUSDT,0.01293366,-0.00199312,0.02,-0.009059460000000002,2026-08
2026-08-10,ONUSDT,0.00765229,0.00199312,0.012,-0.00235459,2026-08
2026-08-29,ONUSDT,0.0051646899999999996,0.00185429,0.012,-0.004981020000000001,2026-08
2023-01-15,OPUSDT,0.0018906500000000002,-0.00092837,0.012,-0.01103772,2023-01
2023-01-21,OPUSDT,0.0021902199999999997,0.00192231,0.008,-0.0038874700000000005,2023-01
2023-02-02,OPUSDT,0.00314189,0.0023795599999999997,0.008,-0.0024785500000000004,2023-02
2023-11-09,OPUSDT,0.00421374,0.00022430000000000003,0.008,-0.0035619600000000003,2023-11
2023-12-23,OPUSDT,0.00850068,-2.7790000000000085e-05,0.008,0.0004728900000000001,2023-12
2024-01-02,OPUSDT,0.00224808,0.00138835,0.008,-0.004363570000000001,2024-01
2024-02-27,ORBSUSDT,0.01857902,0.00027609000000000005,0.02,-0.001144889999999999,2024-02
2024-03-03,ORBSUSDT,0.016527720000000003,-0.000601,0.02,-0.004073279999999999,2024-03
2024-03-09,ORBSUSDT,0.01900044,0.00012589999999999997,0.02,-0.0008736600000000018,2024-03
2024-11-10,ORBSUSDT,0.00735923,0.0011225100000000002,0.02,-0.01151826,2024-11
2024-11-18,ORBSUSDT,0.01030683,0.0018647000000000002,0.02,-0.00782847,2024-11
2024-11-23,ORBSUSDT,0.00860033,-0.00048031000000000007,0.02,-0.01187998,2024-11
2024-12-03,ORBSUSDT,0.007463050000000001,0.00141731,0.02,-0.01111964,2024-12
2023-12-15,ORDIUSDT,0.0037957200000000007,-0.00134895,0.008,-0.005553229999999999,2023-12
2023-12-25,ORDIUSDT,0.012510460000000001,0.00150953,0.008,0.006019990000000001,2023-12
2024-02-27,ORDIUSDT,0.015786670000000003,-4.971000000000012e-05,0.008,0.007736960000000001,2024-02
2024-03-03,ORDIUSDT,0.01203282,0.0007541800000000001,0.008,0.004787,2024-03
2024-11-23,ORDIUSDT,0.00351309,-0.00054279,0.008,-0.0050297,2024-11
2024-11-28,ORDIUSDT,0.00503664,0.00019681000000000006,0.008,-0.0027665499999999996,2024-11
2023-12-29,OXTUSDT,0.00748808,0.0008828400000000001,0.02,-0.01162908,2023-12
2024-03-05,PERPUSDT,0.009524059999999999,-0.00043765000000000004,0.012,-0.0029135900000000006,2024-03
2026-08-21,PIEVERSEUSDT,0.00318647,0.00030163,0.02,-0.0165119,2026-08
2025-05-08,PIPPINUSDT,0.0064652500000000005,0.00199003,0.02,-0.01154472,2025-05
2025-05-14,PIPPINUSDT,0.0019232300000000002,0.00037734,0.02,-0.017699430000000002,2025-05
2025-06-22,PIPPINUSDT,0.0037231,0.0030701500000000002,0.02,-0.01320675,2025-06
2025-07-17,PIPPINUSDT,-0.026440480000000002,0.0002017999999999998,0.02,-0.046238680000000004,2025-07
2025-08-30,PLAYUSDT,0.01851974,-0.00117673,0.012,0.005343009999999999,2025-08
2025-09-05,PLAYUSDT,0.02320399,0.0,0.02,0.0032039900000000003,2025-09
2026-02-03,PLAYUSDT,-0.00141488,0.0,0.02,-0.02141488,2026-02
2025-08-13,PLUMEUSDT,0.00010831000000000013,0.00130896,0.02,-0.01858273,2025-08
2024-03-02,POLYXUSDT,0.011967740000000001,0.00191492,0.02,-0.006117339999999999,2024-03
2024-12-04,POLYXUSDT,0.00610147,0.0013688799999999998,0.012,-0.00452965,2024-12
2024-12-04,PONKEUSDT,0.01022883,0.00195494,0.012,0.00018376999999999977,2024-12
2024-09-21,POPCATUSDT,0.00286562,0.00083712,0.008,-0.00429726,2024-09
2024-09-29,POPCATUSDT,0.005845590000000001,-0.00087416,0.008,-0.0030285699999999987,2024-09
2024-10-07,POPCATUSDT,0.00557686,-0.00020691999999999998,0.008,-0.00263006,2024-10
2024-10-13,POPCATUSDT,0.0039206399999999995,0.0006486,0.008,-0.0034307600000000006,2024-10
2024-11-10,POPCATUSDT,0.00890217,-0.00122759,0.008,-0.00032542000000000074,2024-11
2024-11-17,POPCATUSDT,0.01011997,-0.0005744599999999999,0.008,0.00154551,2024-11
2024-11-22,POPCATUSDT,0.011577649999999998,0.00149771,0.008,0.0050753599999999975,2024-11
2024-12-03,POPCATUSDT,0.0173589,-0.00050681,0.008,0.00885209,2024-12
2025-05-14,POPCATUSDT,0.0014214600000000003,0.00060756,0.008,-0.00597098,2025-05
2025-05-23,POPCATUSDT,0.00146612,0.00193297,0.008,-0.00460091,2025-05
2025-07-11,POPCATUSDT,0.0017259600000000001,0.0003896,0.012,-0.00988444,2025-07
2025-10-07,PORT3USDT,0.01145967,0.00187842,0.02,-0.00666191,2025-10
2025-10-23,PORT3USDT,0.01910273,0.00423848,0.02,0.0033412099999999972,2025-10
2025-10-31,PORT3USDT,0.015341679999999998,-0.0007678400000000001,0.02,-0.005426160000000003,2025-10
2025-11-05,PORT3USDT,0.02459865,0.00215582,0.02,0.0067544699999999985,2025-11
2025-11-14,PORT3USDT,0.01033305,-0.0020151699999999997,0.02,-0.01168212,2025-11
2026-02-10,POWERUSDT,0.0042064,0.00157784,0.02,-0.014215760000000001,2026-02
2023-12-04,POWRUSDT,0.00746402,0.0003492599999999999,0.02,-0.01218672,2023-12
2023-12-09,POWRUSDT,0.0069625799999999995,-9.175999999999998e-05,0.02,-0.01312918,2023-12
2023-12-28,POWRUSDT,0.00648511,0.00080813,0.02,-0.012706760000000001,2023-12
2025-12-27,PTBUSDT,0.01552776,0.00153435,0.02,-0.002937890000000002,2025-12
2026-01-28,PTBUSDT,0.004787689999999999,0.0,0.02,-0.015212310000000001,2026-01
2026-02-06,PTBUSDT,0.01747005,-0.00067401,0.02,-0.0032039599999999988,2026-02
2026-02-11,PTBUSDT,0.01751782,0.00067401,0.02,-0.0018081700000000013,2026-02
2026-08-10,PTBUSDT,0.00705719,0.00196336,0.02,-0.010979450000000002,2026-08
2025-09-21,PUMPBTCUSDT,0.01571754,0.0053741299999999995,0.02,0.0010916699999999994,2025-09
2025-08-11,PUMPUSDT,0.0020688900000000003,-0.00058507,0.008,-0.00651618,2025-08
2023-11-02,QTUMUSDT,0.0015,4.592e-05,0.02,-0.01845408,2023-11
2026-01-04,QUSDT,0.01045928,0.00293213,0.02,-0.006608590000000001,2026-01
2026-08-08,RAVEUSDT,0.0047653,-0.00214881,0.02,-0.01738351,2026-08
2026-08-14,RAVEUSDT,0.00515856,-0.00105079,0.02,-0.01589223,2026-08
2025-01-18,RAYSOLUSDT,0.009873400000000001,0.00035425,0.02,-0.009772349999999999,2025-01
2021-04-03,REEFUSDT,0.02007842,-0.0002397600000000001,0.012,0.00783866,2021-04
2021-04-16,REEFUSDT,0.00871131,0.0013838799999999997,0.012,-0.0019048099999999998,2021-04
2024-08-31,REEFUSDT,0.015760049999999998,0.00211558,0.012,0.005875629999999996,2024-08
2024-11-30,RENDERUSDT,0.00675964,0.0005808,0.008,-0.00065956,2024-11
2024-12-07,RENDERUSDT,0.00322809,0.00079835,0.008,-0.00397356,2024-12
2020-11-21,RENUSDT,0.0141514,0.00096258,0.02,-0.004886020000000001,2020-11
2021-01-04,RENUSDT,0.024025880000000003,-0.00280015,0.02,0.0012257300000000013,2021-01
2021-01-10,RENUSDT,0.0039056200000000003,0.0,0.02,-0.01609438,2021-01
2021-02-09,RENUSDT,0.05292284,0.0035294799999999998,0.012,0.044452320000000003,2021-02
2024-11-11,REZUSDT,0.0035627000000000002,-0.00219212,0.02,-0.01862942,2024-11
2024-02-27,RIFUSDT,0.014666190000000003,0.0010973100000000002,0.02,-0.004236499999999997,2024-02
2024-03-03,RIFUSDT,0.01111597,0.00041350999999999985,0.02,-0.00847052,2024-03
2024-11-23,RIFUSDT,0.00302013,0.0009339000000000001,0.02,-0.01604597,2024-11
2026-08-09,RIVERUSDT,0.00596266,-0.0003808399999999999,0.02,-0.014418180000000001,2026-08
2026-08-15,RIVERUSDT,0.00488731,-0.00033015000000000003,0.02,-0.015442840000000001,2026-08
2026-08-21,RIVERUSDT,0.00289376,-0.00122291,0.02,-0.01832915,2026-08
2026-08-27,RIVERUSDT,0.0035543500000000004,-0.00050358,0.02,-0.01694923,2026-08
2026-09-06,RIVERUSDT,0.00401986,-0.0010837,0.02,-0.01706384,2026-09
2020-11-25,RLCUSDT,4.6839999999999816e-05,-0.0009726300000000002,0.02,-0.02092579,2020-11
2020-12-21,RLCUSDT,0.0015768699999999997,0.0,0.02,-0.01842313,2020-12
2021-08-16,RLCUSDT,0.0046774,-0.00066618,0.012,-0.007988780000000001,2021-08
2021-08-21,RLCUSDT,0.0047662,0.00066618,0.012,-0.006567620000000001,2021-08
2023-12-09,RNDRUSDT,0.00443403,-0.0006045,0.012,-0.008170469999999999,2023-12
2023-12-15,RNDRUSDT,0.0021793299999999997,2.0739999999999995e-05,0.008,-0.00579993,2023-12
2021-02-03,RSRUSDT,0.032531059999999994,-0.0006869099999999998,0.012,0.019844149999999994,2021-02
2021-09-06,RSRUSDT,0.0004496900000000002,0.00178939,0.012,-0.00976092,2021-09
2021-02-05,RUNEUSDT,0.027169060000000002,0.00247034,0.02,0.009639400000000003,2021-02
2023-01-14,RUNEUSDT,0.0022760299999999996,0.00206231,0.012,-0.007661660000000001,2023-01
2021-03-30,RVNUSDT,0.025314620000000003,0.0006273099999999998,0.012,0.013941930000000002,2021-03
2021-10-26,RVNUSDT,0.00446555,-0.00039608000000000004,0.012,-0.00793053,2021-10
2025-11-23,SAHARAUSDT,0.00419118,0.00138094,0.02,-0.01442788,2025-11
2021-08-21,SANDUSDT,0.0069204,0.00103747,0.008,-4.21299999999996e-05,2021-08
2021-09-05,SANDUSDT,-0.0008596700000000002,0.00079072,0.008,-0.00806895,2021-09
2021-10-17,SCUSDT,0.006518629999999999,0.00549006,0.012,8.689999999998699e-06,2021-10
2021-04-03,SFPUSDT,0.01952597,0.00093972,0.012,0.008465690000000001,2021-04
2025-08-24,SIRENUSDT,0.0029442500000000003,-0.00067066,0.02,-0.01772641,2025-08
2025-10-05,SKATEUSDT,0.00673338,0.0,0.02,-0.01326662,2025-10
2025-10-11,SKATEUSDT,0.00193582,-0.00107107,0.02,-0.01913525,2025-10
2025-10-20,SKATEUSDT,0.00938397,0.0009325499999999999,0.02,-0.009683480000000001,2025-10
2025-10-25,SKATEUSDT,0.00932646,0.00197107,0.02,-0.00870247,2025-10
2025-06-25,SKYAIUSDT,0.00270151,-0.00220689,0.02,-0.01950538,2025-06
2025-07-08,SKYAIUSDT,0.00395579,-0.00136003,0.02,-0.01740424,2025-07
2025-07-14,SKYAIUSDT,0.00455473,0.00346588,0.02,-0.01197939,2025-07
2025-12-06,SKYAIUSDT,0.0033451,0.0009772,0.02,-0.0156777,2025-12
2026-04-18,SKYAIUSDT,0.01561036,0.00056657,0.02,-0.0038230700000000013,2026-04
2026-05-04,SKYAIUSDT,0.00996165,0.00355735,0.012,0.0015189999999999995,2026-05
2020-11-23,SNXUSDT,0.007962680000000001,0.00586164,0.02,-0.006175679999999999,2020-11
2021-08-21,SOLUSDT,0.0034360799999999993,0.00055751,0.008,-0.004006410000000001,2021-08
2025-08-13,SOLVUSDT,0.00172318,0.00068901,0.02,-0.017587810000000002,2025-08
2025-08-29,SOLVUSDT,0.00257751,0.0003536,0.02,-0.01706889,2025-08
2025-07-16,SPXUSDT,0.00502265,-0.00114115,0.008,-0.004118500000000001,2025-07
2021-01-07,SRMUSDT,0.01290304,0.00015647,0.02,-0.0069404900000000005,2021-01
2021-09-05,SRMUSDT,0.0004024600000000003,0.00131222,0.008,-0.00628532,2021-09
2023-04-16,SSVUSDT,0.00256496,0.0012526,0.012,-0.008182440000000001,2023-04
2025-12-09,STABLEUSDT,0.00101851,0.00048432,0.02,-0.01849717,2025-12
2026-01-10,STABLEUSDT,0.0052008900000000005,0.00121907,0.012,-0.00558004,2026-01
2026-01-01,STBLUSDT,0.00301053,0.0,0.02,-0.01698947,2026-01
2023-12-09,STEEMUSDT,0.00499748,-0.00093203,0.02,-0.01593455,2023-12
2023-12-22,STEEMUSDT,0.00769429,7.377999999999996e-05,0.02,-0.01223193,2023-12
2023-04-14,STMXUSDT,0.004228280000000001,0.00048181,0.02,-0.01528991,2023-04
2023-04-19,STMXUSDT,-0.00241324,0.00105904,0.02,-0.0213542,2023-04
2023-11-11,STMXUSDT,0.006638719999999999,-0.00043840999999999997,0.012,-0.0057996900000000014,2023-11
2023-12-23,STMXUSDT,0.01158694,-0.0007976000000000001,0.02,-0.00921066,2023-12
2023-12-28,STMXUSDT,0.009592610000000001,0.0002666300000000001,0.02,-0.010140759999999999,2023-12
2024-01-02,STMXUSDT,0.0017937,0.00146662,0.02,-0.01673968,2024-01
2023-11-09,STORJUSDT,0.00713656,0.0005265999999999999,0.012,-0.00433684,2023-11
2023-10-26,STXUSDT,0.00244913,0.00069128,0.012,-0.00885959,2023-10
2024-11-29,STXUSDT,0.0061848,0.0008349000000000001,0.008,-0.0009803,2024-11
2025-04-23,SWARMSUSDT,0.0014988400000000002,0.00043129,0.012,-0.01006987,2025-04
2025-05-09,SWARMSUSDT,0.00306936,-0.0004371,0.012,-0.00936774,2025-05
2025-07-16,SWARMSUSDT,0.00489001,0.0008145,0.02,-0.014295490000000001,2025-07
2025-07-21,SWARMSUSDT,0.00392363,8.51e-06,0.012,-0.00806786,2025-07
2025-08-07,SWARMSUSDT,0.00839981,0.00114153,0.02,-0.01045866,2025-08
2025-09-08,SWARMSUSDT,0.009877460000000001,0.000306,0.02,-0.009816539999999999,2025-09
2025-09-13,SWARMSUSDT,0.004907,0.0,0.02,-0.015093,2025-09
2025-09-21,SWARMSUSDT,0.00732539,0.00129483,0.02,-0.01137978,2025-09
2025-10-03,SWARMSUSDT,0.00830292,0.0012740899999999999,0.02,-0.01042299,2025-10
2025-10-25,SWARMSUSDT,0.004997560000000001,-0.00115432,0.02,-0.01615676,2025-10
2025-10-31,SWARMSUSDT,0.01182883,-0.0029108399999999996,0.02,-0.01108201,2025-10
2025-11-05,SWARMSUSDT,0.012360349999999999,0.00292693,0.02,-0.004712720000000002,2025-11
2026-05-01,SWARMSUSDT,0.0148081,0.0007720399999999999,0.02,-0.004419860000000001,2026-05
2026-05-07,SWARMSUSDT,0.01015807,0.00201752,0.02,-0.00782441,2026-05
2024-11-22,SYSUSDT,0.00333415,-0.00053885,0.02,-0.0172047,2024-11
2025-09-12,TAGUSDT,0.00788209,0.0,0.02,-0.01211791,2025-09
2025-10-07,TAKEUSDT,0.01001764,0.00249173,0.02,-0.007490630000000002,2025-10
2025-12-29,TAKEUSDT,0.00540631,0.00141649,0.02,-0.0131772,2025-12
2024-05-27,TAOUSDT,0.0029238800000000002,0.00033425999999999996,0.012,-0.00874186,2024-05
2024-11-10,TAOUSDT,0.00380081,-0.00036149,0.008,-0.00456068,2024-11
2024-11-17,TAOUSDT,0.00307244,-2.1609999999999815e-05,0.008,-0.00494917,2024-11
2024-12-05,TAOUSDT,0.00551633,0.00065502,0.008,-0.0018286500000000002,2024-12
2025-08-29,TAUSDT,0.0048261599999999995,0.00080294,0.02,-0.0143709,2025-08
2025-10-27,TAUSDT,0.00221824,0.00199381,0.02,-0.015787950000000002,2025-10
2025-11-10,TAUSDT,0.00348184,-0.00120157,0.02,-0.01771973,2025-11
2021-04-06,THETAUSDT,0.01925554,-0.0023656700000000003,0.008,0.008889870000000001,2021-04
2024-01-02,TIAUSDT,0.0019935499999999997,0.00110123,0.008,-0.00490522,2024-01
2024-03-03,TIAUSDT,0.012006919999999999,0.00061231,0.008,0.0046192299999999985,2024-03
2024-02-27,TOKENUSDT,0.02754813,0.00199674,0.02,0.00954487,2024-02
2024-03-03,TOKENUSDT,0.0217054,0.00011994000000000002,0.02,0.0018253399999999982,2024-03
2024-03-08,TOKENUSDT,0.024267789999999997,-0.0010431899999999998,0.02,0.0032245999999999976,2024-03
2024-03-26,TOKENUSDT,0.01427239,0.0019288299999999999,0.012,0.004201219999999999,2024-03
2024-11-22,TOKENUSDT,0.0100031,0.00219992,0.02,-0.007796980000000002,2024-11
2024-12-06,TOKENUSDT,0.00822407,0.00183963,0.02,-0.0099363,2024-12
2021-01-05,TOMOUSDT,0.028285610000000003,0.00168186,0.02,0.009967470000000003,2021-01
2021-01-10,TOMOUSDT,0.004729990000000001,0.0,0.02,-0.01527001,2021-01
2021-02-04,TOMOUSDT,0.03724623,-0.0027966299999999996,0.02,0.014449599999999996,2021-02
2021-02-09,TOMOUSDT,0.04993746000000001,0.0032586199999999994,0.02,0.03319608,2021-02
2023-01-28,TOMOUSDT,0.0025778,0.0007815799999999998,0.02,-0.016640620000000002,2023-01
2023-02-02,TOMOUSDT,0.00290306,0.0010853000000000002,0.02,-0.01601164,2023-02
2025-11-16,TRADOORUSDT,0.01202675,0.00080004,0.02,-0.007173210000000001,2025-11
2026-04-12,TRADOORUSDT,0.0144473,0.00227553,0.02,-0.0032771699999999994,2026-04
2026-04-30,TRADOORUSDT,0.00692675,-0.0003401699999999999,0.012,-0.00541342,2026-04
2021-02-12,TRBUSDT,0.037575109999999995,-0.00066369,0.012,0.024911419999999993,2021-02
2021-02-19,TRBUSDT,0.016725590000000002,0.0,0.012,0.004725590000000002,2021-02
2022-08-21,TRBUSDT,0.00206922,0.00093478,0.008,-0.0049960000000000004,2022-08
2023-01-14,TRBUSDT,0.00273508,0.00100975,0.012,-0.00825517,2023-01
2023-01-22,TRBUSDT,0.00249986,-0.00241296,0.012,-0.0119131,2023-01
2023-01-28,TRBUSDT,0.0027668699999999994,-9.866999999999992e-05,0.012,-0.009331800000000001,2023-01
2023-02-02,TRBUSDT,0.00370301,0.00126826,0.012,-0.00702873,2023-02
2023-02-08,TRBUSDT,0.0015,0.00127308,0.012,-0.00922692,2023-02
2024-11-12,TRBUSDT,0.00472885,-0.00090831,0.012,-0.00817946,2024-11
2024-11-17,TRBUSDT,0.0036019,-0.00013511999999999997,0.012,-0.008533220000000001,2024-11
2024-11-23,TRBUSDT,0.00450658,0.00033287,0.012,-0.007160550000000001,2024-11
2024-11-28,TRBUSDT,0.00503933,0.00132229,0.008,-0.00163838,2024-11
2026-03-17,TRIAUSDT,0.0020315999999999997,0.0,0.012,-0.0099684,2026-03
2026-05-13,TRIAUSDT,0.00226407,0.00216723,0.02,-0.015568700000000001,2026-05
2024-12-06,TROYUSDT,0.0038031499999999995,0.00075147,0.008,-0.0034453800000000005,2024-12
2025-11-08,TRUTHUSDT,0.01705811,0.00577363,0.02,0.0028317400000000027,2025-11
2025-12-20,TRUTHUSDT,0.00027202999999999993,0.00292103,0.012,-0.008806940000000001,2025-12
2023-11-02,TRUUSDT,0.0027548800000000003,0.00047211,0.02,-0.01677301,2023-11
2020-06-09,TRXUSDT,0.00310649,0.0011816799999999998,0.02,-0.01571183,2020-06
2025-04-11,TSTUSDT,0.0035580200000000003,0.0001161,0.012,-0.00832588,2025-04
2025-04-16,TSTUSDT,0.00460965,0.00011019,0.012,-0.007280160000000001,2025-04
2025-04-26,TSTUSDT,0.0016016,-0.0014919599999999999,0.012,-0.01189036,2025-04
2025-08-07,TSTUSDT,0.0015,0.0,0.02,-0.0185,2025-08
2025-08-08,TUTUSDT,0.0022993400000000004,0.00090833,0.02,-0.01679233,2025-08
2025-08-13,TUTUSDT,0.00219345,-0.00028066,0.02,-0.01808721,2025-08
2025-10-05,TUTUSDT,0.00413491,0.00142966,0.02,-0.014435429999999999,2025-10
2023-12-05,TWTUSDT,0.00514568,0.0019376100000000002,0.012,-0.00491671,2023-12
2023-12-14,TWTUSDT,0.00341607,-0.0006271900000000001,0.02,-0.01721112,2023-12
2026-03-19,UAIUSDT,-0.01308642,0.0,0.02,-0.03308642,2026-03
2026-08-01,UAIUSDT,0.0049526,0.00372945,0.02,-0.01131795,2026-08
2026-08-24,UAIUSDT,0.0029300299999999997,0.00170422,0.02,-0.015365750000000001,2026-08
2026-09-02,UAIUSDT,0.009716820000000001,-0.0003591,0.02,-0.010642279999999999,2026-09
2026-09-07,UAIUSDT,0.00687158,0.00086905,0.02,-0.01225937,2026-09
2026-04-23,UBUSDT,0.00142414,0.00069958,0.02,-0.01787628,2026-04
2021-08-15,UNFIUSDT,0.00461165,0.0018859499999999997,0.012,-0.0055024,2021-08
2022-06-08,UNFIUSDT,0.0001565999999999999,0.00629004,0.012,-0.00555336,2022-06
2023-02-03,UNFIUSDT,0.0034140599999999996,-1.2350000000000056e-05,0.012,-0.008598290000000001,2023-02
2023-02-08,UNFIUSDT,0.00158573,0.00069751,0.012,-0.00971676,2023-02
2023-04-16,UNFIUSDT,0.00252288,0.00025612,0.012,-0.009221,2023-04
