rebalance_date,asset_id,weight,rebalance_price_btc_denom,divisor,reconstructed_index_value
2024-08-01,ADA,0.03796667862218513545720783066,166394.3138614038607767388394,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,APT,0.008271360299114528089707320120,10077.35257962292428468900828,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,BCH,0.02251395050275077611907071132,155.8746232042621933590317787,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,BNB,0.20,112.1503952885334041678025868,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,DOGE,0.04871536471409090181408544056,529826.3096664669816453998681,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,DOT,0.02059400760601989582940655147,12010.55438289734887409647796,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,ETC,0.008857166343862600543800734240,2968.281055634852748160307963,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,ETH,0.20,20.00564247336859890356664356,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,ICP,0.01149674609003048820796851048,7220.796188969541855632589598,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,KAS,0.01371347717132107825166090664,315087.8736328685066957115299,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,LEO,0.01441792100049932427784935692,11398.73393666526834609017167,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,LINK,0.02140901021112924849610271440,5042.001914164417200204065198,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,LTC,0.01440671103366023235453201842,921.2280527676366257689809336,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,NEAR,0.01518785709853100326646263625,12945.53420261559247415065167,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,PEPE,0.01277377020506388034904339722,5850204188.413690717312876711,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,SOL,0.20,376.1020964061135010595560195,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,TRX,0.03076425316848939146896002493,502046.5194308164588363340776,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,UNI,0.01492361205139548121811290331,8956.401149302188183453020566,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,XLM,0.008107862772659958908951127368,642122.6513829073280785140032,0.0003944872843293083527722556798,2534.9359528790906
2024-08-01,XRP,0.09588025110919607534707781568,103630.9137599216810820713663,0.0003944872843293083527722556798,2534.9359528790906
2024-08-08,ADA,0.03692842364175095995336511307,170174.9672666659929048986032,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,BCH,0.01973811162635213781977879988,176.3736704175027998735714134,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,BNB,0.20,116.0206172724931517590026610,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,DOGE,0.04458128921553751776360007116,576107.1982282966163948720762,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,DOT,0.02040971534570893012758433172,12064.27290524064871282279931,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,ETC,0.008602567202002770082501573292,3038.352264620011754640991204,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,ETH,0.20,23.53099546422652654254283676,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,ICP,0.01055311940743318295686225021,7841.784777677521117943423232,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,KAS,0.01189922494637605000147315917,361571.2119725268555067691168,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,LEO,0.01708766304835675976357923343,9549.296738328905405447248374,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,LINK,0.01851204000110231307015657702,5803.336166006204513337907257,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,LTC,0.01343845406036788353598162827,983.6385982907391225777155534,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,NEAR,0.01269209522329955970376313122,15429.97347981168537021859329,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,PEPE,0.009929062912116160180812876596,7467988323.679097129992183047,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,SOL,0.20,379.6267178890851242433219041,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,TRX,0.03473483387514849237785616277,441835.6326418192570388182511,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,UNI,0.01365139625549760337837451116,9747.747875858243252905378500,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,XLM,0.009607641875214982538768777764,542131.4130318221220187802821,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,XMR,0.008616214278236502537960002236,377.5911494253693272301152500,0.0003705824241855764096664672738,2698.455012262617
2024-08-08,XRP,0.1090181470854981942075818010,91117.70958308680788677162120,0.0003705824241855764096664672738,2698.455012262617
2024-08-15,ADA,0.03713270046341351153400348750,175209.5794974834502542917682,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,APT,0.01004748464404369747202169914,8786.751740501349257033917440,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,BCH,0.02076738565781919269066759282,173.7816591943404663839155808,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,BNB,0.2000000000000000000000000000,112.1314525910954198024502203,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,DOGE,0.04641543168579993835165344656,572902.9204299724295665833384,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,DOT,0.01910075539760989864127594707,13393.05847418930695362314814,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,ETC,0.008691370967423056111511487384,3117.218867949550545462509460,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,ETH,0.2000000000000000000000000000,22.05934591172694252766957405,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,ICP,0.01040527331677140702622321632,8233.651380269171267008012763,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,KAS,0.01264491241594786786493616282,352991.8316201429202190612332,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,LEO,0.01690891045809940609728297485,10007.59188565400812232775134,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,LINK,0.01966293780760140250626508468,5649.637954526206724302165904,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,LTC,0.01487302659130308818340143972,919.1440371855333760338703415,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,NEAR,0.01434720834043942053961269494,14099.62467692795997577078348,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,PEPE,0.01050198929229593470891841777,7324343787.933829819069941571,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,SOL,0.2000000000000000000000000000,408.2872636309062867375874911,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,TRX,0.03531434832196922867522179522,450093.3813847034835912538434,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,UNI,0.01509148469398360321534443804,9128.201447084068062715460937,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,XLM,0.008857103764213254373250666228,607805.2696475112516252253621,0.0003592383139728517862091873429,2783.6674461053494
2024-08-15,XRP,0.09923767618126609200840944892,103325.2173758016193698268784,0.0003592383139728517862091873429,2783.6674461053494
2024-08-22,ADA,0.03897623346675324569135039738,165667.2152252295532826151629,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,APT,0.009125666130454431188875182432,9621.233975373012590132212336,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,BCH,0.02043742600448339834193584619,175.1131103660830610591480600,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,BNB,0.20,107.3552869988280485444438171,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,DOGE,0.04575651742382719022265851734,576382.6229629204253728654432,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,DOT,0.01935879354222365332041320233,13094.27494276304553025443804,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,ETH,0.20,23.24628958035257876535185255,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,ICP,0.01068941894858701952533479571,7953.995345016663945417613290,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,KAS,0.01158193847091802965811038849,383357.6604312872589167499287,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,LEO,0.01591776587160514123947181859,10502.96975271113024105488117,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,LINK,0.02019843432222313870022301458,5455.631781793364581341338185,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,LTC,0.01427121208764658592137345123,950.8522590688718955676641654,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,NEAR,0.01391285499647320184808923783,14423.97769416746159512357889,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,PEPE,0.009868074496403185185437005134,7725224818.605730629773728202,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,SOL,0.1968967249972852196053745149,429.0136655677574988744149795,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,TRX,0.03966365392028790425322483575,397058.4852892265973907274570,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,UNI,0.01585329997199296894470607845,8613.873197794860712608827704,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,XLM,0.008618588650755933561761161092,620212.8902481245570405146717,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,XMR,0.008874448533469691888492402406,377.6030990818311445203903357,0.0003635046573486092175862417693,2750.996389685806
2024-08-22,XRP,0.09999894816461006090316815016,101840.4168930016376017682936,0.0003635046573486092175862417693,2750.996389685806
2024-08-29,ADA,0.03804953495109448333738991106,168520.1958703956478638920871,0.0003594204951367373612718239705,2782.2564754398927
2024-08-29,APT,0.009985918559354883299487672624,8765.065847593724376233249970,0.0003594204951367373612718239705,2782.2564754398927
2024-08-29,BCH,0.01940116684467882186671512828,183.1353034129429857421904320,0.0003594204951367373612718239705,2782.2564754398927
2024-08-29,BNB,0.20,109.9886621514115615693338045,0.0003594204951367373612718239705,2782.2564754398927
2024-08-29,DOGE,0.04420880602496827947819472440,592926.6288664347856165486672,0.0003594204951367373612718239705,2782.2564754398927
2024-08-29,DOT,0.01827354481385357097974176848,13863.78968302412085440602458,0.0003594204951367373612718239705,2782.2564754398927
2024-08-29,ETH,0.20,23.35364710120466703159460259,0.0003594204951367373612718239705,2782.2564754398927
2024-08-29,FET,0.009141680289335445515464127284,49607.15730018934600995207677,0.0003594204951367373612718239705,2782.2564754398927
2024-08-29,ICP,0.01112083674978134420338409632,7619.015683978966985386766839,0.0003594204951367373612718239705,2782.2564754398927
2024-08-29,KAS,0.01218360414318399491892797454,362876.3912726601393570054552,0.0003594204951367373612718239705,2782.2564754398927
