decision_date,next_date,basket_hash,basket_members,n_valid,coverage,F_tk,F_tk_apr,label_v0_0,label_v0_1,p_v0_0,p_v0_1,r_alts,r_maj_weighted,y,r_btc,r_eth,funding_pct_rank,funding_regime,btcd_index_decision,sma_30,BTCDOM_Trend,is_mrf_active,y_filtered,y_gated
2024-09-09,2024-09-16,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,UNI,LTC,NEAR,KAS,ICP,XMR,PEPE,APT,FET,ETC,XLM,SUI,POL,STX,FIL,IMX,RENDER,AAVE,HBAR,TAO,ARB",27,90.0,-9.541005291005288e-06,-0.348246693121693,Red,Red,18.571428571428573,13.461538461538462,0.0599741629035975,0.0599262905286445,-4.787352087166191e-05,0.0807118158784387,0.0114267313791247,0.15384615384615385,Q1: Negative/Low,2966.3477051506543,2916.3043554269902,Rising,False,0.0,0.0
2024-09-16,2024-09-23,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,UNI,LTC,NEAR,KAS,ICP,FET,XMR,PEPE,APT,SUI,XLM,ETC,STX,TAO,POL,AAVE,IMX,FIL,RENDER,HBAR,INJ",28,93.33333333333331,2.161350340136055e-05,0.78889287414966,Orange,Orange,32.142857142857146,26.923076923076923,0.1125557374564932,0.0852421632542025,-0.0276935243827851,0.0737619165130478,0.1120294056502302,0.2692307692307692,Q2: Weak,3088.752305068853,2953.320004115419,Rising,True,-0.0276935243827851,-0.0276935243827851
2024-09-23,2024-09-30,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,INJ,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,LTC,NEAR,UNI,SUI,KAS,FET,APT,ICP,TAO,PEPE,XMR,POL,XLM,ETC,IMX,STX,AAVE,RENDER,FIL,ARB,INJ",28,93.33333333333331,4.026433673469388e-05,1.4696482908163266,Yellow,Orange,47.14285714285714,34.61538461538461,0.0909058519778481,0.0318275006257662,-0.0608954067869629,0.0327305003487403,0.0297205012721599,0.34615384615384615,Q2: Weak,3037.5765569020846,3002.233997216736,Rising,True,-0.0608954067869629,-0.0608954067869629
2024-09-30,2024-10-07,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,ADA,TRX,LINK,BCH,DOT,NEAR,UNI,LTC,PEPE,SUI,ICP,FET,TAO,APT,KAS,POL,ETC,XLM,STX,IMX,XMR,RENDER,WIF,AAVE,FIL,OP",28,93.33333333333331,7.481734693877552e-05,2.7308331632653062,YellowGreen,Yellow,72.85714285714285,57.692307692307686,-0.0719691998164462,-0.0553961499679523,0.0164372155951567,-0.0434317679116642,-0.0833130414326244,0.5769230769230769,Q3: Neutral,2974.0110118730527,3014.102597087893,Falling,False,0.0,0.0
2024-10-07,2024-10-14,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,NEAR,UNI,SUI,LTC,TAO,APT,PEPE,ICP,FET,KAS,POL,ETC,XLM,STX,XMR,WIF,IMX,AAVE,FIL,RENDER,OP",28,93.33333333333331,1.5451224489795922e-05,0.5639696938775511,Orange,Red,27.857142857142858,17.307692307692307,0.0029981203220017,0.0037451465075124,0.0007467473003308,0.0002823348169131,0.0118250404522439,0.19230769230769232,Q1: Negative/Low,2997.803361586363,3014.90025929817,Falling,False,0.0,0.0
2024-10-14,2024-10-21,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,SUI,BCH,DOT,UNI,NEAR,APT,LTC,TAO,PEPE,ICP,FET,KAS,POL,ETC,XMR,XLM,WIF,STX,IMX,AAVE,WBT,OP,RENDER",27,90.0,5.9716084656084655e-05,2.17963708994709,Yellow,Yellow,59.285714285714285,46.15384615384615,0.0655475255030942,0.101909518416089,0.0357164968151151,0.0976180330258607,0.1119229843266218,0.46153846153846156,Q2: Weak,2973.375020877548,3009.9858151559774,Falling,False,0.0,0.0
2024-10-21,2024-10-28,"AAVE,ADA,APT,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,OP,PEPE,POL,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,LINK,BCH,DOT,NEAR,SUI,UNI,LTC,APT,PEPE,TAO,ICP,FET,KAS,XMR,ETC,POL,XLM,STX,WIF,IMX,WBT,AAVE,FIL,OP",27,90.0,7.321719576719578e-05,2.672427645502646,YellowGreen,Yellow,69.28571428571428,53.84615384615385,-0.0743137838370127,-0.0363676024562924,0.0372439350187142,-0.0148525671549807,-0.0865693514926864,0.5384615384615384,Q3: Neutral,2969.8488902752943,2993.196127643268,Falling,False,0.0,0.0
2024-10-28,2024-11-04,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,POL,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,BCH,LINK,DOT,UNI,LTC,NEAR,SUI,APT,PEPE,TAO,ICP,FET,KAS,XMR,XLM,ETC,WBT,STX,POL,WIF,AAVE,IMX,FIL,ARB",27,90.0,5.861730158730159e-05,2.139531507936508,Yellow,Yellow,58.57142857142858,42.30769230769231,-0.0628104880893335,0.0031019697028886,0.0638312002253116,0.0127313886056128,-0.0193666744034679,0.4230769230769231,Q2: Weak,3059.4759996694247,3003.3231377661464,Rising,True,0.0638312002253116,0.0638312002253116
2024-11-04,2024-11-11,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,IMX,KAS,LINK,LTC,NEAR,PEPE,POL,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,XRP,STETH,DOGE,TRX,ADA,BCH,LINK,SUI,DOT,LTC,NEAR,APT,UNI,PEPE,ICP,TAO,FET,XMR,WBT,KAS,XLM,ETC,POL,STX,WIF,FIL,AAVE,ARB,IMX",27,90.0,6.759968253968256e-05,2.4673884126984134,YellowGreen,Yellow,63.57142857142857,48.07692307692308,0.31174110667788,0.2083954822143797,-0.1090848027284235,0.1695147663117133,0.2991171526539347,0.4807692307692308,Q2: Weak,3213.418224551745,3040.6566050617994,Rising,True,-0.1090848027284235,-0.1090848027284235
2024-11-11,2024-11-18,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,ICP,INJ,KAS,LINK,LTC,NEAR,PEPE,POL,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,DOGE,XRP,STETH,ADA,TRX,LINK,BCH,SUI,DOT,LTC,NEAR,APT,UNI,PEPE,ICP,TAO,KAS,FET,ETC,XLM,POL,WBT,XMR,AAVE,WIF,STX,FIL,ARB,INJ",27,90.0,8.455497354497356e-05,3.086256534391535,YellowGreen,Yellow,75.71428571428571,57.692307692307686,0.1290580967201949,0.0706159808584995,-0.0602194520118582,0.116504758677264,-0.036457834051951,0.5769230769230769,Q3: Neutral,2979.1422668915693,3071.475882411965,Falling,False,0.0,0.0
2024-11-18,2024-11-25,"ADA,APT,BCH,BONK,DOGE,DOT,ETC,FET,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TRX,UNI,WBT,WIF,XLM,XMR,XRP","SOL,XRP,DOGE,STETH,ADA,TRX,SUI,PEPE,LINK,BCH,DOT,NEAR,LTC,APT,XLM,UNI,ICP,ETC,KAS,OM,TAO,WIF,BONK,HBAR,FET,WBT,POL,XMR,RENDER,STX",26,86.66666666666667,0.0001816984615384,6.631993846153847,Green,Green,92.14285714285714,82.6923076923077,0.2131612842208276,0.0922881560747249,-0.1288260551323941,0.0909876409074317,0.0953226914650757,0.8269230769230769,Q4: High,3099.9634278607923,3099.8973627625355,Rising,False,0.0,0.0
2024-11-25,2024-12-02,"ADA,APT,ARB,ATOM,BCH,BONK,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XRP","SOL,XRP,DOGE,ADA,STETH,TRX,XLM,DOT,LINK,BCH,SUI,PEPE,NEAR,LTC,APT,UNI,HBAR,ICP,POL,ETC,RENDER,FET,TAO,KAS,VET,BONK,ARB,WBT,FIL,ATOM",26,86.66666666666667,0.000146435,5.344877500000001,Green,YellowGreen,89.28571428571429,75.0,0.1071378158724718,0.0252586373033766,-0.0854262832628219,-0.0071848351423895,0.1009600730101643,0.75,Q3: Neutral,2913.6375096927795,3102.5408789565367,Falling,False,0.0,0.0
2024-12-02,2024-12-09,"ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,STX,SUI,TAO,TIA,TRX,UNI,VET,XLM,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,XLM,DOT,LINK,BCH,SUI,PEPE,LTC,NEAR,HBAR,UNI,APT,ICP,ETC,POL,FET,TAO,RENDER,KAS,FIL,ALGO,ARB,VET,STX,TIA",28,93.33333333333331,0.0002156209693877,7.870165382653062,Green,Green,92.85714285714286,82.6923076923077,0.1746560124564003,0.0530551480166283,-0.1296541923345636,0.0403205803798452,0.0827691391691223,0.8269230769230769,Q4: High,2754.700550601456,3036.266651728989,Falling,False,0.0,0.0
2024-12-09,2024-12-16,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,DOT,XLM,HBAR,SUI,BCH,UNI,PEPE,LTC,NEAR,APT,ICP,POL,ETC,VET,FET,RENDER,TAO,FIL,KAS,ARB,AAVE,ALGO,XMR",28,93.33333333333331,0.0004027675510204,14.7010156122449,Green,Green,97.85714285714285,94.23076923076924,-0.0758832070846969,0.020036183252863,0.091593636858886,0.0344358869526528,-0.0135631253799797,0.9423076923076923,Q4: High,2627.885595940669,2916.850784584315,Falling,False,0.0,0.0
2024-12-16,2024-12-23,"AAVE,ADA,APT,ARB,BCH,BGB,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,SUI,DOT,XLM,HBAR,BCH,UNI,PEPE,LTC,NEAR,APT,ICP,AAVE,POL,ETC,RENDER,VET,FET,BGB,TAO,ARB,FIL,XMR,KAS",27,90.0,8.310010582010583e-05,3.0331538624338625,YellowGreen,Yellow,75.0,55.76923076923077,-0.1947986145036392,-0.1162611742554994,0.0756059013563773,-0.0919317182231675,-0.1730299049976069,0.5769230769230769,Q3: Neutral,2865.095522609987,2853.7159998489797,Rising,False,0.0,0.0
2024-12-23,2024-12-30,"AAVE,ADA,APT,ARB,BCH,BGB,DOGE,DOT,ETC,FET,HBAR,ICP,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,STETH,ADA,TRX,LINK,SUI,XLM,DOT,HBAR,BCH,UNI,LTC,PEPE,NEAR,BGB,APT,AAVE,ICP,POL,ETC,VET,RENDER,XMR,WBT,OM,TAO,FET,ARB",26,86.66666666666667,3.5097197802197805e-05,1.28104771978022,Yellow,Orange,43.57142857142857,25.0,0.0164015238358443,-0.0030742319339097,-0.0196679072564809,-0.015046399426259,0.0248608255482387,0.2692307692307692,Q2: Weak,3061.03272018158,2833.5562701495655,Rising,True,-0.0196679072564809,-0.0196679072564809
2024-12-30,2025-01-06,"AAVE,ADA,APT,BCH,BGB,DOGE,DOT,ETC,FET,HBAR,ICP,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,VIRTUAL,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,STETH,ADA,TRX,LINK,SUI,HBAR,DOT,XLM,BGB,BCH,UNI,PEPE,LTC,NEAR,AAVE,APT,ICP,POL,ETC,VET,VIRTUAL,WBT,XMR,RENDER,OM,TAO,FET",26,86.66666666666667,8.165758241758243e-05,2.9805017582417586,YellowGreen,Yellow,74.28571428571429,57.692307692307686,0.135792334679283,0.0600223052470203,-0.0787943524115898,0.0501918525406819,0.0829600282284765,0.5961538461538461,Q3: Neutral,2930.9088490842178,2850.9892433390282,Rising,False,0.0,0.0
2025-01-06,2025-01-13,"AAVE,ADA,APT,ARB,BCH,BGB,DOGE,DOT,ENA,ETC,FET,HBAR,ICP,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,VIRTUAL,XLM,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,SUI,LINK,XLM,DOT,HBAR,BCH,UNI,PEPE,LTC,BGB,NEAR,ICP,APT,AAVE,TAO,POL,RENDER,ETC,FET,VET,VIRTUAL,ARB,ENA,OM",27,90.0,8.78546560846561e-05,3.2066949470899475,YellowGreen,YellowGreen,78.57142857142857,65.38461538461539,-0.1211594620448775,-0.0585002359187649,0.0607744704719643,-0.0397482324771132,-0.1022549106159521,0.6730769230769231,Q3: Neutral,2847.081661028705,2891.979068834649,Falling,False,0.0,0.0
2025-01-13,2025-01-20,"AAVE,ADA,APT,BCH,BGB,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,LINK,LTC,NEAR,OM,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,SUI,XLM,LINK,HBAR,DOT,BCH,BGB,UNI,LTC,PEPE,NEAR,APT,ICP,AAVE,WBT,ETC,POL,XMR,RENDER,OM,VET,TAO,FET,FIL",26,86.66666666666667,4.3050219780219776e-05,1.571333021978022,Yellow,Orange,50.0,30.76923076923077,0.0197883614271326,0.045405985586042,0.0252949912789275,0.0722098649652731,-0.0171363996321638,0.3269230769230769,Q2: Weak,2991.072109750574,2945.435537816447,Rising,True,0.0252949912789275,0.0252949912789275
2025-01-20,2025-01-27,"AAVE,ADA,ALGO,APT,BCH,BGB,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,SUI,XLM,HBAR,DOT,LTC,BCH,UNI,BGB,PEPE,NEAR,APT,ICP,AAVE,ONDO,WBT,ETC,XMR,POL,VET,TAO,OM,RENDER,ALGO",26,86.66666666666667,1.3198516483516482e-05,0.4817458516483516,Orange,Red,25.71428571428571,11.538461538461538,-0.0079194679601374,0.0110832289409834,0.0188244008525132,0.0126083173911548,0.0075246892239166,0.1346153846153846,Q1: Negative/Low,3210.341380843489,2981.474848026172,Rising,False,0.0,0.0
2025-01-27,2025-02-03,"AAVE,ADA,APT,BCH,BGB,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,RENDER,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,XLM,HBAR,SUI,DOT,LTC,BGB,BCH,UNI,PEPE,NEAR,AAVE,OM,APT,ONDO,ICP,WBT,XMR,ETC,POL,VET,TAO,RENDER,KAS",26,86.66666666666667,6.785626373626374e-05,2.4767536263736267,YellowGreen,Yellow,64.28571428571429,51.92307692307693,-0.1508767522595049,-0.0683213275184794,0.0793243802683476,-0.0485989558849447,-0.1143401946633937,0.5384615384615384,Q3: Neutral,3314.2152267171687,3043.8472241494665,Rising,False,0.0,0.0
2025-02-03,2025-02-10,"AAVE,ADA,ALGO,APT,BCH,BGB,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,XLM,SUI,HBAR,LTC,DOT,BGB,BCH,UNI,OM,PEPE,NEAR,XMR,WBT,ONDO,AAVE,ICP,APT,ETC,VET,KAS,TAO,POL,ALGO",26,86.66666666666667,4.378252747252748e-05,1.598062252747253,Yellow,Orange,50.71428571428571,34.61538461538461,-0.0532088100033122,-0.0314361639522438,0.0215390072010396,-0.0104515268144116,-0.0804003172738524,0.36538461538461536,Q2: Weak,3602.7301732106653,3153.817740290474,Rising,True,0.0215390072010396,0.0215390072010396
2025-02-10,2025-02-17,"AAVE,ADA,ALGO,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,STETH,ADA,TRX,LINK,XLM,SUI,HBAR,LTC,BGB,DOT,BCH,OM,UNI,ONDO,XMR,PEPE,WBT,NEAR,AAVE,APT,ICP,ETC,TAO,POL,VET,CBBTC,ALGO",25,83.33333333333334,-2.809e-05,-1.025285,Red,Red,8.571428571428571,1.9230769230769231,0.0310732734121848,0.0002240682948238,-0.0313350601248319,-0.0041350189152655,0.0103952717850324,0.038461538461538464,Q1: Negative/Low,3788.816110767437,3344.7712997196245,Rising,False,0.0,0.0
2025-02-17,2025-02-24,"AAVE,ADA,APT,BCH,BGB,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,XLM,SUI,LTC,HBAR,DOT,OM,BCH,BGB,UNI,XMR,PEPE,NEAR,ONDO,WBT,AAVE,APT,ICP,ETC,TAO,POL,KAS,VET,TKX",25,83.33333333333334,6.998857142857161e-07,0.0255458285714286,Orange,Red,21.428571428571427,7.6923076923076925,0.0037543761939115,0.0201638976423642,0.0162763402362602,0.0018524788708438,0.0628905414425786,0.09615384615384616,Q1: Negative/Low,3703.6546642447006,3506.067693152567,Rising,False,0.0,0.0
2025-02-24,2025-03-03,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,PEPE,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,STETH,TRX,LINK,SUI,XLM,LTC,HBAR,OM,DOT,BCH,BGB,UNI,XMR,NEAR,WBT,PEPE,AAVE,TAO,APT,ONDO,ICP,ETC,TKX,CBBTC,VET,KAS",24,80.0,-1.5513869047619046e-05,-0.5662562202380952,Red,Red,14.285714285714285,5.769230769230769,0.0047603230797863,-0.0478914594467037,-0.0540885474978621,-0.0214469493911234,-0.1095953162430578,0.07692307692307693,Q1: Negative/Low,3782.414963623981,3642.6393786150015,Rising,False,0.0,0.0
2025-03-03,2025-03-10,"AAVE,ADA,ALGO,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,POL,SOL,STETH,SUI,TAO,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,ADA,DOGE,STETH,TRX,HBAR,LINK,XLM,SUI,LTC,DOT,OM,BCH,BGB,UNI,WBT,XMR,NEAR,APT,ONDO,PEPE,ICP,AAVE,ETC,TAO,CBBTC,VET,POL,ALGO",25,83.33333333333334,2.382131428571429e-05,0.8694779714285715,Orange,Orange,34.285714285714285,26.923076923076923,-0.2141567644768681,-0.1599255930490935,0.0528117538006967,-0.1433288163440935,-0.1986514053607601,0.28846153846153844,Q2: Weak,3801.8982706613706,3787.380417585562,Rising,True,0.0528117538006967,0.0528117538006967
2025-03-10,2025-03-17,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ENA,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,ADA,DOGE,TRX,STETH,LINK,HBAR,XLM,SUI,LTC,BCH,DOT,OM,BGB,WBT,XMR,UNI,APT,NEAR,ETC,AAVE,ONDO,ICP,PEPE,CBBTC,ENA,TKX,VET,TAO",24,80.0,-3.157726190476191e-05,-1.1525700595238098,Red,Red,7.142857142857142,1.9230769230769231,-0.010467201893217,-0.0031398190789949,0.0073006679653434,0.0230272736087699,-0.0641963686837797,0.038461538461538464,Q1: Negative/Low,4113.1408934281535,3876.6523114636775,Rising,False,0.0,0.0
2025-03-17,2025-03-24,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,ADA,DOGE,TRX,STETH,PI,LINK,XLM,HBAR,SUI,LTC,OM,BCH,DOT,BGB,WBT,XMR,UNI,APT,NEAR,PEPE,ICP,ETC,ONDO,CBBTC,AAVE,TKX,VET,TAO",23,76.66666666666667,-1.6576956521739133e-05,-0.6050589130434783,Red,Red,12.857142857142856,7.6923076923076925,0.0397275209348938,0.0449237179387312,0.0051827433572597,0.0384586357249574,0.0600089097708702,0.09615384615384616,Q1: Negative/Low,4226.559145503476,3992.876321448381,Rising,False,0.0,0.0
2025-03-24,2025-03-31,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,PI,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,LINK,XLM,HBAR,SUI,LTC,DOT,BCH,PI,OM,BGB,WBT,UNI,XMR,APT,NEAR,PEPE,ICP,AAVE,TKX,ETC,ONDO,CBBTC,TAO,VET",23,76.66666666666667,-3.72144099378882e-05,-1.3583259627329192,Red,Red,6.428571428571428,1.9230769230769231,-0.0685686302576362,-0.0573395399898367,0.0111665120621293,-0.0399978979648444,-0.0978033713814855,0.038461538461538464,Q1: Negative/Low,4244.386760923262,4089.918218035453,Rising,False,0.0,0.0
2025-03-31,2025-04-07,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ENA,ETC,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,PI,SOL,STETH,SUI,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,STETH,LINK,XLM,SUI,HBAR,LTC,OM,DOT,BCH,BGB,PI,WBT,XMR,UNI,APT,NEAR,PEPE,CBBTC,ICP,ETC,ONDO,TKX,AAVE,VET,ENA",23,76.66666666666667,-6.826583850931676e-06,-0.2491703105590061,Red,Red,19.28571428571429,15.384615384615383,-0.1274732533820613,-0.07356742152998,0.0525031025339431,-0.0503287963103796,-0.1277908803757144,0.17307692307692307,Q1: Negative/Low,4348.805955041044,4168.375756432964,Rising,False,0.0,0.0
2025-04-07,2025-04-14,"AAVE,ADA,APT,ATOM,BCH,BGB,CBBTC,DOGE,DOT,ETC,FTN,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,PEPE,PI,SOL,STETH,SUI,TKX,TRX,UNI,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,TRX,ADA,STETH,LINK,XLM,SUI,HBAR,DOT,OM,BCH,LTC,BGB,PI,WBT,XMR,UNI,PEPE,APT,NEAR,CBBTC,TKX,ONDO,ICP,ETC,ATOM,AAVE,FTN",22,73.33333333333333,-5.374155844155845e-06,-0.1961566883116883,Red,Red,20.0,17.307692307692307,0.0600369042970719,0.0521960959798391,-0.0078717090854174,0.0689072278356051,0.0132034549830517,0.19230769230769232,Q1: Negative/Low,4569.064102583899,4257.148839082802,Rising,False,0.0,0.0
2025-04-14,2025-04-21,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,ONDO,PEPE,PI,RENDER,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,DOGE,TRX,ADA,STETH,LINK,XLM,SUI,HBAR,BCH,LTC,DOT,BGB,PI,WBT,XMR,UNI,CBBTC,PEPE,APT,TKX,ONDO,NEAR,ICP,ETC,AAVE,TAO,VET,RENDER",23,76.66666666666667,1.0332981366459623e-05,0.3771538198757762,Orange,Orange,24.285714285714285,23.07692307692308,0.0216207348074673,0.0104547601573839,-0.0112287821204268,0.0176116136930803,-0.006244564759241,0.25,Q1: Negative/Low,4694.956346988417,4368.247752305269,Rising,False,0.0,0.0
2025-04-21,2025-04-28,"AAVE,ADA,APT,BCH,BGB,CBBTC,DOGE,DOT,ETC,HBAR,ICP,LINK,LTC,NEAR,ONDO,PEPE,PI,RENDER,SOL,STETH,SUI,TAO,TKX,TRX,UNI,VET,WBT,XLM,XMR,XRP","XRP,SOL,TRX,DOGE,ADA,STETH,LINK,XLM,HBAR,SUI,BCH,DOT,LTC,BGB,PI,WBT,XMR,CBBTC,PEPE,UNI,APT,TAO,NEAR,TKX,ONDO,ETC,ICP,RENDER,AAVE,VET",23,76.66666666666667,-9.800621118012411e-07,-0.0357722670807453,Orange,Red,20.714285714285715,19.230769230769237,0.1026321580397429,0.1112846009078944,0.0086152250138457,0.1026901059227836,0.1313384225398197,0.21153846153846154,Q1: Negative/Low,4764.78370982586,4500.835743751509,Rising,False,0.0,0.0
