date,strategy_return,btc_return,strategy_cumulative,btc_cumulative,w_BTC,w_ETH,w_SOL,w_BNB
2024-03-28,-0.026653963951221882,-0.0092220591494242,1.444929800841291,1.579660563082391,0.0,0.0,1.0,0.0
2024-03-29,0.018459580708800827,0.01835430506883373,1.4716025991184722,1.6086541349624108,0.0,0.0,1.0,0.0
2024-03-30,0.012935647449964005,-0.011188483969621688,1.4906387315271195,1.5906557339607184,0.0,0.0,1.0,0.0
2024-03-31,0.012778277590141718,-0.003099966278123034,1.5096865270251898,1.585724754825337,0.0,0.0,1.0,0.0
2024-04-01,0.0428488126394202,0.022160567146245702,1.5743748021659492,1.620865314730108,0.0,0.0,1.0,0.0
2024-04-02,-0.04725914969150424,-0.020506511128350335,1.4999711877198563,1.587627022116038,0.0,0.0,0.0,1.0
2024-04-03,-0.04688590423438166,-0.062269086635799775,1.4296436822580914,1.4887669375305577,0.0,0.0,0.0,1.0
2024-04-04,0.023127279472601847,0.010444910367141791,1.4627074512439138,1.5043169747506284,0.0,0.0,0.0,1.0
2024-04-05,0.038986865862352005,0.036571303330518834,1.519733830441423,1.5593318071394822,0.0,0.0,0.0,1.0
2024-04-06,-0.0094004175629826,-0.008222191679929991,1.5054476978506826,1.5465106821285697,0.0,0.0,0.0,1.0
2024-04-07,0.015034724582823067,0.015034724582823067,1.5280816893617126,1.5697620442987665,1.0,0.0,0.0,0.0
2024-04-08,-0.0018705804262109105,0.005816230616932705,1.5252232896639413,1.5788921423621158,0.0,0.0,0.0,1.0
2024-04-09,0.00540460697196643,0.03201942448749295,1.5334665220890646,1.6294473600883757,0.0,0.0,0.0,1.0
2024-04-10,-0.010710825711274019,-0.034423303455822785,1.5170418294368953,1.573356399146764,0.0,0.0,0.0,1.0
2024-04-11,0.048107781022077134,0.019798626581423395,1.5900233455687767,1.6045066949729638,0.0,0.0,0.0,1.0
2024-04-12,-0.005937273888549144,-0.005972471957189418,1.5805829414769477,1.594923823732115,0.0,0.0,0.0,1.0
2024-04-13,-0.014613517541385845,-0.04071737150581045,1.557485064936059,1.5299827178777468,0.0,0.0,0.0,1.0
2024-04-14,-0.06599880200907116,-0.04233740418092091,1.4546929165032587,1.4652072211611327,0.0,0.0,0.0,1.0
2024-04-15,0.019061830059262208,0.02092753994719443,1.4824220256660563,1.4958704038129,0.0,0.0,0.0,1.0
2024-04-16,-0.025709381153739108,-0.03531550796956928,1.4443098727775097,1.4430429806456027,0.0,0.0,0.0,1.0
2024-04-17,-0.029761125229992746,0.004570826392557237,1.4013255857828633,1.449638879587132,0.0,0.0,0.0,1.0
2024-04-18,0.0,-0.037532717717077224,1.4013255857828633,1.3952299927278882,0.0,0.0,0.0,0.0
2024-04-19,0.0,0.03477471104887786,1.4013255857828633,1.4437487125717285,0.0,0.0,0.0,0.0
2024-04-20,0.0,0.008307793017604759,1.4013255857828633,1.4557430780452079,0.0,0.0,0.0,0.0
2024-04-21,0.0,0.014152476025251604,1.4013255857828633,1.4763454470561685,0.0,0.0,0.0,0.0
2024-04-22,0.0,0.0006472369508701004,1.4013255857828633,1.4773009923817522,0.0,0.0,0.0,0.0
2024-04-23,0.0,0.029340177254856936,1.4013255857828633,1.5206452653570088,0.0,0.0,0.0,0.0
2024-04-24,0.0,-0.006503644038515111,1.4013255857828633,1.5107555298422735,0.0,0.0,0.0,0.0
2024-04-25,0.0,-0.032036319045778416,1.4013255857828633,1.4623564836880725,0.0,0.0,0.0,0.0
2024-04-26,0.0,0.003215102362316369,1.4013255857828633,1.4670581094733266,0.0,0.0,0.0,0.0
2024-04-27,-0.026883900382069004,-0.010604648535197936,1.3636524883318322,1.45150047384165,0.0,0.0,0.0,1.0
2024-04-28,-0.002483740755931274,-0.004468195842205813,1.3602655290696353,1.4450148854594709,0.0,0.0,0.0,1.0
2024-04-29,0.005326132980541853,-0.007664298066409558,1.3675104841663073,1.433939860666911,0.0,0.0,0.0,1.0
2024-04-30,-0.010550814392458419,0.012172627970223227,1.3530821348681277,1.451394677122483,0.0,0.0,0.0,1.0
2024-05-01,-0.025384363492256146,-0.047779285408688255,1.318735006121757,1.382048076603597,0.0,0.0,0.0,1.0
2024-05-02,-0.027620064151524404,-0.040360811911559824,1.2823114606538133,1.3262674941310661,0.0,0.0,0.0,1.0
2024-05-03,-0.0026944596596927273,0.014367652492118355,1.27885632415192,1.3453228445983338,0.0,0.0,0.0,1.0
2024-05-04,0.04588435454886186,0.06263898733029816,1.3375358211463608,1.4295925052162894,0.0,0.0,0.0,1.0
2024-05-05,-0.0012341601205311248,0.015613008598512224,1.3358850877761201,1.4519127452926,0.0,0.0,0.0,1.0
2024-05-06,0.010005809220054118,0.0029701567997710843,1.3492516991043233,1.4562251538057052,0.0,0.0,0.0,1.0
2024-05-07,-0.006038441176131726,-0.013084318753140978,1.341104322087486,1.4371714397169695,0.0,0.0,0.0,1.0
2024-05-08,0.0,-0.012812922449704,1.341104322087486,1.4187570735129464,0.0,0.0,0.0,0.0
2024-05-09,-0.03826893277166876,-0.01840116945195369,1.2897816909457256,1.3926502841920767,0.0,0.0,1.0,0.0
2024-05-10,0.013189298071323963,0.03157853497420282,1.306793006114545,1.4366281398982697,0.0,0.0,0.0,1.0
2024-05-11,-0.04200377281113654,-0.03579466837843248,1.2519027695745275,1.3852045120474867,0.0,0.0,1.0,0.0
2024-05-12,-0.006849429738160273,-0.0018270311784129856,1.2433279495153184,1.3826737002154976,0.0,0.0,1.0,0.0
2024-05-13,-0.011844045003219339,0.01201247610687406,1.2286019173274987,1.3992830350029395,0.0,0.0,1.0,0.0
2024-05-14,0.024774796320611303,0.022301983387401858,1.2590402795884,1.4304898220038482,0.0,0.0,1.0,0.0
2024-05-15,-0.0343891218964224,-0.020828492954326983,1.2157429899411287,1.4006948748250045,0.0,0.0,1.0,0.0
2024-05-16,0.11210683090557749,0.07554770698286162,1.3520360837391001,1.50651416080068,0.0,0.0,1.0,0.0
2024-05-17,0.0071652942409006215,-0.01449155843853367,1.3617238201034056,1.4846824228009585,0.0,0.0,1.0,0.0
2024-05-18,0.06506234210341688,0.027462753599861056,1.4503207611373452,1.525455890352386,0.0,0.0,1.0,0.0
2024-05-19,0.017410840516220327,-0.002095422915695977,1.4755720646068708,1.5222594151228583,0.0,0.0,1.0,0.0
2024-05-20,-0.013821282880408736,-0.009862205840833749,1.4551777656915106,1.5072465794277696,0.0,0.0,1.0,0.0
2024-05-21,0.09559492411940096,0.07814901765327065,1.59428537378303,1.6250364189713022,0.0,0.0,1.0,0.0
2024-05-22,-0.0437431057025901,-0.01736603705307138,1.5245463801575456,1.5968159763068561,0.0,0.0,1.0,0.0
2024-05-23,-0.013339133411020443,-0.014370100017646936,1.504210252601336,1.57386957101755,0.0,1.0,0.0,0.0
2024-05-24,0.00654757357889757,-0.01842603912955454,1.5140591799083754,1.5448693887171654,0.0,1.0,0.0,0.0
2024-05-25,-0.010442897645140059,0.009328288839236087,1.4982480148639075,1.5592803765940133,0.0,1.0,0.0,0.0
2024-05-26,0.006174073096686161,0.010629267757777283,1.5074983076246422,1.575854385226279,0.0,1.0,0.0,0.0
2024-05-27,0.020053133573464166,-0.010966241186929016,1.5377283725492104,1.558573185962408,0.0,1.0,0.0,0.0
2024-05-28,0.01780632651320424,0.012529882569993767,1.5651096660394397,1.5781019249592578,0.0,1.0,0.0,0.0
2024-05-29,-0.0135365881628694,-0.015145519073329172,1.5439234210605377,1.55420075215513,0.0,1.0,0.0,0.0
2024-05-30,-0.01962832876134568,-0.010822697590525898,1.5136187845696198,1.5373801074195872,0.0,1.0,0.0,0.0
2024-05-31,-0.004425515398390423,0.011767674933853112,1.506920241331214,1.555471496773473,0.0,1.0,0.0,0.0
2024-06-01,0.0033158948645233277,-0.013127180383419867,1.5119170304206904,1.5350525418540597,0.0,1.0,0.0,0.0
2024-06-02,0.013927740355463847,0.003399358794463625,1.5329746182593937,1.540270736212175,0.0,1.0,0.0,0.0
2024-06-03,-0.008585515966635926,0.0005271521924479217,1.51981324019788,1.5410826933077326,0.0,1.0,0.0,0.0
2024-06-04,-0.003722667807143143,0.01577024678370953,1.5141554803757256,1.5653859476952994,0.0,1.0,0.0,0.0
2024-06-05,0.09567428004287204,0.026039266269763717,1.6590212158336421,1.6061474492022836,0.0,0.0,0.0,1.0
2024-06-06,0.0195385812360791,0.008280285713415436,1.6914361366315864,1.619446808979552,0.0,0.0,0.0,1.0
2024-06-07,0.014457811725483216,-0.005970550385579809,1.7158906018406845,1.609777820209773,0.0,0.0,0.0,1.0
2024-06-08,-0.037610591064173304,-0.02026899592221898,1.6513549421039964,1.5771492401362626,0.0,0.0,0.0,1.0
2024-06-09,-0.0008130353738192708,-0.0001479727580526724,1.6500123321213345,1.576915865013339,0.0,0.0,0.0,1.0
2024-06-10,-0.013602342198246298,0.004891525714271205,1.6275682997484937,1.584629389516294,0.0,0.0,0.0,1.0
2024-06-11,-0.07332511180515566,-0.002311177490927574,1.5082266721989084,1.5809670297397815,0.0,0.0,0.0,1.0
2024-06-12,-0.0359261892774666,-0.03114011125070515,1.4540418353001667,1.531735540549988,0.0,0.0,0.0,1.0
2024-06-13,0.02850229322696074,0.013298360618367866,1.4954853620541602,1.5521051121401923,0.0,0.0,0.0,1.0
2024-06-14,-0.03180492590687678,-0.02234098116976857,1.4479215609192089,1.5174295610563668,0.0,0.0,0.0,1.0
2024-06-15,0.0065044183578937265,-0.010333357618997008,1.457339448500842,1.5017494187403337,0.0,0.0,0.0,1.0
2024-06-16,0.00788111854173601,0.0027178582051445854,1.4688249134500253,1.5058309607201283,0.0,0.0,0.0,1.0
2024-06-17,0.0033340784096562714,0.006421622627784229,1.4737220908815243,1.5155008388911069,0.0,0.0,0.0,1.0
2024-06-18,-0.009676846018541352,-0.0023290188339287754,1.459461109133941,1.5119712088944945,0.0,0.0,0.0,1.0
2024-06-19,-0.025792716033557372,-0.02032901383309582,1.4218176431840284,1.4812343252736357,0.0,0.0,0.0,1.0
2024-06-20,0.016703646860541488,-0.0031061639209482017,1.4455671829958618,1.4766333686540007,0.0,0.0,0.0,1.0
2024-06-21,0.0,-0.0009613773229312228,1.4455671829958618,1.4752137668190932,0.0,0.0,0.0,0.0
2024-06-22,-0.0017802381233097408,-0.011921567040108605,1.442993729186887,1.4576269069994683,0.0,0.0,0.0,1.0
2024-06-23,0.0,0.0026264232458665937,1.442993729186887,1.4614552521918123,0.0,0.0,0.0,0.0
2024-06-24,0.0,-0.015855349221452153,1.442993729186887,1.4382833687967858,0.0,0.0,0.0,0.0
2024-06-25,0.0,-0.045208178491037865,1.442993729186887,1.3732611975395295,0.0,0.0,0.0,0.0
2024-06-26,0.0,0.02331185357072041,1.442993729186887,1.4052744614909232,0.0,0.0,0.0,0.0
2024-06-27,0.0,-0.016521140334616935,1.442993729186887,1.3820577249039785,0.0,0.0,0.0,0.0
2024-06-28,0.0,0.013378609386993867,1.442993729186887,1.4005477353557463,0.0,0.0,0.0,0.0
2024-06-29,0.0,-0.02023220963725003,1.442993729186887,1.372211559967053,0.0,0.0,0.0,0.0
2024-06-30,0.0,0.009074478214188275,1.442993729186887,1.3846636638732313,0.0,0.0,0.0,0.0
2024-07-01,0.0,0.030723203571341617,1.442993729186887,1.4272049674962484,0.0,0.0,0.0,0.0
2024-07-02,0.0,0.0013617479110801245,1.442993729186887,1.4291484608794196,0.0,0.0,0.0,0.0
2024-07-03,0.0,-0.012372802151316309,1.442993729186887,1.4114658897281003,0.0,0.0,0.0,0.0
2024-07-04,0.0,-0.02897823891862894,1.442993729186887,1.3705640939500643,0.0,0.0,0.0,0.0
2024-07-05,-0.09088241853400858,-0.050718280875240884,1.3118509691489746,1.301051439275585,0.0,0.0,1.0,0.0
2024-07-06,0.0,-0.007856579149743137,1.3118509691489746,1.2908296256650291,0.0,0.0,0.0,0.0
2024-07-07,0.0,0.02627114744825998,1.3118509691489746,1.3247412010914574,0.0,0.0,0.0,0.0
2024-07-08,-0.07860211888864266,-0.04035873667701961,1.2087367033077459,1.2712763197914085,0.0,0.0,1.0,0.0
2024-07-09,0.0,0.01404366650269595,1.2087367033077459,1.2891297004593336,0.0,0.0,0.0,0.0
2024-07-10,0.0,0.02335056017572046,1.2087367033077459,1.3192316011042178,0.0,0.0,0.0,0.0
2024-07-11,0.0,-0.004899285035333545,1.2087367033077459,1.3127683094627887,0.0,0.0,0.0,0.0
2024-07-12,0.0,-0.005476374211680013,1.2087367033077459,1.3055790989469358,0.0,0.0,0.0,0.0
2024-07-13,0.0,0.008905951838695358,1.2087367033077459,1.3172065235237644,0.0,0.0,0.0,0.0
2024-07-14,0.0,0.021648455515526077,1.2087367033077459,1.3457220103530294,0.0,0.0,0.0,0.0
2024-07-15,0.0,0.03025403780489966,1.2087367033077459,1.3864355349291355,0.0,0.0,0.0,0.0
2024-07-16,0.08089651837068201,0.06388272548210927,1.3065192942321986,1.4750048156056548,0.0,0.0,1.0,0.0
2024-07-17,0.005369254118086975,0.005039624447541247,1.313534328333115,1.4824382859346221,0.0,0.0,1.0,0.0
2024-07-18,-0.03346717090065687,-0.015744125244010032,1.269574050482911,1.459098591894352,0.0,0.0,1.0,0.0
2024-07-19,0.02324934297122283,-0.002755768533003966,1.2990908130099528,1.455077653908259,0.0,0.0,1.0,0.0
2024-07-20,0.06415586780432925,0.04268289861225161,1.382435111475238,1.5171845858829782,0.0,0.0,1.0,0.0
2024-07-21,0.028870373668977267,0.007745080121796422,1.4223465297166424,1.5289353020601963,0.0,0.0,1.0,0.0
2024-07-22,0.059445739870740644,0.013124935390178782,1.5068989715282286,1.5490024791155,0.0,0.0,1.0,0.0
2024-07-23,-0.029657566947017378,-0.007055950776683417,1.4622080143977385,1.5380727938699004,0.0,0.0,1.0,0.0
2024-07-24,-0.033230472401015065,-0.02463174466687923,1.4136181513307515,1.5001873775322234,0.0,0.0,1.0,0.0
2024-07-25,0.028813421397891226,-0.00817201364034359,1.4543493268207524,1.4879278258199589,0.0,0.0,1.0,0.0
2024-07-26,-0.035516175009312034,0.005296785391466274,1.4026964016047114,1.495809060191318,0.0,0.0,1.0,0.0
2024-07-27,0.06632690553465137,0.03300888314713002,1.4957329133277426,1.5451840466695916,0.0,0.0,1.0,0.0
2024-07-28,0.008652502339275392,0.001989271410399507,1.508674745859242,1.548257837117437,0.0,0.0,1.0,0.0
2024-07-29,0.0006484392871497491,0.0027453961232892787,1.5096530298359878,1.5525084181813114,0.0,0.0,1.0,0.0
2024-07-30,-0.012148156461610382,-0.02156913906995006,1.491313528626796,1.5190221482022905,0.0,0.0,1.0,0.0
2024-07-31,-0.019197218482055023,-0.00825621153288536,1.462684456992503,1.5064807800235944,0.0,0.0,1.0,0.0
2024-08-01,-0.03946176245141797,-0.023245159119701153,1.4049643504092837,1.4714623945811744,0.0,0.0,1.0,0.0
2024-08-02,-0.023760305804584103,0.010478560298426753,1.3715819677990202,1.4868812020096607,0.0,0.0,1.0,0.0
2024-08-03,-0.09218745567363584,-0.060440383187860935,1.2451393159397899,1.3970135324053696,0.0,0.0,1.0,0.0
2024-08-04,-0.010887151823849361,-0.010887151823849361,1.2315832951653094,1.3818040339781004,1.0,0.0,0.0,0.0
2024-08-05,-0.044988389894164094,-0.044988389894164094,1.1761763456952732,1.3196388953401648,1.0,0.0,0.0,0.0
2024-08-06,-0.06259941397028013,-0.06981916217942807,1.1025483957290434,1.2275028132881285,0.0,0.0,0.0,1.0
2024-08-07,0.0,0.03713339590274356,1.1025483957290434,1.273084161225688,0.0,0.0,0.0,0.0
2024-08-08,0.0,-0.015366184857266152,1.1025483957290434,1.2535217146654365,0.0,0.0,0.0,0.0
2024-08-09,0.0,0.12266943192076574,1.1025483957290434,1.4072905113037897,0.0,0.0,0.0,0.0
2024-08-10,0.0,-0.015299998096081957,1.1025483957290434,1.3857589691602075,0.0,0.0,0.0,0.0
2024-08-11,0.0,-0.00040845279333590057,1.1025483957290434,1.3851929520383637,0.0,0.0,0.0,0.0
2024-08-12,0.0,-0.03421830388813907,1.1025483957290434,1.3377939986618066,0.0,0.0,0.0,0.0
2024-08-13,0.0,0.009282321884175992,1.1025483957290434,1.3502118331721045,0.0,0.0,0.0,0.0
2024-08-14,0.0,0.02108083029814889,1.1025483957290434,1.378675419693758,0.0,0.0,0.0,0.0
2024-08-15,0.0,-0.030725936836638712,1.1025483957290434,1.3363143258300212,0.0,0.0,0.0,0.0
2024-08-16,0.0,-0.018983523968024274,1.1025483957290434,1.3109463707968128,0.0,0.0,0.0,0.0
2024-08-17,0.0,0.021827820191161917,1.1025483957290434,1.3395614724588218,0.0,0.0,0.0,0.0
2024-08-18,0.0,0.009321465552772246,1.1025483957290434,1.3520481485801676,0.0,0.0,0.0,0.0
2024-08-19,0.0,-0.01670006177736627,1.1025483957290434,1.329468860972905,0.0,0.0,0.0,0.0
2024-08-20,0.0,0.019450466422930912,1.1025483957290434,1.3553276504135907,0.0,0.0,0.0,0.0
2024-08-21,0.0,-0.008641547301041386,1.1025483957290434,1.3436155224141324,0.0,0.0,0.0,0.0
2024-08-22,0.0,0.03529558207121042,1.1025483957290434,1.3910392143576527,0.0,0.0,0.0,0.0
2024-08-23,0.02493571001635364,-0.01238287469960897,1.1300412228039387,1.3738141500640193,0.0,0.0,0.0,1.0
2024-08-24,0.011498184345522633,0.06064404932785705,1.143034645101778,1.4571278031478097,0.0,0.0,0.0,1.0
2024-08-25,-0.0161860085311627,0.0016779941523450415,1.1245334765847461,1.459572855080711,0.0,0.0,0.0,1.0
2024-08-26,-0.013433930489181733,0.0016935864712752657,1.1094265720275487,1.4620447679219164,0.0,0.0,0.0,1.0
2024-08-27,-0.042321236999619205,-0.02090115776993451,1.0624742671390957,1.4314863395608732,0.0,0.0,0.0,1.0
2024-08-28,-0.06504776946210489,-0.05397148566742571,0.9933626859508129,1.3542268951021479,0.0,0.0,1.0,0.0
2024-08-29,0.003526781231674825,-0.008588847283580336,0.9968660588278703,1.3425956471127984,0.0,0.0,0.0,1.0
2024-08-30,0.000457894040681861,0.005698237117413463,0.9973225178555656,1.3502460754628542,0.0,0.0,0.0,1.0
2024-08-31,-0.0025128716013181895,-0.003291124788666333,0.9948163744230912,1.345802247133099,0.0,0.0,0.0,1.0
2024-09-01,-0.005118166723072415,-0.0033134193420060187,0.9897247383599515,1.341343039936933,0.0,0.0,0.0,1.0
2024-09-02,-0.037261394750364385,-0.027179680859461985,0.9528462141897202,1.3048857641883866,0.0,0.0,0.0,1.0
2024-09-03,0.02587450592924223,0.030527996974958116,0.9775006392084281,1.3447213128501956,0.0,0.0,0.0,1.0
2024-09-04,-0.01360425277192101,-0.027139708608250213,0.9642024734279223,1.3082259682601376,0.0,0.0,0.0,1.0
2024-09-05,-0.02115085926957805,0.008404683173930616,0.9438087626050693,1.3192211930432727,0.0,0.0,0.0,1.0
2024-09-06,0.0,-0.03199707196506152,0.9438087626050693,1.2770099775916328,0.0,0.0,0.0,0.0
2024-09-07,0.0,-0.03935424879644833,0.9438087626050693,1.2267542092179449,0.0,0.0,0.0,0.0
2024-09-08,0.0,0.004220476331644907,0.9438087626050693,1.231931696322695,0.0,0.0,0.0,0.0
2024-09-09,0.0,0.0118459479783517,0.9438087626050693,1.2465250951102163,0.0,0.0,0.0,0.0
2024-09-10,0.0,0.04118656751999139,0.9438087626050693,1.2978651851053369,0.0,0.0,0.0,0.0
2024-09-11,0.0,0.010079788168623427,0.9438087626050693,1.31094739124263,0.0,0.0,0.0,0.0
2024-09-12,0.0,-0.004206522591552075,0.9438087626050693,1.3054328614250315,0.0,0.0,0.0,0.0
2024-09-13,0.0,0.012637931088889554,0.9438087626050693,1.321930831968893,0.0,0.0,0.0,0.0
2024-09-14,0.0,0.04325947567272226,0.9438087626050693,1.3791168666354727,0.0,0.0,0.0,0.0
2024-09-15,0.0,-0.010183465560505756,0.9438087626050693,1.3650726775201778,0.0,0.0,0.0,0.0
2024-09-16,0.0,-0.013140896262138768,0.9438087626050693,1.3471343990746052,0.0,0.0,0.0,0.0
2024-09-17,-0.035230110883071264,-0.0169497996833452,0.9105582752460785,1.324300740863747,0.0,0.0,0.0,1.0
2024-09-18,0.02214923427099391,0.03617708491569527,0.9307264438018961,1.372210081219893,0.0,0.0,0.0,1.0
2024-09-19,0.02455404008875317,0.01862459190407595,0.9535795382146705,1.3977669339892724,0.0,0.0,0.0,1.0
2024-09-20,0.01155171950239442,0.024838981093584955,0.9645950215633491,1.4324860404358701,0.0,0.0,0.0,1.0
2024-09-21,0.0042765240531688065,0.0025679551245978427,0.9687201353746316,1.4361646003043222,0.0,0.0,0.0,1.0
2024-09-22,0.004359029744824827,0.004359029744824827,0.9729428152591404,1.4424248845155132,1.0,0.0,0.0,0.0
2024-09-23,-0.0019130785821797058,0.00282630290093544,0.9710814991975825,1.4465016141510008,0.0,0.0,0.0,1.0
2024-09-24,0.027703822853622606,-0.004019543498970712,0.9979841690277825,1.4406873379915894,0.0,0.0,0.0,1.0
2024-09-25,0.0033574880199420676,0.01590341848043697,1.0013348889193852,1.4635991916271365,0.0,0.0,0.0,1.0
2024-09-26,-0.031116877621347516,-0.018376605395435508,0.9701764737228951,1.436703206825526,0.0,0.0,0.0,1.0
2024-09-27,0.04967866293870493,0.03133507082036435,1.018373543752036,1.4817224035592484,0.0,0.0,1.0,0.0
2024-09-28,0.014999044241341908,0.010137041170275252,1.0336481735889849,1.4967426845670477,0.0,0.0,1.0,0.0
2024-09-29,-0.005316266496951383,0.002175144995106626,1.0281530244340988,1.4999983169263462,0.0,0.0,1.0,0.0
2024-09-30,0.01060377837900539,-0.004101325394503363,1.0390553312449022,1.4938463357374239,0.0,0.0,1.0,0.0
