date,reconstructed_index_value,daily_divisor
2025-08-31,3607.910471946095740841695810,0.0002776825713852712650805823919
2025-09-01,3603.537762797362863534116542,0.0002776825713852712650805823919
2025-09-02,3695.019489367946440192365584,0.0002776825713852712650805823919
2025-09-03,3689.163188902532053682098943,0.0002776825713852712650805823919
2025-09-04,3689.163188902532053682098943,0.0002710641814404215202325496251
2025-09-05,3767.898806409849194047483906,0.0002710641814404215202325496251
2025-09-06,3747.104694060156722773193257,0.0002710641814404215202325496251
2025-09-07,3754.107008212376950154956942,0.0002710641814404215202325496251
2025-09-08,3720.687349856229164837120551,0.0002710641814404215202325496251
2025-09-09,3709.927822178402980630276049,0.0002710641814404215202325496251
2025-09-10,3691.979781194052270249696518,0.0002710641814404215202325496251
2025-09-11,3691.979781194052270249696518,0.0002708573879775100287714878261
2025-09-12,3661.415639829723244066496034,0.0002708573879775100287714878261
2025-09-13,3535.669170289521215001137113,0.0002708573879775100287714878261
2025-09-14,3529.356194510334042449371465,0.0002708573879775100287714878261
2025-09-15,3573.257996374210615207081051,0.0002708573879775100287714878261
2025-09-16,3638.968125085885426215742503,0.0002708573879775100287714878261
2025-09-17,3655.654876808267250880461745,0.0002708573879775100287714878261
2025-09-18,3655.654876808267250880461745,0.0002735487986965264782549745558
2025-09-19,3671.921120368439501406701747,0.0002735487986965264782549745558
2025-09-20,3723.234815147410830186385840,0.0002735487986965264782549745558
2025-09-21,3696.832406995570319697223838,0.0002735487986965264782549745558
2025-09-22,3706.114371865856154712792280,0.0002735487986965264782549745558
2025-09-23,3830.513279335364239632229941,0.0002735487986965264782549745558
2025-09-24,3838.782764832620770695675551,0.0002735487986965264782549745558
2025-09-25,3838.782764832620770695675550,0.0002604992418849734421846263681
2025-09-26,3957.353436349843331288802322,0.0002604992418849734421846263681
2025-09-27,3841.938629245965201432247069,0.0002604992418849734421846263681
2025-09-28,3848.711671283943438079470149,0.0002604992418849734421846263681
2025-09-29,3831.525592057978789473617429,0.0002604992418849734421846263681
2025-09-30,3850.444477424912683265927595,0.0002604992418849734421846263681
2025-10-01,3902.090626386679740424794032,0.0002604992418849734421846263681
2025-10-02,3902.090626386679740424794031,0.0002562728792708733130191590092
2025-10-03,3830.851621998748493631174372,0.0002562728792708733130191590092
2025-10-04,3837.471079025241664304941696,0.0002562728792708733130191590092
2025-10-05,3903.353504597323203820396017,0.0002562728792708733130191590092
2025-10-06,3921.598385345453402125431981,0.0002562728792708733130191590092
2025-10-07,3844.300675369406824466057648,0.0002562728792708733130191590092
2025-10-08,3885.801758504471080927818709,0.0002562728792708733130191590092
2025-10-09,3885.801758504471080927818709,0.0002573471479370759515999199937
2025-10-10,3957.689841859805539481700570,0.0002573471479370759515999199937
2025-10-11,4255.607928036361465658362358,0.0002573471479370759515999199937
2025-10-12,4236.565677368853023984731310,0.0002573471479370759515999199937
2025-10-13,4000.894786100471441624051074,0.0002573471479370759515999199937
2025-10-14,3911.772689904450084241472864,0.0002573471479370759515999199937
2025-10-15,3978.420706825764391619206426,0.0002573471479370759515999199937
2025-10-16,3978.420706825764391619206427,0.0002513560213187868794426759330
2025-10-17,3994.397100788058235920745010,0.0002513560213187868794426759330
2025-10-18,4032.284639949022183270659035,0.0002513560213187868794426759330
2025-10-19,3984.649858956534669888266762,0.0002513560213187868794426759330
2025-10-20,3965.038617482395040280058402,0.0002513560213187868794426759330
2025-10-21,4009.000718771694506543734268,0.0002513560213187868794426759330
2025-10-22,4037.501274135709512119830253,0.0002513560213187868794426759330
2025-10-23,4037.501274135709512119830253,0.0002476779404147843118534370110
2025-10-24,4034.203448475321347167489265,0.0002476779404147843118534370110
2025-10-25,4018.815638415644077118379026,0.0002476779404147843118534370110
2025-10-26,3995.412318891349859810966912,0.0002476779404147843118534370110
2025-10-27,3948.347848494071087345792086,0.0002476779404147843118534370110
2025-10-28,3964.879434352950642458047013,0.0002476779404147843118534370110
2025-10-29,4025.947890338745860375340716,0.0002476779404147843118534370110
2025-10-30,4025.947890338745860375340716,0.0002483887092527318710468115346
2025-10-31,4109.610808432726267634181972,0.0002483887092527318710468115346
2025-11-01,4076.069081582519616565391278,0.0002483887092527318710468115346
2025-11-02,4075.228824230002780419780904,0.0002483887092527318710468115346
2025-11-03,4080.246005889016031048185620,0.0002483887092527318710468115346
2025-11-04,4291.414317871701325958564297,0.0002483887092527318710468115346
2025-11-05,4360.752437385476272699871071,0.0002483887092527318710468115346
2025-11-06,4360.752437385476272699871072,0.0002293182230265650978355600558
2025-11-07,4405.483527210219354683762462,0.0002293182230265650978355600558
2025-11-08,4289.170652014929956654966207,0.0002293182230265650978355600558
2025-11-09,4288.834421634627823578027968,0.0002293182230265650978355600558
2025-11-10,4242.383553756141103668257034,0.0002293182230265650978355600558
2025-11-11,4243.032937832211088741357271,0.0002293182230265650978355600558
2025-11-12,4325.250330579970469328065731,0.0002293182230265650978355600558
2025-11-13,4325.250330579970469328065731,0.0002312004909704059932972745216
2025-11-14,4410.007423870504347841442113,0.0002312004909704059932972745216
2025-11-15,4316.681948084949106471836050,0.0002312004909704059932972745216
2025-11-16,4303.962683144291067357600596,0.0002312004909704059932972745216
2025-11-17,4327.217805331954763131961184,0.0002312004909704059932972745216
2025-11-18,4338.112840508725979811808327,0.0002312004909704059932972745216
2025-11-19,4225.703825771998558422653355,0.0002312004909704059932972745216
2025-11-20,4225.703825771998558422653354,0.0002366469684650246119626970996
2025-11-21,4206.353760217312552518900621,0.0002366469684650246119626970996
2025-11-22,4257.199191066524907908674950,0.0002366469684650246119626970996
2025-11-23,4240.665247937637814195034422,0.0002366469684650246119626970996
2025-11-24,4259.781815556037254422971670,0.0002366469684650246119626970996
2025-11-25,4134.663021643310752677052050,0.0002366469684650246119626970996
2025-11-26,4103.634667428682095483275257,0.0002366469684650246119626970996
2025-11-27,4103.634667428682095483275256,0.0002436864099860515188318499751
2025-11-28,4159.788208897194072397463024,0.0002436864099860515188318499751
2025-11-29,4165.609007999726714606942995,0.0002436864099860515188318499751
2025-11-30,4198.122770010510934701218923,0.0002436864099860515188318499751
2025-12-01,4192.212940969550457429027128,0.0002436864099860515188318499751
2025-12-02,4253.714369579391594015054203,0.0002436864099860515188318499751
2025-12-03,4219.851298926579523517186407,0.0002436864099860515188318499751
2025-12-04,4219.851298926579523517186407,0.0002369751749912073928419373382
2025-12-05,4260.236107936559649639140995,0.0002369751749912073928419373382
2025-12-06,4262.160941523355031964007148,0.0002369751749912073928419373382
2025-12-07,4246.417009720740295336376816,0.0002369751749912073928419373382
2025-12-08,4284.080557896503425847363044,0.0002369751749912073928419373382
2025-12-09,4233.486568069724253955653665,0.0002369751749912073928419373382
2025-12-10,4172.823945203357325681718503,0.0002369751749912073928419373382
2025-12-11,4172.823945203357325681718504,0.0002396458640795271457277123999
2025-12-12,4263.033467649373785777603557,0.0002396458640795271457277123999
2025-12-13,4289.940080192516433262562877,0.0002396458640795271457277123999
2025-12-14,4254.079096282564307274648073,0.0002396458640795271457277123999
2025-12-15,4241.678275439430565281382028,0.0002396458640795271457277123999
2025-12-16,4275.061497313457185732596470,0.0002396458640795271457277123999
2025-12-17,4316.108426787245436076868802,0.0002396458640795271457277123999
2025-12-18,4316.108426787245436076868802,0.0002316901942948554999896131019
2025-12-19,4337.800827888500676945736231,0.0002316901942948554999896131019
2025-12-20,4256.088244458774987932381353,0.0002316901942948554999896131019
2025-12-21,4259.279625435322787965193197,0.0002316901942948554999896131019
2025-12-22,4257.386744624089514984633651,0.0002316901942948554999896131019
2025-12-23,4255.972604515670656810495065,0.0002316901942948554999896131019
2025-12-24,4268.184166271544571939259863,0.0002316901942948554999896131019
2025-12-25,4268.184166271544571939259862,0.0002342916708942168379053248050
2025-12-26,4314.048751375979751148582455,0.0002342916708942168379053248050
2025-12-27,4284.348855965091854317598031,0.0002342916708942168379053248050
2025-12-28,4245.715700234031101059499455,0.0002342916708942168379053248050
2025-12-29,4234.735607768929736677477699,0.0002342916708942168379053248050
2025-12-30,4236.971347447486363115139524,0.0002342916708942168379053248050
2025-12-31,4250.442442510571121533675689,0.0002342916708942168379053248050
2026-01-01,4250.442442510571121533675690,0.0002352696251097424279966079308
2026-01-02,4250.736949036597547787602778,0.0002352696251097424279966079308
2026-01-03,4145.892035835089347523574526,0.0002352696251097424279966079308
2026-01-04,4155.208836883063431478829230,0.0002352696251097424279966079308
2026-01-05,4151.157028838852216152091808,0.0002352696251097424279966079308
2026-01-06,4100.847417287098660091754842,0.0002352696251097424279966079308
2026-01-07,4012.933380391757288238796183,0.0002352696251097424279966079308
2026-01-08,4012.933380391757288238796183,0.0002491942689321137768199146656
2026-01-09,4034.856097378491320174968991,0.0002491942689321137768199146656
2026-01-10,4047.338128035490315580730814,0.0002491942689321137768199146656
2026-01-11,4055.252513792359751621522471,0.0002491942689321137768199146656
2026-01-12,4060.006852380320106014417736,0.0002491942689321137768199146656
2026-01-13,4192.953771042220410548034338,0.0002491942689321137768199146656
2026-01-14,4108.483844022046977547441538,0.0002491942689321137768199146656
2026-01-15,4108.483844022046977547441538,0.0002433987908836556671932025797
2026-01-16,4142.214725268995468552965996,0.0002433987908836556671932025797
2026-01-17,4141.572634204583764929179688,0.0002433987908836556671932025797
2026-01-18,4143.238396580665448132069106,0.0002433987908836556671932025797
2026-01-19,4109.356047019489753682246516,0.0002433987908836556671932025797
2026-01-20,4067.543357454034242940187836,0.0002433987908836556671932025797
2026-01-21,4280.968729538478932959498427,0.0002433987908836556671932025797
2026-01-22,4280.968729538478932959498427,0.0002335919889113059753591003093
2026-01-23,4306.609267499415071684893012,0.0002335919889113059753591003093
2026-01-24,4306.080178623806583173058647,0.0002335919889113059753591003093
2026-01-25,4244.654496256314759215352904,0.0002335919889113059753591003093
2026-01-26,4394.358227353923538117952254,0.0002335919889113059753591003093
2026-01-27,4321.716270224939706221215170,0.0002335919889113059753591003093
2026-01-28,4256.450127085410206415960069,0.0002335919889113059753591003093
2026-01-29,4256.450127085410206415960070,0.0002349375583274475271793525347
