asset,system,exposure,model,window,dSharpe,dSharpe_lo,dSharpe_hi,P(dSharpe>0),dCAGR,dCAGR_lo,dCAGR_hi
SOL,GERHARD_SMA120,long_short,M6_probability,walk_forward_oos,0.053329096511316856,-0.00036723011422980787,0.16545654451165284,0.8185,0.029379299815075255,0.0,0.11220700722055964
SOL,GERHARD_SMA120,long_short,M1_1close,test_2024+,0.15883177876887541,-0.20676748981004034,0.5803855064121463,0.778,0.07505791439751963,-0.1327972270270459,0.28810636644582394
SOL,GERHARD_SMA120,long_short,M2_2close,test_2024+,0.2485388367969839,0.04161969887462775,0.4874008331476191,0.995,0.12227095172173852,0.02534527246462625,0.26765487449802355
SOL,GERHARD_SMA120,long_short,M3_linear,test_2024+,0.10897974478993516,-0.04237916256800466,0.28105707333195984,0.9095,0.06036672599459525,-0.015607018927440278,0.1568823253391823
SOL,LL3_k0.30,long_flat,M1_1close,walk_forward_oos,-0.0072933766762529745,-0.2914417405492986,0.24210124707814001,0.446,-0.0018874773721421212,-0.11161599982735651,0.12462182899349147
SOL,LL3_k0.30,long_flat,M2_2close,walk_forward_oos,-0.11598886578000447,-0.4064038163786138,0.10976734988662684,0.1585,-0.04711434415817117,-0.1708049827813318,0.04737058201360963
SOL,LL3_k0.30,long_flat,M3_linear,walk_forward_oos,-0.0414117528877822,-0.2236925628576353,0.09834844429016655,0.2685,-0.014829261051230058,-0.08470753641605373,0.04766009452286368
SOL,LL3_k0.30,long_flat,M4_strength,walk_forward_oos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOL,LL3_k0.30,long_flat,M5_override,walk_forward_oos,0.016305554678856065,0.0,0.04949553203560204,0.8215,0.007835589578284563,0.0,0.023490656059183084
SOL,LL3_k0.30,long_flat,M6_probability,walk_forward_oos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOL,LL3_k0.30,long_flat,M1_1close,test_2024+,-0.0072933766762529745,-0.2914417405492986,0.24210124707814001,0.446,-0.0018874773721421212,-0.11161599982735651,0.12462182899349147
SOL,LL3_k0.30,long_flat,M2_2close,test_2024+,-0.11598886578000447,-0.4064038163786138,0.10976734988662684,0.1585,-0.04711434415817117,-0.1708049827813318,0.04737058201360963
SOL,LL3_k0.30,long_flat,M3_linear,test_2024+,-0.0414117528877822,-0.2236925628576353,0.09834844429016655,0.2685,-0.014829261051230058,-0.08470753641605373,0.04766009452286368
SOL,LL3_k0.30,long_short,M1_1close,walk_forward_oos,0.04430039625054619,-0.19333814759619505,0.2706672369030381,0.641,0.02276361243443159,-0.08224910918138345,0.1824121327833554
SOL,LL3_k0.30,long_short,M2_2close,walk_forward_oos,-0.059080828865398435,-0.2915471966476852,0.15031453231427616,0.3015,-0.02725904692206127,-0.15524649768911938,0.08633968385355133
SOL,LL3_k0.30,long_short,M3_linear,walk_forward_oos,-0.005649188141365322,-0.15716542876564576,0.12812681266849982,0.456,0.00032353323714029436,-0.064976337268758,0.0797776914167566
SOL,LL3_k0.30,long_short,M4_strength,walk_forward_oos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOL,LL3_k0.30,long_short,M5_override,walk_forward_oos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOL,LL3_k0.30,long_short,M6_probability,walk_forward_oos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOL,LL3_k0.30,long_short,M1_1close,test_2024+,0.04430039625054619,-0.19333814759619505,0.2706672369030381,0.641,0.02276361243443159,-0.08224910918138345,0.1824121327833554
SOL,LL3_k0.30,long_short,M2_2close,test_2024+,-0.059080828865398435,-0.2915471966476852,0.15031453231427616,0.3015,-0.02725904692206127,-0.15524649768911938,0.08633968385355133
SOL,LL3_k0.30,long_short,M3_linear,test_2024+,-0.005649188141365322,-0.15716542876564576,0.12812681266849982,0.456,0.00032353323714029436,-0.064976337268758,0.0797776914167566
SOL,LL2_k0.30,long_flat,M1_1close,walk_forward_oos,-0.05791015207529296,-0.16494355322287338,0.021319131392994132,0.0945,-0.03362150734650582,-0.10982895990943181,0.014685592729898344
SOL,LL2_k0.30,long_flat,M2_2close,walk_forward_oos,-0.026305079552125382,-0.1564477317203653,0.07783388475759329,0.32,-0.015726034945286238,-0.1295902529377196,0.03877906001067775
SOL,LL2_k0.30,long_flat,M3_linear,walk_forward_oos,-0.02748138091629987,-0.0894378771304558,0.016242047385738156,0.1405,-0.01569537969328272,-0.07276390192440606,0.010033423324438054
SOL,LL2_k0.30,long_flat,M4_strength,walk_forward_oos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOL,LL2_k0.30,long_flat,M5_override,walk_forward_oos,-0.003377715347945176,-0.028378606125077425,0.01483059109111597,0.2815,-0.001672140232034769,-0.014877309269008706,0.008761747047703834
SOL,LL2_k0.30,long_flat,M6_probability,walk_forward_oos,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOL,LL2_k0.30,long_flat,M1_1close,test_2024+,-0.05791015207529296,-0.16494355322287338,0.021319131392994132,0.0945,-0.03362150734650582,-0.10982895990943181,0.014685592729898344
SOL,LL2_k0.30,long_flat,M2_2close,test_2024+,-0.026305079552125382,-0.1564477317203653,0.07783388475759329,0.32,-0.015726034945286238,-0.1295902529377196,0.03877906001067775
SOL,LL2_k0.30,long_flat,M3_linear,test_2024+,-0.02748138091629987,-0.0894378771304558,0.016242047385738156,0.1405,-0.01569537969328272,-0.07276390192440606,0.010033423324438054
SOL,LL2_k0.30,long_short,M1_1close,walk_forward_oos,-0.08868024387830956,-0.24046000895709346,0.030924891018300038,0.0945,-0.04786117639760079,-0.14055321644841084,0.02189290159179193
