feature,bucket,n,confirmed_rate,confirmed_lo,confirmed_hi,reversed_early_rate,reversed_early_lo,reversed_early_hi,valid_3d_rate,valid_3d_lo,valid_3d_hi,valid_5d_rate,valid_5d_lo,valid_5d_hi,valid_10d_rate,valid_10d_lo,valid_10d_hi,valid_20d_rate,valid_20d_lo,valid_20d_hi,fwd_3d_mean,mae_3d_median,mfe_3d_median,excess_3d_mean,fwd_3d_median,win_3d,fwd_5d_mean,mae_5d_median,mfe_5d_median,excess_5d_mean,fwd_5d_median,win_5d,fwd_10d_mean,mae_10d_median,mfe_10d_median,excess_10d_mean,fwd_10d_median,win_10d,fwd_20d_mean,mae_20d_median,mfe_20d_median,excess_20d_mean,fwd_20d_median,win_20d,binning,system,asset
range_breakout_120,1.5-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30,ETH
range_breakout_120,2-2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30,ETH
range_breakout_120,2.5-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30,ETH
range_breakout_120,>3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30,ETH
ret_z20,<0.5,51,0.9411764705882353,0.8407512606105803,0.9797937271359478,0.058823529411764705,0.020206272864052077,0.15924873938941972,0.9411764705882353,0.8407512606105803,0.9797937271359478,0.9411764705882353,0.8407512606105803,0.9797937271359478,0.8627450980392157,0.7427804765736837,0.9318898466845728,0.49019607843137253,0.35857262142306195,0.623193045515904,0.011754879160087231,-0.02873966874652889,0.025324859994515392,0.011708541424562784,0.005322893593640021,0.5686274509803921,0.007855848256145425,-0.036195866479362904,0.03319080451264922,0.007787008354105791,0.0014129795999864303,0.5098039215686274,0.0027729328369343934,-0.04068483951550883,0.04824611961297509,0.0025603050398840996,0.008061292708916534,0.5294117647058824,-0.0011132795088324259,-0.06420553558803765,0.06016482812402746,-0.0014367833602679683,-0.0008126256927138975,0.49019607843137253,sigma,LL3_k0.30,BTC
ret_z20,0.5-1,13,1.0,0.7718981569447083,1.0,0.0,0.0,0.22810184305529166,1.0,0.7718981569447083,1.0,1.0,0.7718981569447083,1.0,0.7692307692307693,0.49743126004873084,0.918206209075343,0.6153846153846154,0.35522480972268555,0.8229055341876319,0.020077163688449893,-0.016973869335677128,0.022467471065601874,0.020065829502308834,0.009873873896769858,0.6153846153846154,0.02950811537960638,-0.016973869335677128,0.05505660813462143,0.029539023710795052,0.029307113244164795,0.7692307692307693,0.032832760915612505,-0.023888203295028942,0.08358476005092441,0.03312992645045049,0.01795357620238669,0.6153846153846154,0.022205868638532415,-0.0637061026265695,0.08450734743064114,0.02336501161950055,0.00203940338928843,0.5384615384615384,sigma,LL3_k0.30,BTC
ret_z20,1-1.5,5,1.0,0.5655085052479191,1.0000000000000002,0.0,-2.7755575615628914e-17,0.43449149475208104,1.0,0.5655085052479191,1.0000000000000002,1.0,0.5655085052479191,1.0000000000000002,0.6,0.23071993220883708,0.8823817688407467,0.6,0.23071993220883708,0.8823817688407467,0.025698170148719758,-0.01869511612107788,0.031772109442950724,0.01880799005761899,0.01566732925714387,0.6,0.05099926193715791,-0.01869511612107788,0.12841298625994124,0.03927339348790439,0.058048940745831556,0.8,0.02262529655716785,-0.12444502555298476,0.16888845937388086,-0.002917638356228497,-0.011886827848489823,0.4,0.045888833729269066,-0.12444502555298476,0.2106914732752323,-0.007464275495828882,0.08903035335363052,0.8,sigma,LL3_k0.30,BTC
ret_z20,1.5-2,5,1.0,0.5655085052479191,1.0000000000000002,0.0,-2.7755575615628914e-17,0.43449149475208104,1.0,0.5655085052479191,1.0000000000000002,1.0,0.5655085052479191,1.0000000000000002,1.0,0.5655085052479191,1.0000000000000002,0.8,0.3755282641185388,0.9637768390302125,0.0053933119201079235,-0.035556611520598636,0.013840871086844064,0.005399697123151937,-0.007955742440000968,0.2,-0.016817031742893684,-0.03895317808949228,0.02693402163033687,-0.016798859098009884,-0.02717810302679191,0.2,-0.03969226918068367,-0.04624245882386813,0.02693402163033687,-0.039660956085512726,-0.0340866143708447,0.2,-0.04485029475711546,-0.09680674130727351,0.02693402163033687,-0.044816896117938675,-0.035375695545366015,0.2,sigma,LL3_k0.30,BTC
ret_z20,2-2.5,1,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,-0.033277635757515966,-0.05247199910604228,0.025945905736631913,-0.03415086127687169,-0.033277635757515966,0.0,-0.006840348289536058,-0.05247199910604228,0.025945905736631913,-0.008638088868709181,-0.006840348289536058,0.0,-0.08593560294127767,-0.10211072948968725,0.025945905736631913,-0.08884994102710542,-0.08593560294127767,0.0,0.021764491337164626,-0.10211072948968725,0.049678545575614685,0.015480155513300727,0.021764491337164626,1.0,sigma,LL3_k0.30,BTC
ret_z20,2.5-3,4,1.0,0.5100999795960008,1.0,0.0,0.0,0.48990002040399916,1.0,0.5100999795960008,1.0,1.0,0.5100999795960008,1.0,1.0,0.5100999795960008,1.0,0.75,0.3006360524426366,0.9544139373553637,-0.016337272771040495,-0.05110680939500928,0.03978228874367934,-0.01239219806242475,-0.02121549206051565,0.25,-0.017691516602869634,-0.055645375975895306,0.03978228874367934,-0.010959093828635922,-0.019217907454309124,0.0,-0.0136934233409301,-0.07713010797427411,0.06804293095245068,-0.0005120303822886557,-0.0035421952884819863,0.5,-0.06744435426683718,-0.13907584618203428,0.08674748552020872,-0.04086661212758226,-0.07262756038860008,0.5,sigma,LL3_k0.30,BTC
ret_z20,>3,6,1.0,0.6096569663469354,0.9999999999999999,0.0,0.0,0.3903430336530645,1.0,0.6096569663469354,0.9999999999999999,0.5,0.18761280689940868,0.8123871931005913,0.3333333333333333,0.09676933255921683,0.7000116786584712,0.3333333333333333,0.09676933255921683,0.7000116786584712,0.04438837831154822,-0.012854792288290118,0.07254165065233176,0.04265582626371386,0.036503788501097256,1.0,0.13657856837421456,-0.01463891042545673,0.15192714218733694,0.1335645001299348,0.12963456108015292,1.0,0.2067103253392738,-0.01463891042545673,0.26219860255005917,0.19991003259437554,0.1963390942274923,1.0,0.19571919901076942,-0.01463891042545673,0.3001954253743744,0.18358780686307133,0.20038401105606835,1.0,sigma,LL3_k0.30,BTC
ret2_z20,<0.5,44,0.9318181818181818,0.8177467866338279,0.9765410298271597,0.06818181818181818,0.023458970172840127,0.1822532133661719,0.9545454545454546,0.8486472847469684,0.9874451536330189,0.9545454545454546,0.8486472847469684,0.9874451536330189,0.8636363636363636,0.7329026247825904,0.9359713259213994,0.5,0.35831521095931473,0.6416847890406853,0.009207494344927663,-0.027836978916373045,0.024194134229344022,0.0095980037877075,0.002499395180329267,0.5454545454545454,0.006353451412379547,-0.033316107198695266,0.033167679928187366,0.007061713689683497,0.0013819785667683049,0.5227272727272727,-0.006404380516103761,-0.04161031063031523,0.04481627576936309,-0.005003621173068282,0.007103615924336171,0.5227272727272727,-0.019943313921306535,-0.07282253081192502,0.06060899547514531,-0.017147903630045015,-0.00340717378230182,0.4772727272727273,sigma,LL3_k0.30,BTC
ret2_z20,0.5-1,15,1.0,0.7961107336956521,1.0,0.0,-1.3877787807814457e-17,0.20388926630434784,0.9333333333333333,0.7018292244757601,0.9881334113938051,0.9333333333333333,0.7018292244757601,0.9881334113938051,0.8,0.5481406466534955,0.9295257935638959,0.6,0.357464427565077,0.8017577191740534,0.009827307750732468,-0.024315382371713934,0.031772109442950724,0.006262796819467458,0.006849103077363861,0.5333333333333333,-0.00042371491289490876,-0.04068483951550883,0.04803255442288423,-0.006583882695749192,-0.013783687136308953,0.4,0.007204812059366761,-0.04624245882386813,0.06016482812402746,-0.005919119871612627,-0.011886827848489823,0.3333333333333333,0.027158123613071714,-0.08058143455627964,0.13837940930285364,0.0006693202013319854,0.014375170094178769,0.5333333333333333,sigma,LL3_k0.30,BTC
ret2_z20,1-1.5,12,1.0,0.7574992425007574,1.0,0.0,0.0,0.2425007574992425,1.0,0.7574992425007574,1.0,1.0,0.7574992425007574,1.0,0.8333333333333334,0.5519636426153274,0.9530358523851776,0.5833333333333334,0.3195073356553728,0.8067425380947535,0.0182299718696321,-0.022589007433374608,0.021833288750834567,0.01694290583361401,0.009874534644503385,0.5833333333333334,0.030117013207450888,-0.022589007433374608,0.04042266017940266,0.02797987968534397,0.018866477163842266,0.6666666666666666,0.04873455629601498,-0.022589007433374608,0.05480039105319978,0.043876728764879434,0.0324522593272244,0.6666666666666666,0.050516013892764396,-0.04657278660037123,0.09279730537030051,0.040450180085861785,0.019905973051690895,0.5,sigma,LL3_k0.30,BTC
ret2_z20,1.5-2,4,1.0,0.5100999795960008,1.0,0.0,0.0,0.48990002040399916,1.0,0.5100999795960008,1.0,1.0,0.5100999795960008,1.0,0.75,0.3006360524426366,0.9544139373553637,0.75,0.3006360524426366,0.9544139373553637,0.015591667850915952,-0.02387492095401228,0.020784000097666566,0.015476014727919289,-0.0039009019038401815,0.25,0.06865159330134218,-0.02387492095401228,0.07287769186502191,0.06847434383488893,0.065956269297609,0.75,0.049400930255635134,-0.02387492095401228,0.16653539362363412,0.05068951418762137,0.0723269613818075,0.75,0.08300186956579342,-0.02387492095401228,0.19653031605621185,0.08729223387191723,0.09345508412201442,1.0,sigma,LL3_k0.30,BTC
ret2_z20,2-2.5,2,1.0,0.34237195288961925,1.0,0.0,0.0,0.6576280471103807,1.0,0.34237195288961925,1.0,1.0,0.34237195288961925,1.0,0.5,0.09452865480086614,0.9054713451991339,0.5,0.09452865480086614,0.9054713451991339,0.08019227974979942,-0.06175605940622653,0.14177458062033416,0.09027650782729726,0.08019227974979942,1.0,0.07907622776649892,-0.06175605940622653,0.18115940561392996,0.09572494471359051,0.07907622776649892,1.0,0.04509937711539769,-0.15099531473349925,0.30339479090438976,0.07771656419832021,0.04509937711539769,0.5,0.025225910205567303,-0.17782125645183,0.30339479090438976,0.090895517428218,0.025225910205567303,0.5,sigma,LL3_k0.30,BTC
ret2_z20,2.5-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
ret2_z20,>3,8,1.0,0.6755843804891231,1.0,0.0,0.0,0.3244156195108769,1.0,0.6755843804891231,1.0,0.625,0.30573785458380187,0.863158240538479,0.625,0.30573785458380187,0.863158240538479,0.5,0.21521252682444186,0.7847874731755582,0.023701582213674383,-0.021959344728585406,0.059272962743993685,0.023652384077687747,0.015196279333589746,0.75,0.07870884772935498,-0.021959344728585406,0.08105889475257055,0.07867086999310735,0.05305333400561252,0.625,0.11044583377652882,-0.0320018637391386,0.13548261963524766,0.1101459951318434,0.09877545700781981,0.75,0.08060956168744988,-0.0320018637391386,0.19687472703093967,0.08133871438999463,0.1310510759920776,0.75,sigma,LL3_k0.30,BTC
move_atr,<0.5,56,0.9464285714285714,0.8539246046357077,0.9816145520713321,0.05357142857142857,0.01838544792866792,0.14607539536429218,0.9464285714285714,0.8539246046357077,0.9816145520713321,0.9464285714285714,0.8539246046357077,0.9816145520713321,0.8392857142857143,0.7219354555032431,0.9130743035941074,0.48214285714285715,0.35668005624426746,0.609898377487451,0.01191455478735363,-0.027645108078483138,0.025021938246399478,0.012397758523189292,0.003961838795480732,0.5535714285714286,0.007936069842196561,-0.03579063251434589,0.033167679928187366,0.008751980226230518,0.0013819785667683049,0.5178571428571429,0.0028037317922952076,-0.04096847161455702,0.04656592441216201,0.004458960901952067,0.007103615924336171,0.5178571428571429,-0.003550677767486402,-0.06730473671497594,0.05937404852291761,-0.0001254374559372285,-0.00340717378230182,0.48214285714285715,sigma,LL3_k0.30,BTC
move_atr,0.5-1,14,1.0,0.7846829880728186,1.0,0.0,0.0,0.21531701192718142,1.0,0.7846829880728186,1.0,1.0,0.7846829880728186,1.0,0.8571428571428571,0.600580922361363,0.9599069262620787,0.7857142857142857,0.5241027622679172,0.9242875166308363,0.022643880393377485,-0.020373026891739532,0.027925910796759046,0.017489553859879336,0.012770601576956864,0.6428571428571429,0.03374068226518436,-0.020373026891739532,0.06351260712618068,0.02506473671764086,0.027947302271211394,0.7142857142857143,0.010556098175791609,-0.04948949703390754,0.08794277460290179,-0.007649620304199354,0.0030333741769484335,0.5,0.029267117852620206,-0.06927326269221762,0.12274630581389567,-0.007369295807045676,0.029825195672031013,0.5714285714285714,sigma,LL3_k0.30,BTC
move_atr,1-1.5,6,1.0,0.6096569663469354,0.9999999999999999,0.0,0.0,0.3903430336530645,1.0,0.6096569663469354,0.9999999999999999,1.0,0.6096569663469354,0.9999999999999999,0.8333333333333334,0.43649056343635395,0.9699474141282697,0.6666666666666666,0.29998832134152864,0.9032306674407831,-0.003240996310836112,-0.032251335888166366,0.02039663357538468,-0.0020192764131399758,-0.009592383773125435,0.16666666666666666,-4.4318247144792267e-05,-0.03725489480504546,0.025381574449706623,0.0020253272669445445,-0.017009225658163984,0.3333333333333333,0.026802497299978578,-0.044157874566656874,0.05001334071017688,0.030950910830198224,0.026082899940487236,0.5,0.029677319104816875,-0.07401500167083952,0.12804164681331448,0.037502419198209534,0.03689998623213814,0.6666666666666666,sigma,LL3_k0.30,BTC
move_atr,1.5-2,1,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,0.020729901668143813,-0.025343793311119578,0.062005086221179506,0.028306655597074265,0.020729901668143813,1.0,-0.01773269549559986,-0.025343793311119578,0.062005086221179506,-0.005018618062374159,-0.01773269549559986,0.0,-0.06613262220913119,-0.07700724712004337,0.062005086221179506,-0.04121186964171103,-0.06613262220913119,0.0,-0.14604608105869143,-0.2008987235355637,0.062005086221179506,-0.0929700488858916,-0.14604608105869143,0.0,sigma,LL3_k0.30,BTC
move_atr,2-2.5,4,1.0,0.5100999795960008,1.0,0.0,0.0,0.48990002040399916,1.0,0.5100999795960008,1.0,0.75,0.3006360524426366,0.9544139373553637,0.5,0.15003570882017148,0.8499642911798285,0.5,0.15003570882017148,0.8499642911798285,-0.0001906569266147129,-0.06623688271533118,0.055644086795692604,0.006894361834712322,-0.006065574391095563,0.5,0.09923484572187583,-0.06623688271533118,0.10210038758922463,0.11109039180524415,0.0595172809994845,0.5,0.12801736905604996,-0.06894279940880987,0.2527070481270147,0.15123802604533396,0.15096079422984587,0.75,0.05680511090223009,-0.06894279940880987,0.2527070481270147,0.10290690031063941,0.11149090136041834,0.75,sigma,LL3_k0.30,BTC
move_atr,2.5-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
move_atr,>3,4,1.0,0.5100999795960008,1.0,0.0,0.0,0.48990002040399916,1.0,0.5100999795960008,1.0,0.5,0.15003570882017148,0.8499642911798285,0.5,0.15003570882017148,0.8499642911798285,0.5,0.15003570882017148,0.8499642911798285,0.0497280571975727,-0.006790936823692639,0.07561514153999876,0.04208711508707224,0.04043491359656065,1.0,0.10032491668231758,-0.008575054960859252,0.12024582091872638,0.08747945584235209,0.1043392883350277,1.0,0.167729266638782,-0.008575054960859252,0.17419790869828,0.14122023397997333,0.139360703770687,1.0,0.17331350710227342,-0.008575054960859252,0.2022329730895398,0.12228161526940093,0.1552849728095006,1.0,sigma,LL3_k0.30,BTC
tr_atr,<0.5,7,0.8571428571428571,0.48686549668097007,0.9743210440510253,0.14285714285714285,0.02567895594897479,0.51313450331903,0.8571428571428571,0.48686549668097007,0.9743210440510253,0.8571428571428571,0.48686549668097007,0.9743210440510253,0.8571428571428571,0.48686549668097007,0.9743210440510253,0.7142857142857143,0.35892909014821267,0.9177828342909844,-0.020693151886698975,-0.03802878807418886,0.022545306953894784,-0.0217577083033641,-0.02207482786221482,0.2857142857142857,-0.024884759788997117,-0.03802878807418886,0.022545306953894784,-0.026692724654841397,-0.022824039288708686,0.14285714285714285,-0.020890974573114427,-0.05857915999695096,0.025512802349490604,-0.02425935437659928,-0.0080993479168181,0.42857142857142855,-0.01604333341173005,-0.07020328300716394,0.029799397311257803,-0.02363309947994264,-0.024820812103272916,0.2857142857142857,sigma,LL3_k0.30,BTC
tr_atr,0.5-1,39,0.9487179487179487,0.8311406095436208,0.9858223423536004,0.05128205128205128,0.014177657646399527,0.1688593904563791,0.9743589743589743,0.8681871352137286,0.9954594139347627,0.9743589743589743,0.8681871352137286,0.9954594139347627,0.8461538461538461,0.7027023013426569,0.9275262615494854,0.4358974358974359,0.2930452416170466,0.5902457652547789,0.01161720700627148,-0.023247893200578407,0.025455496990766657,0.011456166109028807,0.00887273956396828,0.5897435897435898,0.017609204781508143,-0.02799895331015656,0.042816410643071734,0.01741645066693778,0.008982960772220272,0.6153846153846154,0.01097478068112306,-0.041252103713605215,0.05456277908676688,0.010437571702290876,0.010611445938288666,0.5384615384615384,0.010707295385235599,-0.0754417786166861,0.10179384588898621,0.01043914747695604,0.02097346628358976,0.5384615384615384,sigma,LL3_k0.30,BTC
tr_atr,1-1.5,20,1.0,0.8388698745050667,1.0,0.0,-1.3877787807814457e-17,0.16113012549493322,0.95,0.7638641064874331,0.9911187805671268,0.95,0.7638641064874331,0.9911187805671268,0.8,0.5839782779742401,0.9193436467288,0.6,0.3865779423152061,0.7811960325858074,0.017173145376656113,-0.02270285434036179,0.021014560592634846,0.01612509664433536,0.00836148848706686,0.55,0.007271333558264909,-0.031972162768798884,0.03165722802082227,0.005398405642071402,-0.0002385242811390187,0.5,-0.010827475494429561,-0.04379621000220779,0.05217411677212069,-0.01512900107617791,-0.011929700213166694,0.4,-0.019255529528402187,-0.07856441952932408,0.06241760780063954,-0.029532240227198286,-0.013840710003981571,0.4,sigma,LL3_k0.30,BTC
tr_atr,1.5-2,5,1.0,0.5655085052479191,1.0000000000000002,0.0,-2.7755575615628914e-17,0.43449149475208104,1.0,0.5655085052479191,1.0000000000000002,1.0,0.5655085052479191,1.0000000000000002,1.0,0.5655085052479191,1.0000000000000002,0.6,0.23071993220883708,0.8823817688407467,0.04526531479884692,-0.036195866479362904,0.062005086221179506,0.04501195267739715,0.020729901668143813,0.6,0.031408600074244994,-0.03895317808949228,0.08881467205296256,0.030988287580414182,0.05566838095631954,0.6,0.051364308227490295,-0.04624245882386813,0.12726040820420725,0.05030169877882805,0.09223511131530127,0.6,0.03112671707626453,-0.06420553558803765,0.1479616049389143,0.031036494235563327,0.07707874280636728,0.6,sigma,LL3_k0.30,BTC
tr_atr,2-2.5,7,1.0,0.6456611570247934,1.0,0.0,0.0,0.35433884297520657,1.0,0.6456611570247934,1.0,0.8571428571428571,0.48686549668097007,0.9743210440510253,0.7142857142857143,0.35892909014821267,0.9177828342909844,0.7142857142857143,0.35892909014821267,0.9177828342909844,-0.0041585287449587794,-0.03037248334847109,0.025945905736631913,-0.0033302269976824297,-0.006949976466634533,0.42857142857142855,0.04903508073889754,-0.035556611520598636,0.04492171655348676,0.050347058296704925,-0.0005292412154953574,0.42857142857142855,0.08794563192876892,-0.035556611520598636,0.11148988481923794,0.09132476597485906,0.0686343381017257,0.8571428571428571,0.08550223615688242,-0.035556611520598636,0.20640474805101428,0.09245491490263809,0.08145385013243889,1.0,sigma,LL3_k0.30,BTC
tr_atr,2.5-3,2,1.0,0.34237195288961925,1.0,0.0,0.0,0.6576280471103807,1.0,0.34237195288961925,1.0,1.0,0.34237195288961925,1.0,0.5,0.09452865480086614,0.9054713451991339,0.5,0.09452865480086614,0.9054713451991339,0.015241934776411947,-0.06623688271533118,0.04087226239225811,0.022185104024023055,0.015241934776411947,0.5,0.049430341900722985,-0.06623688271533118,0.08025708738585391,0.06097640565656758,0.049430341900722985,0.5,0.0632748579695212,-0.09617058982519,0.2024924726763137,0.08410368165064178,0.0632748579695212,0.5,0.002119320444041839,-0.17257070233955224,0.2024924726763137,0.042330995867562476,0.002119320444041839,0.5,sigma,LL3_k0.30,BTC
tr_atr,>3,5,1.0,0.5655085052479191,1.0000000000000002,0.0,-2.7755575615628914e-17,0.43449149475208104,1.0,0.5655085052479191,1.0000000000000002,0.6,0.23071993220883708,0.8823817688407467,0.6,0.23071993220883708,0.8823817688407467,0.6,0.23071993220883708,0.8823817688407467,0.06085605171657658,-0.0071346884305290015,0.07683077264201432,0.057627660135149375,0.06287877989793356,1.0,0.08797766380956076,-0.010702924704862227,0.15440084352080197,0.08254913385706139,0.06897325772421392,1.0,0.10364849279167976,-0.010702924704862227,0.17575019108943857,0.09265494968844086,0.12891657591391392,0.8,0.09696710512081015,-0.010702924704862227,0.212865370373988,0.07690495437265457,0.1319927659462099,0.8,sigma,LL3_k0.30,BTC
brk_atr,<0.5,85,0.9647058823529412,0.9012978896926876,0.9879251769787817,0.03529411764705882,0.012074823021218324,0.09870211030731246,0.9647058823529412,0.9012978896926876,0.9879251769787817,0.9294117647058824,0.8544376544343328,0.9672494831228478,0.8117647058823529,0.7158877949459186,0.8806795788969659,0.5411764705882353,0.4357614755911955,0.6430304417088081,0.013925446099835849,-0.0256018791069359,0.025945905736631913,0.013544060425203338,0.0061458809473167175,0.5647058823529412,0.019965057735457575,-0.034265785985333364,0.04293210936378489,0.019322705209947756,0.005614991620171539,0.5529411764705883,0.018617214814113908,-0.04196851754702524,0.057086818040016585,0.01714039719636744,0.010611445938288666,0.5411764705882353,0.013686988241713747,-0.06420553558803765,0.09831961296337388,0.01085416340932238,0.02097346628358976,0.5411764705882353,sigma,LL3_k0.30,BTC
brk_atr,0.5-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
brk_atr,1-1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
brk_atr,1.5-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
brk_atr,2-2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
brk_atr,2.5-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
brk_atr,>3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
brk_vol,<0.5,85,0.9647058823529412,0.9012978896926876,0.9879251769787817,0.03529411764705882,0.012074823021218324,0.09870211030731246,0.9647058823529412,0.9012978896926876,0.9879251769787817,0.9294117647058824,0.8544376544343328,0.9672494831228478,0.8117647058823529,0.7158877949459186,0.8806795788969659,0.5411764705882353,0.4357614755911955,0.6430304417088081,0.013925446099835849,-0.0256018791069359,0.025945905736631913,0.013544060425203338,0.0061458809473167175,0.5647058823529412,0.019965057735457575,-0.034265785985333364,0.04293210936378489,0.019322705209947756,0.005614991620171539,0.5529411764705883,0.018617214814113908,-0.04196851754702524,0.057086818040016585,0.01714039719636744,0.010611445938288666,0.5411764705882353,0.013686988241713747,-0.06420553558803765,0.09831961296337388,0.01085416340932238,0.02097346628358976,0.5411764705882353,sigma,LL3_k0.30,BTC
brk_vol,0.5-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
brk_vol,1-1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
brk_vol,1.5-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
brk_vol,2-2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
brk_vol,2.5-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
brk_vol,>3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
range_breakout_20,<0.5,75,0.96,0.8888683137691623,0.9863041839985135,0.04,0.013695816001486477,0.11113168623083756,0.96,0.8888683137691623,0.9863041839985135,0.96,0.8888683137691623,0.9863041839985135,0.8266666666666667,0.7256897902417947,0.8958095197671345,0.5333333333333333,0.4215733915278032,0.6418449054118834,0.013215018177953555,-0.027615211634376746,0.025455496990766657,0.012965674208529425,0.005322893593640021,0.5466666666666666,0.013436899690924698,-0.03573494616728046,0.039288708851937804,0.013003248690280569,0.0016382171985689364,0.5333333333333333,0.007426344576203651,-0.04207329030944562,0.05251396406638298,0.006305756886380437,0.006145939139755807,0.5066666666666667,0.0062148725546513186,-0.07484042275786573,0.08450734743064114,0.004001207230034859,0.00203940338928843,0.52,sigma,LL3_k0.30,BTC
range_breakout_20,0.5-1,4,1.0,0.5100999795960008,1.0,0.0,0.0,0.48990002040399916,1.0,0.5100999795960008,1.0,0.75,0.3006360524426366,0.9544139373553637,0.75,0.3006360524426366,0.9544139373553637,0.5,0.15003570882017148,0.8499642911798285,0.006276740742514247,-0.021959344728585406,0.0406790412147946,0.00989017488003573,0.011137692634380802,0.75,0.06749796155905613,-0.021959344728585406,0.04516822125680092,0.07358047576450216,0.00159245811101838,0.5,0.09274258173854968,-0.03892157172324262,0.06804293095245068,0.10554882688727338,0.05531571025516985,0.75,0.042121392780784944,-0.054502031479235435,0.1342049171360969,0.06811734447743395,0.04617040487124291,0.5,sigma,LL3_k0.30,BTC
range_breakout_20,1-1.5,1,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,-0.006949976466634533,-0.035556611520598636,0.013840871086844064,-0.012696622086764362,-0.006949976466634533,0.0,0.038674037142064854,-0.035556611520598636,0.04492171655348676,0.029615796845246775,0.038674037142064854,1.0,0.09992366336356384,-0.035556611520598636,0.13664799957359897,0.08575770431675887,0.09992366336356384,1.0,0.09017064174267975,-0.035556611520598636,0.21052740936944137,0.06264824088809048,0.09017064174267975,1.0,sigma,LL3_k0.30,BTC
range_breakout_20,1.5-2,1,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,-0.024532660154182873,-0.07184113544154747,0.011060733917835908,-0.016392967279090488,-0.024532660154182873,0.0,-0.02070311941301839,-0.07184113544154747,0.011060733917835908,-0.006669232198147258,-0.02070311941301839,0.0,-0.11632364088848213,-0.1317085496612651,0.011060733917835908,-0.08883195257304592,-0.11632364088848213,0.0,-0.25463168232809386,-0.2845087746899896,0.011060733917835908,-0.20173073233564187,-0.25463168232809386,0.0,sigma,LL3_k0.30,BTC
range_breakout_20,2-2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL3_k0.30,BTC
