ts,from_state,target,closes_reached,confirmed,reversed_early,exposure_change,valid_3d,regime_3d,valid_5d,regime_5d,valid_10d,regime_10d,valid_20d,regime_20d,kind,direction,ret_z10,ret_z20,ret_z30,ret_z60,move_atr,ret2_z20,mom30,mom90,sma_slope,funding_z90,premium_z90,oi_chg_1d,oi_chg_7d,spx_ret20,perp_taker_share,breadth_above20,breadth_up30,tr_atr,range_atr,spot_vol_z,perp_vol_z,vol_pct,dvol,dvol_chg5,rv_minus_iv,funding_ann,premium,weekend,macro_risk_on,gap_from_high90,gap_from_low90,brk_atr_toward,brk_vol_toward,brk_atr_leave,brk_vol_leave,range_breakout_20,range_breakout_60,range_breakout_120,trend_agree_count,trend_agree_share,liq_forced_oi,vol_regime,bull_env,liquidity_regime,brk_atr,brk_vol,asset,prior_vol,fwd_1d,mfe_1d,mae_1d,voladj_1d,fwd_3d,mfe_3d,mae_3d,voladj_3d,fwd_5d,mfe_5d,mae_5d,voladj_5d,fwd_10d,mfe_10d,mae_10d,voladj_10d,fwd_20d,mfe_20d,mae_20d,voladj_20d,entry_px,year,base_1d,base_3d,base_5d,base_10d,base_20d,excess_1d,excess_3d,excess_5d,excess_10d,excess_20d,cluster,system,exposure,incr_m1,incr_m2,incr_k1,incr_m3
2023-08-02,1,-1,3,1,0,-1.0,1,1,1,1,1,1,1,1,to_short,-1,1.7901459622310647,0.9384573117287435,1.0369322434510309,0.8410785648498279,0.7040998217468811,0.3351687422077013,0.05974148157238102,0.020814585651833584,-0.0029032152954073798,-1.5103096387587343,-0.013846352588846053,-0.019747999299016186,-0.003046299631446603,-0.023382396999492627,0.017738433290592104,0.34615384615384615,0.3287292817679558,1.2179248020561289,1.2179248020561289,-0.018225210421143986,0.12175758858581633,0.0022796352583586625,37.62,0.09775313685439135,0.203516862847124,0.10950000000000001,-0.0004356,0,1.0,-0.09383346309637608,0.13503070703329945,0.6402845140875212,0.8470307039582203,0.6402845140875212,0.8470307039582203,-0.5579737180284391,-4.5344691787920235,-4.5344691787920235,6.0,0.75,0.001283402010999519,low,bull,low,0.6402845140875212,0.8470307039582203,ETH,0.0195046161658584,0.0024851678439946623,0.00810806401618358,-0.010163629541412922,0.12741434247472103,0.0023111517148746152,0.013845158273107505,-0.010163629541412922,0.0684117058943518,0.0065310428460337855,0.021159273700181114,-0.010163629541412922,0.1497476868399837,-0.005535888107628839,0.021159273700181114,-0.020223937006161208,-0.08975319044006443,0.11125068654800951,0.162547378610155,-0.020223937006161208,1.2754113977403798,1838.91,2023,-0.0021506648529999416,-0.006112354084260993,-0.00989508564466842,-0.019263731501633456,-0.03498713396889861,0.004635832696994604,0.008423505799135608,0.016426128490702206,0.013727843394004617,0.14623782051690812,2023-08,GERHARD_SMA120,long_flat,0.006323046977752322,0.007328484952215607,0.006323046977752322,0.003386979875263041
2023-10-23,-1,1,3,1,0,1.0,1,1,1,1,1,1,1,1,to_long,1,4.0854470261717974,3.6603175652233144,3.303528970643283,3.468951729060553,2.388703851386215,3.5158046950402513,0.10817831038052517,-0.04900176602343209,-0.009749694024826283,0.16065103541467665,7.013971804414542,0.02698894388146756,0.08561225264192641,-0.014977643922550299,0.005880308585998195,0.449238578680203,0.2794871794871795,3.321292864849647,3.321292864849647,2.5837759789417336,2.4749143326312697,0.025423728813559324,48.48,0.3951079136690647,-14.522909975235478,0.046493700000000006,0.00039539,0,0.0,-0.06435174149119327,0.16137028635302642,0.7231669559506496,1.0949919693250763,0.7231669559506496,1.0949919693250763,2.243749120420323,0.25965192100201556,-6.1704273584463065,5.0,0.625,0.0049848667209434335,low,bull,low,0.7231669559506496,1.0949919693250763,ETH,0.01622461844964452,0.010779961953075512,0.050038499864118124,-0.022901757405562106,0.6644200593396205,0.021135293051906867,0.05640230093305543,-0.022901757405562106,0.7520957839959197,0.005797626596611982,0.05640230093305543,-0.022901757405562106,0.15980514079169833,0.019855738744451346,0.06157713561010958,-0.022901757405562106,0.3870005279482794,0.158426940846091,0.20964874535736944,-0.022901757405562106,2.1834313718912703,1766.24,2023,0.0021506648529999416,0.006112354084260993,0.00989508564466842,0.019263731501633456,0.03498713396889861,0.00862929710007557,0.015022938967645874,-0.0040974590480564385,0.0005920072428178894,0.12343980687719239,2023-10,GERHARD_SMA120,long_flat,0.012068275270874285,0.0014117172532015507,0.012068275270874285,0.004493350170900357
2024-05-01,1,-1,2,0,1,-1.0,0,0,0,0,1,1,0,1,to_short,-1,0.525031615799143,0.4182588822492014,0.4028968733188621,0.3740193800208801,0.2164589850734335,1.635708516072225,0.1533807778427485,-0.2884646272589544,-0.024032491632432595,0.9262697865939549,1.5278632657118427,0.03983149157218213,0.03672119398786364,0.024212150431389357,0.01586602818353755,0.3996138996138996,0.4609375,1.0309809423067802,1.0309809423067802,0.3496633139759131,0.6574450142590257,0.3287435456110155,73.05,0.10849772382397549,-5.595900772194483,0.0514723,-0.00053828,0,0.0,-0.2749860767780199,0.3097690345697972,0.21871501650866645,0.41951104969449826,0.21871501650866645,0.41951104969449826,-0.5907609823676946,-0.5907609823676946,-4.341783135904533,4.0,0.5,0.005981253663697816,low,bull,high,0.21871501650866645,0.41951104969449826,ETH,0.03461093539556279,-0.006111489195399278,0.026245039047496976,-0.01613446623857051,-0.17657682826401697,-0.050276600475712474,0.026245039047496976,-0.06727017903226895,-0.8386716073068984,-0.0318410608521047,0.026245039047496976,-0.08531490677789089,-0.4114235904190057,0.019011650236845368,0.03025422986476556,-0.08531490677789089,0.17370266402744644,-0.2766644880027491,0.03686434111138803,-0.29413984327096054,-1.7874137033974333,2968.18,2024,-0.0015325153923480966,-0.00509462736933403,-0.008998786889928091,-0.01688859625618188,-0.030034419710047784,-0.004578973803051181,-0.04518197310637844,-0.022842273962176605,0.03590024649302725,-0.24663006829270134,2024-05,GERHARD_SMA120,long_flat,-0.04754536638072904,-0.04582087329731932,-0.04754536638072904,-0.0296817387592189
2024-05-07,1,-1,3,1,0,-1.0,1,1,1,1,0,1,0,0,to_short,-1,0.6170024207265573,0.7387551492498778,0.5435574262892009,0.5021060483249263,0.3625568187247751,1.1896043120982334,0.12968523338940896,-0.2397269596419953,-0.022447029498923188,0.8256479837510253,1.1273951275820533,0.011493107106082942,0.0307468961760673,-0.025602767172842267,0.015297549695697965,0.2730769230769231,0.421875,0.8275545730512816,0.8275545730512816,-0.9646231864395908,-0.6454377200780326,0.3043627619374785,64.45,0.006873925949070436,-18.13371487867917,0.0669702,-0.00031984,0,1.0,-0.26578697958904507,0.24681325883431438,0.29695820074303847,0.6014725163997254,0.29695820074303847,0.6014725163997254,-1.2210093107852868,-1.2210093107852868,-5.35629760111105,3.0,0.375,0.0032814315822910843,low,bull,high,0.29695820074303847,0.6014725163997254,ETH,0.02538935002848161,0.011067532908196398,0.022953404588685,-0.010671669843550946,0.43591241586653107,0.03215472590641011,0.0424837579713182,-0.017411321683648673,0.7311939705805359,0.026060430659095468,0.0424837579713182,-0.017411321683648673,0.4590341573241296,-0.029041046675249094,0.049010508667405195,-0.03858500577161683,-0.3617101384085316,-0.29427927972881696,0.049010508667405195,-0.32194977528949553,-2.5917499782591458,3006.09,2024,-0.0015325153923480966,-0.00509462736933403,-0.008998786889928091,-0.01688859625618188,-0.030034419710047784,0.012600048300544495,0.03724935327574414,0.03505921754902356,-0.012152450419067214,-0.2642448600187692,2024-05,GERHARD_SMA120,long_flat,-0.010156963256002904,-0.02122900141952777,-0.010156963256002904,-0.01046198029067058
2024-05-17,-1,1,2,0,1,1.0,1,0,1,1,1,1,1,1,to_long,1,1.7903097348832782,1.7420091862752718,1.9137005358596753,1.3388976450443473,1.0334757487262753,0.49273580425794644,0.03631850129649106,0.11000312182659155,0.012142467343314145,-0.8159320092735689,-1.4704951781155404,0.06968371405468164,0.0955738564906041,0.03865523224274692,0.013790797914070785,0.25,0.18461538461538463,1.320072206695151,1.320072206695151,-0.20437296376307376,-0.01491786776228523,0.11845258473125642,60.84,-0.021550337729173363,-6.857539961542635,0.06638619999999999,-0.00061463,0,1.0,-0.2443867431385386,0.11854423170797834,0.027414382328410793,0.04515005347780125,0.027414382328410793,0.04515005347780125,-1.8324888309624552,-4.431163182949185,-6.973173400614737,6.0,0.75,0.001580875104819733,low,bull,high,0.027414382328410793,0.04515005347780125,ETH,0.028198134352914257,0.009954092848829754,0.01771628087417576,-0.0026283460493985444,0.35300536993863235,0.18373205741626797,0.19455579981895776,-0.014425190740980143,3.761871316748409,0.20780744859692235,0.2418336997284365,-0.014425190740980143,3.295761169713614,0.25783007888271037,0.2847213241950086,-0.014425190740980143,2.891433484094958,0.2324098021466443,0.2847213241950086,-0.014425190740980143,1.8429734028962956,3093.2,2024,0.0015325153923480966,0.00509462736933403,0.008998786889928091,0.01688859625618188,0.030034419710047784,0.008421577456481658,0.17863743004693394,0.19880866170699427,0.24094148262652848,0.20237538243659653,2024-05,GERHARD_SMA120,long_flat,0.011778377002884755,0.19624461226248358,0.011778377002884755,-0.007085250986358071
2024-05-20,-1,1,3,1,0,1.0,1,1,1,1,1,1,1,1,to_long,1,5.624113523455083,6.00867319426543,6.67013127589634,5.610467357664879,4.371821728091669,3.834775287333258,0.15980627239064793,0.2142089694783058,0.015007969513350927,-0.8418576870453232,0.5511282110557937,0.23110121690933322,0.30331191984417205,0.03657034471358611,0.019702082445439473,0.40118577075098816,-0.1076923076923077,4.784858287008597,4.784858287008597,2.0974366409425076,2.3040344156631116,0.13372093023255813,79.17,0.27058257101588823,-7.758990510425804,0.059243149999999994,0.00056014,0,1.0,-0.10561130272504327,0.3011243301636035,4.08393475305398,6.060198355939626,4.08393475305398,6.060198355939626,3.04862432178361,-0.5006772911315567,-3.200367143607929,8.0,1.0,0.006432307235784709,low,bull,high,4.08393475305398,6.060198355939626,ETH,0.029275628381463716,0.034920019336284636,0.049086305922966034,-0.009812891402727342,1.192801701171844,0.03258764826533311,0.0779705640569055,-0.03830933139606352,0.642667247072981,0.0239109001477531,0.0779705640569055,-0.03830933139606352,0.3652621725956783,0.02327728177719024,0.08531725981903637,-0.03830933139606352,0.2514351773916489,0.012224464769999166,0.08531725981903637,-0.03830933139606352,0.09337027324604531,3661.51,2024,0.0015325153923480966,0.00509462736933403,0.008998786889928091,0.01688859625618188,0.030034419710047784,0.03338750394393654,0.027493020895999084,0.014912113257825009,0.00638868552100836,-0.017809954940048618,2024-05,GERHARD_SMA120,long_flat,0.0208413713298784,0.02183854485338954,0.0208413713298784,0.0022507886297669106
2024-06-23,1,-1,3,1,0,-1.0,1,1,1,1,1,1,1,1,to_short,-1,1.1473037913909558,1.0965376526725066,1.2092041609345667,0.6814804553513316,0.5730144787060041,1.0087254837757174,0.08276874283920366,0.04806433826600798,-0.014899995190370774,0.7627283713683849,0.868845725544903,-0.002478283694922302,0.05813546586705458,-0.03545428807754014,0.03267275313142065,0.46862745098039216,0.4607843137254902,0.8687223602108183,0.8687223602108183,-1.5328050302953347,-0.8056508680045952,0.026031102096010818,66.06,0.028011204481792618,-24.683193290568227,0.054366750000000005,-0.00042664,1,1.0,-0.13978207805933718,0.2147385328273137,0.10660123987803033,0.20539904934782086,0.10660123987803033,0.20539904934782086,-0.5105409826134374,-4.576088931968258,-4.576088931968258,4.0,0.5,0.0007635770462817972,low,bull,high,0.10660123987803033,0.20539904934782086,ETH,0.019966951202141734,0.01984250033641266,0.05402203357106505,-0.0041188619303653695,0.9937671573156485,0.014366286178995047,0.05402203357106505,-0.0041188619303653695,0.41540539207649807,0.013105469778435741,0.05402203357106505,-0.019394925140854502,0.29353225742854605,0.037060981389062775,0.05402203357106505,-0.029379069862685014,0.5869554761969782,0.07070810491396606,0.17815540512868522,-0.029379069862685014,0.7918491288287204,3418.42,2024,-0.0015325153923480966,-0.00509462736933403,-0.008998786889928091,-0.01688859625618188,-0.030034419710047784,0.021375015728760757,0.019460913548329076,0.022104256668363832,0.053949577645244655,0.10074252462401384,2024-06,GERHARD_SMA120,long_flat,-0.015834449887016433,-0.012830613933237922,-0.015834449887016433,-0.009555025529226786
2024-06-27,-1,1,1,0,1,1.0,0,0,0,0,0,0,1,1,to_long,1,1.387046260418318,1.1154779800458046,1.2575821408923593,0.7027223126919551,0.5596791769553364,0.5356407111218966,-0.10270886827535564,-0.018655228590633066,0.009309629401570874,-0.04434195089328993,0.07535248451411387,0.03548442420464443,-0.0011953468887733135,0.02334034670873364,0.0026790774046334676,-0.40118577075098816,-0.44509803921568625,0.8430777584948019,0.8430777584948019,-0.6952972861440093,-0.40710110817965145,0.02261985145172181,61.35,-0.023555626293171983,-21.492088036196236,0.10950000000000001,8.96e-06,0,1.0,-0.13294748232215203,0.22438986255028226,0.05704356525493131,0.1126828485630516,0.05704356525493131,0.1126828485630516,-2.8921771864875683,-3.8768808544518616,-4.757309694770483,4.0,0.5,0.0005654466709882217,low,bull,high,0.05704356525493131,0.1126828485630516,ETH,0.020066980264012744,-0.020881886015956752,0.011362416087904004,-0.02483188558061511,-1.040609286560441,-0.003831006190557762,0.011362416087904004,-0.028546800674489337,-0.11022248620796482,-0.008532695606242258,0.02126788891242959,-0.028546800674489337,-0.19016002563263745,-0.14940633915433443,0.02126788891242959,-0.18463128016554597,-2.35443660371057,-0.016868036348122506,0.02126788891242959,-0.18463128016554597,-0.18796089608450553,3445.57,2024,0.0015325153923480966,0.00509462736933403,0.008998786889928091,0.01688859625618188,0.030034419710047784,-0.02241440140830485,-0.008925633559891791,-0.01753148249617035,-0.16629493541051632,-0.04690245605817029,2024-06,GERHARD_SMA120,long_flat,-0.031363466090396974,0.0,-0.031363466090396974,-0.010454488696799026
2024-07-01,-1,1,1,0,1,1.0,0,0,0,0,0,0,1,1,to_long,1,0.11229624205614314,0.08844801428645249,0.09638241340345792,0.05874072665443101,0.046597345000151745,0.6626144529452028,-0.09807002266241394,0.048465685258138214,0.0038005204262763215,0.2699773109113239,-0.7613627221927182,0.0019757211109615617,-0.010145733360329739,0.01859612868249627,0.00038442132652838357,-0.35039370078740156,-0.46484375,0.7367924245602463,0.7367924245602463,-0.31319991842144984,-0.25964961593466895,0.03405259608900876,59.98,0.002507103459802762,-19.20237665046995,0.10950000000000001,-0.00042449,0,1.0,-0.13470645964921113,0.22190595994484963,0.01045943084314889,0.019843498813599016,0.01045943084314889,0.019843498813599016,-1.7446285697162183,-4.010293368493603,-4.909127685715142,4.0,0.5,0.0009569993728679501,low,bull,high,0.01045943084314889,0.019843498813599016,ETH,0.020469865616791993,-0.006520114349195527,0.006389246755210687,-0.012164869903070752,-0.31852257710216225,-0.11042316763557158,0.006389246755210687,-0.11300852965895913,-3.1144730870568207,-0.10795122419363756,0.006389246755210687,-0.18297616174071352,-2.3584549119196727,-0.09867416586449684,0.006389246755210687,-0.18297616174071352,-1.5243632576321198,0.028386635219668443,0.03169322309434963,-0.18297616174071352,0.3100872628670238,3438.59,2024,0.0015325153923480966,0.00509462736933403,0.008998786889928091,0.01688859625618188,0.030034419710047784,-0.008052629741543624,-0.11551779500490561,-0.11695001108356565,-0.11556276212067873,-0.0016477844903793407,2024-07,GERHARD_SMA120,long_flat,-0.008520114349195527,0.0,-0.008520114349195527,-0.0028400381163985093
2024-07-15,-1,1,3,1,0,1.0,1,1,1,1,0,1,0,0,to_long,1,2.9635546254802088,2.644609472417903,2.9264425628112494,2.223306115598589,1.7463430996514455,2.4399951550255143,-0.022659664843314165,0.12985009318531726,-0.01754739942735506,-0.7139308725747266,-1.1359163635891998,0.055644520631559086,0.15732242483402545,0.030742285859636675,0.019052638265454114,0.44140625,-0.3828125,1.9117239568901414,1.9117239568901414,0.22885325643679197,0.4956805454452294,0.09932885906040269,64.61,0.04971567831031676,-8.750798885037604,0.0671089,-0.000647,0,1.0,-0.1228088276000906,0.24078365208353358,0.9224570627154154,1.3991611766595047,0.9224570627154154,1.3991611766595047,-0.24048768393880643,-3.5586781198500814,-3.5586781198500814,6.0,0.75,0.0022519262362345792,low,bull,high,0.9224570627154154,1.3991611766595047,ETH,0.02691403994404901,-0.011097881131019838,0.0042004389803032005,-0.0394078069634326,-0.41234542098068416,-0.017148923350596035,0.00947681007646306,-0.0394078069634326,-0.3678725131329861,0.009671912433471652,0.01621071054556933,-0.0394078069634326,0.16071205748841882,-0.08924498256989966,0.022284705983617092,-0.11454229847791464,-1.04858807986317,-0.22868291563257637,0.022284705983617092,-0.24651182808039362,-1.8999397552739208,3485.35,2024,0.0015325153923480966,0.00509462736933403,0.008998786889928091,0.01688859625618188,0.030034419710047784,-0.012630396523367934,-0.022243550719930064,0.000673125543543561,-0.10613357882608154,-0.25871733534262414,2024-07,GERHARD_SMA120,long_flat,-0.028384179076141214,-0.017286297945121376,-0.028384179076141214,-0.015223492340420973
2024-07-24,1,-1,3,1,0,-1.0,1,1,1,1,1,1,1,1,to_short,-1,1.5898036362554868,1.4158124131000511,1.6018078395937145,1.8868622708535825,0.939842099410655,0.7225828930611377,0.004655896424211936,-0.056928527965113274,0.00015463237021862142,0.34271917004715274,0.8923212682525526,0.017513931368759925,-0.0768322105666823,-0.0033809187573308197,0.024913409395550534,-0.10392156862745094,0.12934362934362936,1.2002351034931957,1.2002351034931957,0.18406679069033555,0.33106811822570786,0.15122114419538307,62.76,-0.055672585013541886,-6.7819769545923805,0.08382955,-0.00053135,0,1.0,-0.16077656710032973,0.18707842571927902,0.1598025977876971,0.24419075444415259,0.1598025977876971,0.24419075444415259,-3.339613350065925,-3.339613350065925,-3.339613350065925,3.0,0.375,0.0027220242473530547,low,bull,high,0.1598025977876971,0.24419075444415259,ETH,0.030650670121555406,0.04818590704647674,0.07462368815592202,-0.002119940029984946,1.5720996263827032,0.025712143928036002,0.07462368815592202,-0.002119940029984946,0.48432589432536244,0.005232383808095875,0.07462368815592202,-0.018473763118440845,0.07634394832394523,0.12991904047976022,0.14322338830584713,-0.018473763118440845,1.3403950964541211,0.18935832083958026,0.36551124437781113,-0.018473763118440845,1.3814317136405552,3335.0,2024,-0.0015325153923480966,-0.00509462736933403,-0.008998786889928091,-0.01688859625618188,-0.030034419710047784,0.049718422438824836,0.03080677129737003,0.014231170698023966,0.1468076367359421,0.21939274054962804,2024-07,GERHARD_SMA120,long_flat,0.01651186173863861,-0.03167418979374981,0.01651186173863861,-0.00505410935170358
2024-11-06,-1,1,3,1,0,1.0,1,1,1,1,1,1,1,1,to_long,1,4.7492480161953665,4.803944223454346,4.785323580399367,4.809505849203034,2.9085393745335497,3.699705206920524,0.12495044762313778,0.015158798475176871,-0.019251231285897785,1.133900170344801,3.6235699007290783,0.15258263361003616,0.06092910663352831,-0.010220069084314054,0.01351389205589848,0.17247386759581884,-0.012110726643598635,3.1460143968028507,3.1460143968028507,3.484945031442341,2.707805914626013,0.10245636716224951,62.38,-0.022257053291535933,-20.947925322050466,0.10771515000000001,0.00025803,0,0.0,-0.03424133065802637,0.26710232558139535,0.3869634301947665,0.6120401055442273,0.3869634301947665,0.6120401055442273,-0.42323711389845015,-0.42323711389845015,-8.077136047379444,6.0,0.75,0.002889287887964943,low,bull,high,0.3869634301947665,0.6120401055442273,ETH,0.024460685838711416,0.06364273732045644,0.07207435386360372,-0.008350860964588702,2.6018378119118646,0.14818648665514056,0.1595142919020509,-0.008350860964588702,3.497674125931922,0.23915030448523833,0.24496103543334558,-0.008350860964588702,4.372374030677928,0.15049169135217877,0.2652857462733136,-0.008350860964588702,1.9455567057355243,0.2200222444911848,0.30199649814445695,-0.008350860964588702,2.0113282942612924,2724.27,2024,0.0015325153923480966,0.00509462736933403,0.008998786889928091,0.01688859625618188,0.030034419710047784,0.06211022192810835,0.14309185928580653,0.23015151759531025,0.13360309509599688,0.18998782478113702,2024-11,GERHARD_SMA120,long_flat,0.08657166248395098,0.02292892516349454,0.08657166248395098,0.03650019588248177
2025-01-28,1,-1,2,0,1,-1.0,0,0,1,0,1,1,1,1,to_short,-1,1.3242273564026104,1.0590088971478644,1.0420826469253102,1.01785727015532,0.532765023802574,1.0907869493487068,0.08183617244189212,-0.1572140127005146,-0.016619488148263084,0.8899609292246652,0.7855771313944583,0.04089227073985571,0.039108907606492466,-0.017473257667336206,0.0170508386373866,0.4441176470588235,0.4335347432024169,0.9350436296661598,0.9350436296661598,-0.5804550413619914,-0.4723879006694852,0.2817123072080579,66.26,-0.03142815377868724,-6.744127568552386,0.0728175,-0.00038743,0,1.0,-0.25138476514967145,0.30594413758846595,0.3718363879131902,0.7341342432864297,0.3718363879131902,0.7341342432864297,-0.8167855956682332,-0.8167855956682332,-3.859187391177447,5.0,0.625,0.0008336041547070133,low,bull,high,0.3718363879131902,0.7341342432864297,ETH,0.03195287000601072,-0.012347003462232387,0.007187789535280653,-0.03444027242730119,-0.38641297197747076,-0.07280115732839176,0.007187789535280653,-0.11797922660554927,-1.3154301248356284,0.0672290762503861,0.10599632645763246,-0.11797922660554927,0.9409407325983633,0.1472992961752898,0.30105167341233074,-0.11797922660554927,1.4577760106244657,0.10791437070268695,0.30105167341233074,-0.11797922660554927,0.7551868379739523,3076.05,2025,-0.00045271195403149737,-0.0012280822594004604,-0.0018395771655915945,-0.004608878662314217,-0.0128800372061009,-0.011894291508200889,-0.0715730750689913,0.06906865341597769,0.15190817483760402,0.12079440790878784,2025-01,GERHARD_SMA120,long_flat,0.017330135509277977,-0.06102675890642051,0.017330135509277977,-0.010716359698681814
2025-02-01,1,-1,3,1,0,-1.0,1,1,1,1,1,1,1,1,to_short,-1,2.2315496564166826,1.7052920171512924,1.6750770532034858,1.6912526658949503,0.9002506019360209,0.8672049432495635,0.0972109176541468,-0.26875277317560653,-0.018207973429345437,0.7833889903819686,0.6244637522017736,0.03522229894101685,0.009588859325818141,-0.03663776886079151,0.019273469515268538,0.4410029498525074,0.4523809523809524,1.1282983637167703,1.1282983637167703,-0.4878261737570928,-0.3752062249637449,0.3162527507073247,65.83,-0.028912818999852652,-0.2375960877017107,0.07937654999999999,-0.00032459,1,1.0,-0.24147481138963245,0.3232318515090664,0.29413132851784224,0.5625708538954564,0.29413132851784224,0.5625708538954564,-0.997641393543316,-0.997641393543316,-3.8767136750036872,5.0,0.625,0.001924501501873694,low,bull,high,0.29413132851784224,0.5625708538954564,ETH,0.033495155071752936,0.07931806805200803,0.11758288303320452,-0.014731552669071002,2.3680460019394975,0.12333624263582799,0.31011025400777814,-0.014731552669071002,2.125925756548697,0.13776616909037243,0.31011025400777814,-0.014731552669071002,1.839397479581105,0.16506334150505053,0.31011025400777814,-0.014731552669071002,1.558363041568233,0.14591970325114556,0.31011025400777814,-0.014731552669071002,0.9741300645636409,3116.44,2025,-0.00045271195403149737,-0.0012280822594004604,-0.0018395771655915945,-0.004608878662314217,-0.0128800372061009,0.07977078000603953,0.12456432489522845,0.13960574625596403,0.16967222016736475,0.15879974045724646,2025-02,GERHARD_SMA120,long_flat,0.07448146695423796,-0.004674598353639481,0.07448146695423796,0.023268873490220887
2025-05-09,-1,1,3,1,0,1.0,1,1,1,1,1,1,1,1,to_long,1,0.9631604953008062,1.2106223692982498,1.178402753943963,1.2866192665606744,1.461822835957455,3.6412181624401825,0.4049794221426133,-0.10914222333644807,-0.053080580448174985,2.6600743649788487,1.558253839948342,0.03779077612045937,0.24142673252826877,0.07216759081502211,-0.0007285313108523761,0.45039164490861616,0.42125984251968507,3.239598263159843,3.239598263159843,2.779608092564917,2.6971658021828313,0.6921903599755949,72.25,0.10949017199017197,28.885281540951468,0.10950000000000001,-0.00023992,0,1.0,-0.17859857174378246,0.6954802423260993,0.3868100987770488,0.3157296115546821,0.3868100987770488,0.3157296115546821,1.2668778658655904,1.2668778658655904,-12.49964300636242,4.0,0.5,0.004665891612830313,high,bear,high,0.3868100987770488,0.3157296115546821,ETH,0.05016771322592848,0.10163638069087844,0.10879927688857416,-0.011805987840130983,2.0259321016519665,0.06412923911282409,0.11920253088998978,-0.011805987840130983,0.7380251377608935,0.1129392603456949,0.16782921608922918,-0.011805987840130983,1.006782439232245,0.07814805024260041,0.16782921608922918,-0.011805987840130983,0.4925993583860781,0.12205063485431178,0.18933922282576243,-0.011805987840130983,0.5440023048333699,2345.42,2025,0.00045271195403149737,0.0012280822594004604,0.0018395771655915945,0.004608878662314217,0.0128800372061009,0.10118366873684694,0.06290115685342362,0.11109968318010331,0.0735391715802862,0.10917059764821088,2025-05,GERHARD_SMA120,long_flat,0.07492765710546145,-0.026441200267896314,0.07492765710546145,0.016161344973317338
2025-10-11,1,-1,1,0,1,-1.0,0,0,0,0,1,0,1,1,to_short,-1,0.4244736478656305,0.5175179575855237,0.5914410508224788,0.5622707156024072,0.38070021248901476,2.4833614869454013,0.15915444646464205,-0.2613927584096214,-0.04052626916908575,1.7335222391350995,-0.09830067628578025,-0.0054504863242734675,0.3365252389911738,0.016783322022046354,-0.0012868925025010247,0.43983402489626555,0.42083333333333334,1.0638245797501302,1.0638245797501302,0.689406085337696,0.05118695211858707,0.41130206816195747,71.71,0.13645007923930264,15.629472038669348,-0.011924549999999994,-0.0004005,1,0.0,-0.2432050687059868,0.2787589498806682,0.06356425289530233,0.08705846819909359,0.06356425289530233,0.08705846819909359,-1.070677628578103,-1.070677628578103,-7.2873719225249465,4.0,0.5,0.0019796043548438143,mid,bull,high,0.06356425289530233,0.08705846819909359,ETH,0.04357999944727073,-0.10808627492801537,0.013887703956489306,-0.11983576836941445,-2.4801807319615388,-0.10013597099285487,0.013887703956489306,-0.14524101525007982,-1.3266069422107345,-0.03842113682414405,0.013887703956489306,-0.14524101525007982,-0.39427386324570907,-0.03299829369734453,0.02057161138957031,-0.14524101525007982,-0.23944416775187158,-0.025325263943692056,0.02057161138957031,-0.14524101525007982,-0.1299426627913056,3750.8,2025,-0.00045271195403149737,-0.0012280822594004604,-0.0018395771655915945,-0.004608878662314217,-0.0128800372061009,-0.10763356297398387,-0.09890788873345441,-0.03658155965855246,-0.02838941503503031,-0.012445226737591155,2025-10,GERHARD_SMA120,long_flat,-0.1101338103090721,0.0,-0.1101338103090721,-0.03671127010302397
2025-10-17,1,-1,1,0,1,-1.0,0,0,1,0,0,0,1,1,to_short,-1,0.26940769880239857,0.34292860826472366,0.37956320307625546,0.3929784887577598,0.2395473668939507,0.5980972238365632,0.16532053473630115,-0.06640792365690107,-0.033022364259648995,0.2278928386893188,-0.1869308671721345,0.055966621168049346,-0.02040183990157626,0.002202141978663086,0.009789609466080096,0.4120654396728016,0.411340206185567,1.079974853716332,1.079974853716332,0.8479852927999216,0.572956475694021,0.4984006978772899,75.49,0.0586173047258447,15.689440356712154,0.043606549999999994,-0.00039331,0,0.0,-0.2265804394761799,0.14262079080415901,0.02859487080290857,0.041185875122136,0.02859487080290857,0.041185875122136,-1.249538178828763,-1.249538178828763,-6.654054838241695,4.0,0.5,0.0019569494911000347,mid,bull,high,0.02859487080290857,0.041185875122136,ETH,0.04673099487816969,-0.01501228847388103,0.003318670653245981,-0.025409224443365908,-0.3212490663427754,-0.038498666791899616,0.003318670653245981,-0.06604467682096393,-0.47564182388353904,0.006976513621682057,0.03166564914972114,-0.07312816017282131,0.06676493297309116,-0.07494142755018451,0.03166564914972114,-0.10993618342438793,-0.5071272348917678,0.13551238500754004,0.2029450593029748,-0.10993618342438793,0.6484238254716375,3832.86,2025,-0.00045271195403149737,-0.0012280822594004604,-0.0018395771655915945,-0.004608878662314217,-0.0128800372061009,-0.014559576519849533,-0.03727058453249916,0.008816090787273651,-0.0703325488878703,0.14839242221364093,2025-10,GERHARD_SMA120,long_flat,0.04337245865889072,0.0,0.04337245865889072,0.027130168305011623
