feature,threshold,window,n,CAGR,AnnVol,Sharpe,Sortino,MaxDD,Calmar,WorstDay,Skew,Trades,Whipsaws,WhipsawsPerYr,TurnoverPerYr,Exposure,UpCapture,DownCapture,WorstMonth,M0_sharpe,asset,system,exposure
move_atr,0.5,test_2024+,988,0.26918675522938695,0.34235396191042006,0.8661800072373251,1.0441071502056665,-0.30329606583380875,0.8875379062018166,-0.08440339319160906,0.7095672252898881,16,11,4.063765182186235,11.082995951417004,0.5759109311740891,0.6534768567236506,0.4723701230176132,-0.14962778216524586,0.4441730081675123,BTC,GERHARD_SMA120,long_flat
move_atr,0.75,full,3696,0.7611518011869367,0.5140879889839894,1.3556835351954692,1.5026765725994449,-0.6190823364366189,1.22948395776894,-0.1569052633763215,0.8322612592131495,34,20,1.9751082251082253,6.517857142857143,0.5798160173160173,0.7454668735064782,0.44272307570341657,-0.27974382408590304,1.2805098921590528,BTC,GERHARD_SMA120,long_flat
move_atr,0.75,train_<=2021,1978,1.4924264821761408,0.6300087356406462,1.7621196228523732,2.0662325384224256,-0.6190823364366189,2.4107075817514203,-0.1569052633763215,0.7124415756489667,15,8,1.4762386248736097,5.351365015166835,0.6445904954499494,0.8130594487899779,0.4574699465439417,-0.27974382408590304,1.762556855313629,BTC,GERHARD_SMA120,long_flat
move_atr,0.75,validation_2022-23,730,0.09303700418713912,0.3183503252475438,0.4387791261878477,0.39167449088324674,-0.334189171181438,0.278396226479246,-0.14330211183137698,0.026651037088378925,7,4,2.0,6.5,0.4123287671232877,0.4871015858802587,0.3592673124565158,-0.249936661811351,0.3744276006501026,BTC,GERHARD_SMA120,long_flat
move_atr,0.75,test_2024+,988,0.24998652387783693,0.34274916946634865,0.8210698197002259,0.991913284713624,-0.3103376976269119,0.8055306390085127,-0.08440339319160906,0.7120532906857134,13,8,2.9554655870445345,8.866396761133604,0.5738866396761133,0.6482616378294332,0.4943377893165575,-0.14962778216524586,0.4441730081675123,BTC,GERHARD_SMA120,long_flat
move_atr,1.0,full,3696,0.7638737429138973,0.5146229528155709,1.3578831628944192,1.4970530211151576,-0.6311572070316475,1.2102749273931608,-0.1569052633763215,0.8155314008799336,30,17,1.6788419913419914,5.727813852813854,0.5792748917748918,0.7457225715342509,0.441054455785191,-0.2714495211398873,1.2805098921590528,BTC,GERHARD_SMA120,long_flat
move_atr,1.0,train_<=2021,1978,1.487638622254087,0.6309443560689912,1.7574881596474723,2.050348202288713,-0.6311572070316475,2.3570017195089936,-0.1569052633763215,0.6955572678890735,13,7,1.2917087967644085,4.61324570273003,0.6450960566228514,0.8065516430137665,0.44412658633870017,-0.2714495211398873,1.762556855313629,BTC,GERHARD_SMA120,long_flat
move_atr,1.0,validation_2022-23,730,0.09303700418713912,0.3183503252475438,0.4387791261878477,0.39167449088324674,-0.334189171181438,0.278396226479246,-0.14330211183137698,0.026651037088378925,7,4,2.0,6.5,0.4123287671232877,0.4871015858802587,0.3592673124565158,-0.249936661811351,0.3744276006501026,BTC,GERHARD_SMA120,long_flat
move_atr,1.0,test_2024+,988,0.26207796455919485,0.3423467401445525,0.8497766814864267,1.0220211669830643,-0.31305191267650745,0.8371709417728855,-0.08440339319160906,0.7092787041190858,11,6,2.216599190283401,7.388663967611336,0.5708502024291497,0.6778183313391657,0.5217332217838182,-0.14962778216524586,0.4441730081675123,BTC,GERHARD_SMA120,long_flat
move_atr,1.25,full,3696,0.7329464674920971,0.5144669524200652,1.3237490527716984,1.4567966528352478,-0.6509578961612523,1.1259506518230098,-0.1569052633763215,0.8087582963906585,29,16,1.5800865800865802,5.53030303030303,0.5784632034632035,0.7408393443188874,0.4569261882239757,-0.2714495211398873,1.2805098921590528,BTC,GERHARD_SMA120,long_flat
move_atr,1.25,train_<=2021,1978,1.4624380496839597,0.6298333802767377,1.7433134613031283,2.028448810367641,-0.6509578961612523,2.246593916915467,-0.1569052633763215,0.69447370964944,13,7,1.2917087967644085,4.61324570273003,0.6440849342770475,0.8010769855170042,0.44412658633870017,-0.2714495211398873,1.762556855313629,BTC,GERHARD_SMA120,long_flat
move_atr,1.25,validation_2022-23,730,0.097420206952602,0.3183723755495997,0.45134600531364666,0.4022784440035999,-0.334189171181438,0.29151215944011133,-0.14330211183137698,0.024722224581892445,6,3,1.5,5.5,0.4136986301369863,0.4913512394517139,0.3592673124565158,-0.249936661811351,0.3744276006501026,BTC,GERHARD_SMA120,long_flat
move_atr,1.25,test_2024+,988,0.20203206041733268,0.3454610418546893,0.7041364228225422,0.8374597275682725,-0.37010265710827794,0.5458811401027737,-0.08440339319160906,0.6505089255842974,11,6,2.216599190283401,7.388663967611336,0.5688259109311741,0.6686333278102249,0.5968137720911089,-0.14962778216524586,0.4441730081675123,BTC,GERHARD_SMA120,long_flat
move_atr,1.5,full,3696,0.7412258008906127,0.5144504001774391,1.3330557813506394,1.4667410000619863,-0.6509578961612523,1.138669344456342,-0.1569052633763215,0.8076810993443525,28,15,1.481331168831169,5.332792207792208,0.5798160173160173,0.7425498373996197,0.45338860692745875,-0.2714495211398873,1.2805098921590528,BTC,GERHARD_SMA120,long_flat
move_atr,1.5,train_<=2021,1978,1.4853776995030192,0.6297819157938489,1.758170521737034,2.0433873260620494,-0.6509578961612523,2.281833753400033,-0.1569052633763215,0.692657244158034,12,6,1.1071789686552072,4.2441860465116275,0.6445904954499494,0.8036679530290419,0.4377455696629406,-0.2714495211398873,1.762556855313629,BTC,GERHARD_SMA120,long_flat
move_atr,1.5,validation_2022-23,730,0.097420206952602,0.3183723755495997,0.45134600531364666,0.4022784440035999,-0.334189171181438,0.29151215944011133,-0.14330211183137698,0.024722224581892445,6,3,1.5,5.5,0.4136986301369863,0.4913512394517139,0.3592673124565158,-0.249936661811351,0.3744276006501026,BTC,GERHARD_SMA120,long_flat
move_atr,1.5,test_2024+,988,0.20114980599218368,0.34549241883854115,0.7019772622554313,0.8362065875013638,-0.3708603706121669,0.5423868979587988,-0.08440339319160906,0.6506260365559953,11,6,2.216599190283401,7.388663967611336,0.5728744939271255,0.6678367796472733,0.596955070603429,-0.14962778216524586,0.4441730081675123,BTC,GERHARD_SMA120,long_flat
move_atr,1.75,full,3696,0.718407937583408,0.5149870009412615,1.3065571197634225,1.4394972360062253,-0.6509578961612523,1.103616596126898,-0.1569052633763215,0.8054829318091384,28,15,1.481331168831169,5.332792207792208,0.5798160173160173,0.7421346431513041,0.47070818154708893,-0.2714495211398873,1.2805098921590528,BTC,GERHARD_SMA120,long_flat
move_atr,1.75,train_<=2021,1978,1.4853776995030192,0.6297819157938489,1.758170521737034,2.0433873260620494,-0.6509578961612523,2.281833753400033,-0.1569052633763215,0.692657244158034,12,6,1.1071789686552072,4.2441860465116275,0.6445904954499494,0.8036679530290419,0.4377455696629406,-0.2714495211398873,1.762556855313629,BTC,GERHARD_SMA120,long_flat
move_atr,1.75,validation_2022-23,730,0.10371135155666122,0.31809329044604984,0.4694379849990687,0.4167845505372687,-0.326533546795193,0.3176131597336632,-0.14330211183137698,0.023695377609293737,6,3,1.5,5.5,0.410958904109589,0.4913512394517139,0.3533595308446167,-0.24131228543517447,0.3744276006501026,BTC,GERHARD_SMA120,long_flat
move_atr,1.75,test_2024+,988,0.13849727307719917,0.3484866194195435,0.5451995661173062,0.6489400300790952,-0.3708603706121666,0.37344856461364806,-0.08440339319160906,0.6162192314681472,11,6,2.216599190283401,7.388663967611336,0.5748987854251012,0.6653233555922264,0.6852991772139052,-0.17950762230637474,0.4441730081675123,BTC,GERHARD_SMA120,long_flat
move_atr,2.0,full,3696,0.7284058435972809,0.5152856008760159,1.3173657966021486,1.452061734275942,-0.6509578961612523,1.118975355998821,-0.1569052633763215,0.8048084826628507,27,14,1.3825757575757576,5.1352813852813854,0.5800865800865801,0.7461289843000235,0.47070818154708893,-0.2714495211398873,1.2805098921590528,BTC,GERHARD_SMA120,long_flat
move_atr,2.0,train_<=2021,1978,1.4853776995030192,0.6297819157938489,1.758170521737034,2.0433873260620494,-0.6509578961612523,2.281833753400033,-0.1569052633763215,0.692657244158034,12,6,1.1071789686552072,4.2441860465116275,0.6445904954499494,0.8036679530290419,0.4377455696629406,-0.2714495211398873,1.762556855313629,BTC,GERHARD_SMA120,long_flat
move_atr,2.0,validation_2022-23,730,0.13661019914283434,0.3206669800733456,0.5597679020250245,0.5004644143736392,-0.326533546795193,0.4183649750036814,-0.14330211183137698,0.06590383621315607,5,2,1.0,4.5,0.4123287671232877,0.523602977326559,0.3533595308446167,-0.24131228543517447,0.3744276006501026,BTC,GERHARD_SMA120,long_flat
move_atr,2.0,test_2024+,988,0.13849727307719917,0.3484866194195435,0.5451995661173062,0.6489400300790952,-0.3708603706121666,0.37344856461364806,-0.08440339319160906,0.6162192314681472,11,6,2.216599190283401,7.388663967611336,0.5748987854251012,0.6653233555922264,0.6852991772139052,-0.17950762230637474,0.4441730081675123,BTC,GERHARD_SMA120,long_flat
move_atr,2.25,full,3696,0.7288715720722665,0.5153036321292761,1.3178617199324776,1.4531550057826832,-0.6509578961612523,1.119690806994549,-0.1569052633763215,0.8045917886913116,27,14,1.3825757575757576,5.1352813852813854,0.5811688311688312,0.7471514742394794,0.47227117879541153,-0.2714495211398873,1.2805098921590528,BTC,GERHARD_SMA120,long_flat
move_atr,2.25,train_<=2021,1978,1.4807888570946104,0.6298232359712098,1.7551536632066111,2.0421874138717135,-0.6509578961612523,2.2747843844078606,-0.1569052633763215,0.6929146517203808,12,6,1.1071789686552072,4.2441860465116275,0.6466127401415571,0.8036679530290419,0.44054126631590884,-0.2714495211398873,1.762556855313629,BTC,GERHARD_SMA120,long_flat
move_atr,2.25,validation_2022-23,730,0.14050611574871885,0.32061479435952156,0.5704850187814553,0.5078894185244518,-0.326533546795193,0.4302961123833519,-0.14330211183137698,0.0641635154110445,5,2,1.0,4.5,0.4095890410958904,0.5284831244111152,0.3533595308446167,-0.24131228543517447,0.3744276006501026,BTC,GERHARD_SMA120,long_flat
move_atr,2.25,test_2024+,988,0.14098126501862907,0.3485028788779009,0.551447298557721,0.6563880939098792,-0.36713784549914796,0.3840009052375295,-0.08440339319160906,0.615174469985372,11,6,2.216599190283401,7.388663967611336,0.5769230769230769,0.6678543049139988,0.6852991772139052,-0.17950762230637474,0.4441730081675123,BTC,GERHARD_SMA120,long_flat
move_atr,2.5,full,3696,0.7307818168008022,0.515284576223778,1.320038454047259,1.454694823923361,-0.6509578961612523,1.1226253204858219,-0.1569052633763215,0.8043595347626254,27,14,1.3825757575757576,5.1352813852813854,0.5806277056277056,0.7480142356978869,0.47227117879541153,-0.2714495211398873,1.2805098921590528,BTC,GERHARD_SMA120,long_flat
move_atr,2.5,train_<=2021,1978,1.4859131044386582,0.6297902901466843,1.7584988088870297,2.0443069283042257,-0.6509578961612523,2.2826562412119116,-0.1569052633763215,0.6925356329757079,12,6,1.1071789686552072,4.2441860465116275,0.6456016177957533,0.8048814684397415,0.44054126631590884,-0.2714495211398873,1.762556855313629,BTC,GERHARD_SMA120,long_flat
move_atr,2.5,validation_2022-23,730,0.14050611574871885,0.32061479435952156,0.5704850187814553,0.5078894185244518,-0.326533546795193,0.4302961123833519,-0.14330211183137698,0.0641635154110445,5,2,1.0,4.5,0.4095890410958904,0.5284831244111152,0.3533595308446167,-0.24131228543517447,0.3744276006501026,BTC,GERHARD_SMA120,long_flat
move_atr,2.5,test_2024+,988,0.14098126501862907,0.3485028788779009,0.551447298557721,0.6563880939098792,-0.36713784549914796,0.3840009052375295,-0.08440339319160906,0.615174469985372,11,6,2.216599190283401,7.388663967611336,0.5769230769230769,0.6678543049139988,0.6852991772139052,-0.17950762230637474,0.4441730081675123,BTC,GERHARD_SMA120,long_flat
move_atr,2.75,full,3696,0.7231428817980607,0.5154028263165575,1.3112575509399476,1.4466541036349996,-0.666246845903709,1.0853978315157005,-0.1569052633763215,0.8046676518626499,27,14,1.3825757575757576,5.1352813852813854,0.5811688311688312,0.7480142356978869,0.478606132078807,-0.2714495211398873,1.2805098921590528,BTC,GERHARD_SMA120,long_flat
move_atr,2.75,train_<=2021,1978,1.4654510737746302,0.6299862233431863,1.7449915349661729,2.032519824655022,-0.666246845903709,2.199561743195747,-0.1569052633763215,0.6933814577340153,12,6,1.1071789686552072,4.2441860465116275,0.6466127401415571,0.8048814684397415,0.45187244921473085,-0.2714495211398873,1.762556855313629,BTC,GERHARD_SMA120,long_flat
move_atr,2.75,validation_2022-23,730,0.14050611574871885,0.32061479435952156,0.5704850187814553,0.5078894185244518,-0.326533546795193,0.4302961123833519,-0.14330211183137698,0.0641635154110445,5,2,1.0,4.5,0.4095890410958904,0.5284831244111152,0.3533595308446167,-0.24131228543517447,0.3744276006501026,BTC,GERHARD_SMA120,long_flat
move_atr,2.75,test_2024+,988,0.14098126501862907,0.3485028788779009,0.551447298557721,0.6563880939098792,-0.36713784549914796,0.3840009052375295,-0.08440339319160906,0.615174469985372,11,6,2.216599190283401,7.388663967611336,0.5769230769230769,0.6678543049139988,0.6852991772139052,-0.17950762230637474,0.4441730081675123,BTC,GERHARD_SMA120,long_flat
move_atr,3.0,full,3696,0.7217323338840806,0.5153642189903354,1.309725435063504,1.4443011256133154,-0.666246845903709,1.0832806764062202,-0.1569052633763215,0.805072523592332,27,14,1.3825757575757576,5.1352813852813854,0.5806277056277056,0.7474097243259089,0.478606132078807,-0.2714495211398873,1.2805098921590528,BTC,GERHARD_SMA120,long_flat
move_atr,3.0,train_<=2021,1978,1.4616813095036374,0.6299300807455668,1.7426547174904863,2.028415811620054,-0.666246845903709,2.1939035336384776,-0.1569052633763215,0.693945051617099,12,6,1.1071789686552072,4.2441860465116275,0.6456016177957533,0.8040311941736744,0.45187244921473085,-0.2714495211398873,1.762556855313629,BTC,GERHARD_SMA120,long_flat
move_atr,3.0,validation_2022-23,730,0.14050611574871885,0.32061479435952156,0.5704850187814553,0.5078894185244518,-0.326533546795193,0.4302961123833519,-0.14330211183137698,0.0641635154110445,5,2,1.0,4.5,0.4095890410958904,0.5284831244111152,0.3533595308446167,-0.24131228543517447,0.3744276006501026,BTC,GERHARD_SMA120,long_flat
move_atr,3.0,test_2024+,988,0.14098126501862907,0.3485028788779009,0.551447298557721,0.6563880939098792,-0.36713784549914796,0.3840009052375295,-0.08440339319160906,0.615174469985372,11,6,2.216599190283401,7.388663967611336,0.5769230769230769,0.6678543049139988,0.6852991772139052,-0.17950762230637474,0.4441730081675123,BTC,GERHARD_SMA120,long_flat
ret_z20,0.5,full,3692,0.7715435394613479,0.485675757857646,1.4176775627230527,1.4421949887477705,-0.4520766147192806,1.7066654508117876,-0.1569052633763215,1.0326643903565278,20,5,0.49431202600216684,3.756771397616468,0.4739978331527627,0.655082701357003,0.28501983574889134,-0.19881859291516457,1.3799969250506472,BTC,LL3_k0.30,long_flat
ret_z20,0.5,train_<=2021,1974,1.4056059165346673,0.6073261239407389,1.746252599169475,1.9108919366974582,-0.4520766147192806,3.109220585115834,-0.1569052633763215,0.8134874839876762,10,0,0.0,3.5131712259371835,0.5440729483282675,0.7254697414292302,0.3246244805626442,-0.19881859291516457,1.6920573974306512,BTC,LL3_k0.30,long_flat
ret_z20,0.5,validation_2022-23,730,0.23683805226511923,0.25304951175356366,0.9646794689905865,0.9358697657467818,-0.18574745713116203,1.2750540756952626,-0.061357604280874556,1.8157982890802078,4,1,0.5,3.5,0.3219178082191781,0.34904623807470175,0.08749504852958491,-0.08626117459690108,0.9987292509072362,BTC,LL3_k0.30,long_flat
ret_z20,0.5,test_2024+,988,0.2536244854917522,0.30961466481212857,0.8837606705811262,0.9377862347238554,-0.2827110161462606,0.8971156799936637,-0.08440339319160906,0.7790210704781998,7,4,1.4777327935222673,4.433198380566802,0.44635627530364375,0.5815910729314864,0.39581060288427766,-0.14962778216524586,0.8543772146342425,BTC,LL3_k0.30,long_flat
ret_z20,0.75,full,3692,0.7545640289283602,0.48606787298753557,1.39708314793424,1.4252050884105925,-0.4520766147192806,1.6691065283191229,-0.1569052633763215,1.0311074486675882,20,5,0.49431202600216684,3.756771397616468,0.4750812567713976,0.6549444448547903,0.29942874436644706,-0.19881859291516457,1.3799969250506472,BTC,LL3_k0.30,long_flat
ret_z20,0.75,train_<=2021,1974,1.3743508194992438,0.6078981403865571,1.72361813148287,1.893088656420405,-0.4520766147192806,3.0400838591322716,-0.1569052633763215,0.8123618214900363,10,0,0.0,3.5131712259371835,0.5460992907801419,0.7252752770214504,0.34367783200792595,-0.19881859291516457,1.6920573974306512,BTC,LL3_k0.30,long_flat
ret_z20,0.75,validation_2022-23,730,0.23683805226511923,0.25304951175356366,0.9646794689905865,0.9358697657467818,-0.18574745713116203,1.2750540756952626,-0.061357604280874556,1.8157982890802078,4,1,0.5,3.5,0.3219178082191781,0.34904623807470175,0.08749504852958491,-0.08626117459690108,0.9987292509072362,BTC,LL3_k0.30,long_flat
ret_z20,0.75,test_2024+,988,0.24132473586205316,0.3097192521819547,0.851710048022929,0.9065112058313521,-0.3016015296656027,0.8001442702549262,-0.08440339319160906,0.7823208044626737,7,4,1.4777327935222673,4.433198380566802,0.44635627530364375,0.5815910729314864,0.41370604303624453,-0.14962778216524586,0.8543772146342425,BTC,LL3_k0.30,long_flat
ret_z20,1.0,full,3692,0.7582088499372193,0.4860839777159697,1.4013299571634914,1.4298528166442166,-0.4520766147192806,1.6771689250239876,-0.1569052633763215,1.0303583613472427,20,5,0.49431202600216684,3.756771397616468,0.4761646803900325,0.6549444448547903,0.29636996695928164,-0.19881859291516457,1.3799969250506472,BTC,LL3_k0.30,long_flat
ret_z20,1.0,train_<=2021,1974,1.3743508194992438,0.6078981403865571,1.72361813148287,1.893088656420405,-0.4520766147192806,3.0400838591322716,-0.1569052633763215,0.8123618214900363,10,0,0.0,3.5131712259371835,0.5460992907801419,0.7252752770214504,0.34367783200792595,-0.19881859291516457,1.6920573974306512,BTC,LL3_k0.30,long_flat
ret_z20,1.0,validation_2022-23,730,0.24769867213084829,0.25322633275233386,0.9987292509072362,0.9695552509226489,-0.18574745713116203,1.3335238929055195,-0.061357604280874556,1.8078623649277927,4,1,0.5,3.5,0.32465753424657534,0.34904623807470175,0.0764544360267031,-0.07014372071935937,0.9987292509072362,BTC,LL3_k0.30,long_flat
ret_z20,1.0,test_2024+,988,0.24293328746646536,0.30973664794776656,0.8558635294691318,0.9113919425150354,-0.29914909687490754,0.8120809656599116,-0.08440339319160906,0.7815494655012089,7,4,1.4777327935222673,4.433198380566802,0.4483805668016194,0.5815910729314864,0.4113064030041853,-0.14962778216524586,0.8543772146342425,BTC,LL3_k0.30,long_flat
ret_z20,1.25,full,3692,0.7533017293224156,0.48600806536545843,1.3957131532741562,1.4233321853950136,-0.4520766147192802,1.6663143033624577,-0.1569052633763215,1.0313830003467668,20,5,0.49431202600216684,3.756771397616468,0.4750812567713976,0.652525363381328,0.29636996695928164,-0.19881859291516457,1.3799969250506472,BTC,LL3_k0.30,long_flat
ret_z20,1.25,train_<=2021,1974,1.3619717539549736,0.6077933240026411,1.7151877935192241,1.8825184661230898,-0.4520766147192802,3.01270118738767,-0.1569052633763215,0.8138291357739953,10,0,0.0,3.5131712259371835,0.5440729483282675,0.72187272279377,0.34367783200792595,-0.19881859291516457,1.6920573974306512,BTC,LL3_k0.30,long_flat
ret_z20,1.25,validation_2022-23,730,0.24769867213084829,0.25322633275233386,0.9987292509072362,0.9695552509226489,-0.18574745713116203,1.3335238929055195,-0.061357604280874556,1.8078623649277927,4,1,0.5,3.5,0.32465753424657534,0.34904623807470175,0.0764544360267031,-0.07014372071935937,0.9987292509072362,BTC,LL3_k0.30,long_flat
ret_z20,1.25,test_2024+,988,0.24293328746646536,0.30973664794776656,0.8558635294691318,0.9113919425150354,-0.29914909687490754,0.8120809656599116,-0.08440339319160906,0.7815494655012089,7,4,1.4777327935222673,4.433198380566802,0.4483805668016194,0.5815910729314864,0.4113064030041853,-0.14962778216524586,0.8543772146342425,BTC,LL3_k0.30,long_flat
ret_z20,1.5,full,3692,0.7394016623070616,0.4867225709352934,1.378035580749039,1.4033879408598362,-0.4520766147192802,1.6355671543996977,-0.1569052633763215,1.0196449084332484,20,5,0.49431202600216684,3.756771397616468,0.47562296858071507,0.652525363381328,0.30787035612083397,-0.19881859291516457,1.3799969250506472,BTC,LL3_k0.30,long_flat
ret_z20,1.5,train_<=2021,1974,1.3270699320403345,0.6088851156904713,1.6887463741876074,1.852133609502186,-0.4520766147192802,2.935497853310521,-0.1569052633763215,0.8035654702719599,10,0,0.0,3.5131712259371835,0.5450861195542046,0.72187272279377,0.3643411982920096,-0.19881859291516457,1.6920573974306512,BTC,LL3_k0.30,long_flat
ret_z20,1.5,validation_2022-23,730,0.24769867213084829,0.25322633275233386,0.9987292509072362,0.9695552509226489,-0.18574745713116203,1.3335238929055195,-0.061357604280874556,1.8078623649277927,4,1,0.5,3.5,0.32465753424657534,0.34904623807470175,0.0764544360267031,-0.07014372071935937,0.9987292509072362,BTC,LL3_k0.30,long_flat
ret_z20,1.5,test_2024+,988,0.24293328746646536,0.30973664794776656,0.8558635294691318,0.9113919425150354,-0.29914909687490754,0.8120809656599116,-0.08440339319160906,0.7815494655012089,7,4,1.4777327935222673,4.433198380566802,0.4483805668016194,0.5815910729314864,0.4113064030041853,-0.14962778216524586,0.8543772146342425,BTC,LL3_k0.30,long_flat
ret_z20,1.75,full,3692,0.7437628200513555,0.48662316713169235,1.383371321420287,1.4077249523308764,-0.4520766147192802,1.6452140983076502,-0.1569052633763215,1.0199429597367209,20,5,0.49431202600216684,3.756771397616468,0.4750812567713976,0.654584698041487,0.30787035612083397,-0.19881859291516457,1.3799969250506472,BTC,LL3_k0.30,long_flat
ret_z20,1.75,train_<=2021,1974,1.3379943780948387,0.6087290342393653,1.6967362080856407,1.858439353794578,-0.4520766147192802,2.9596628857382385,-0.1569052633763215,0.8034887941163374,10,0,0.0,3.5131712259371835,0.5440729483282675,0.7247692758578154,0.3643411982920096,-0.19881859291516457,1.6920573974306512,BTC,LL3_k0.30,long_flat
ret_z20,1.75,validation_2022-23,730,0.24769867213084829,0.25322633275233386,0.9987292509072362,0.9695552509226489,-0.18574745713116203,1.3335238929055195,-0.061357604280874556,1.8078623649277927,4,1,0.5,3.5,0.32465753424657534,0.34904623807470175,0.0764544360267031,-0.07014372071935937,0.9987292509072362,BTC,LL3_k0.30,long_flat
ret_z20,1.75,test_2024+,988,0.24293328746646536,0.30973664794776656,0.8558635294691318,0.9113919425150354,-0.29914909687490754,0.8120809656599116,-0.08440339319160906,0.7815494655012089,7,4,1.4777327935222673,4.433198380566802,0.4483805668016194,0.5815910729314864,0.4113064030041853,-0.14962778216524586,0.8543772146342425,BTC,LL3_k0.30,long_flat
ret_z20,2.0,full,3692,0.7435553337933494,0.4866282441535676,1.383116998271542,1.4079245178796562,-0.4520766147192802,1.6447551357087222,-0.1569052633763215,1.019943077251395,20,5,0.49431202600216684,3.756771397616468,0.47562296858071507,0.6545121945167732,0.3079003963239083,-0.19881859291516457,1.3799969250506472,BTC,LL3_k0.30,long_flat
ret_z20,2.0,train_<=2021,1974,1.3379943780948387,0.6087290342393653,1.6967362080856407,1.858439353794578,-0.4520766147192802,2.9596628857382385,-0.1569052633763215,0.8034887941163374,10,0,0.0,3.5131712259371835,0.5440729483282675,0.7247692758578154,0.3643411982920096,-0.19881859291516457,1.6920573974306512,BTC,LL3_k0.30,long_flat
ret_z20,2.0,validation_2022-23,730,0.24769867213084829,0.25322633275233386,0.9987292509072362,0.9695552509226489,-0.18574745713116203,1.3335238929055195,-0.061357604280874556,1.8078623649277927,4,1,0.5,3.5,0.32465753424657534,0.34904623807470175,0.0764544360267031,-0.07014372071935937,0.9987292509072362,BTC,LL3_k0.30,long_flat
ret_z20,2.0,test_2024+,988,0.242380721952562,0.3097648987775022,0.8543772146342425,0.9110167875156769,-0.2999921615417186,0.8079568502954207,-0.08440339319160906,0.7815140727049787,7,4,1.4777327935222673,4.433198380566802,0.45040485829959515,0.581152164868982,0.4114477015165055,-0.14962778216524586,0.8543772146342425,BTC,LL3_k0.30,long_flat
ret_z20,2.25,full,3692,0.7435553337933494,0.4866282441535676,1.383116998271542,1.4079245178796562,-0.4520766147192802,1.6447551357087222,-0.1569052633763215,1.019943077251395,20,5,0.49431202600216684,3.756771397616468,0.47562296858071507,0.6545121945167732,0.3079003963239083,-0.19881859291516457,1.3799969250506472,BTC,LL3_k0.30,long_flat
ret_z20,2.25,train_<=2021,1974,1.3379943780948387,0.6087290342393653,1.6967362080856407,1.858439353794578,-0.4520766147192802,2.9596628857382385,-0.1569052633763215,0.8034887941163374,10,0,0.0,3.5131712259371835,0.5440729483282675,0.7247692758578154,0.3643411982920096,-0.19881859291516457,1.6920573974306512,BTC,LL3_k0.30,long_flat
ret_z20,2.25,validation_2022-23,730,0.24769867213084829,0.25322633275233386,0.9987292509072362,0.9695552509226489,-0.18574745713116203,1.3335238929055195,-0.061357604280874556,1.8078623649277927,4,1,0.5,3.5,0.32465753424657534,0.34904623807470175,0.0764544360267031,-0.07014372071935937,0.9987292509072362,BTC,LL3_k0.30,long_flat
ret_z20,2.25,test_2024+,988,0.242380721952562,0.3097648987775022,0.8543772146342425,0.9110167875156769,-0.2999921615417186,0.8079568502954207,-0.08440339319160906,0.7815140727049787,7,4,1.4777327935222673,4.433198380566802,0.45040485829959515,0.581152164868982,0.4114477015165055,-0.14962778216524586,0.8543772146342425,BTC,LL3_k0.30,long_flat
ret_z20,2.5,full,3692,0.7435553337933494,0.4866282441535676,1.383116998271542,1.4079245178796562,-0.4520766147192802,1.6447551357087222,-0.1569052633763215,1.019943077251395,20,5,0.49431202600216684,3.756771397616468,0.47562296858071507,0.6545121945167732,0.3079003963239083,-0.19881859291516457,1.3799969250506472,BTC,LL3_k0.30,long_flat
ret_z20,2.5,train_<=2021,1974,1.3379943780948387,0.6087290342393653,1.6967362080856407,1.858439353794578,-0.4520766147192802,2.9596628857382385,-0.1569052633763215,0.8034887941163374,10,0,0.0,3.5131712259371835,0.5440729483282675,0.7247692758578154,0.3643411982920096,-0.19881859291516457,1.6920573974306512,BTC,LL3_k0.30,long_flat
ret_z20,2.5,validation_2022-23,730,0.24769867213084829,0.25322633275233386,0.9987292509072362,0.9695552509226489,-0.18574745713116203,1.3335238929055195,-0.061357604280874556,1.8078623649277927,4,1,0.5,3.5,0.32465753424657534,0.34904623807470175,0.0764544360267031,-0.07014372071935937,0.9987292509072362,BTC,LL3_k0.30,long_flat
ret_z20,2.5,test_2024+,988,0.242380721952562,0.3097648987775022,0.8543772146342425,0.9110167875156769,-0.2999921615417186,0.8079568502954207,-0.08440339319160906,0.7815140727049787,7,4,1.4777327935222673,4.433198380566802,0.45040485829959515,0.581152164868982,0.4114477015165055,-0.14962778216524586,0.8543772146342425,BTC,LL3_k0.30,long_flat
ret_z20,2.75,full,3692,0.7435553337933494,0.4866282441535676,1.383116998271542,1.4079245178796562,-0.4520766147192802,1.6447551357087222,-0.1569052633763215,1.019943077251395,20,5,0.49431202600216684,3.756771397616468,0.47562296858071507,0.6545121945167732,0.3079003963239083,-0.19881859291516457,1.3799969250506472,BTC,LL3_k0.30,long_flat
ret_z20,2.75,train_<=2021,1974,1.3379943780948387,0.6087290342393653,1.6967362080856407,1.858439353794578,-0.4520766147192802,2.9596628857382385,-0.1569052633763215,0.8034887941163374,10,0,0.0,3.5131712259371835,0.5440729483282675,0.7247692758578154,0.3643411982920096,-0.19881859291516457,1.6920573974306512,BTC,LL3_k0.30,long_flat
