feature,bucket,n,confirmed_rate,confirmed_lo,confirmed_hi,reversed_early_rate,reversed_early_lo,reversed_early_hi,valid_3d_rate,valid_3d_lo,valid_3d_hi,valid_5d_rate,valid_5d_lo,valid_5d_hi,valid_10d_rate,valid_10d_lo,valid_10d_hi,valid_20d_rate,valid_20d_lo,valid_20d_hi,fwd_3d_mean,mae_3d_median,mfe_3d_median,excess_3d_mean,fwd_3d_median,win_3d,fwd_5d_mean,mae_5d_median,mfe_5d_median,excess_5d_mean,fwd_5d_median,win_5d,fwd_10d_mean,mae_10d_median,mfe_10d_median,excess_10d_mean,fwd_10d_median,win_10d,fwd_20d_mean,mae_20d_median,mfe_20d_median,excess_20d_mean,fwd_20d_median,win_20d,binning,system
range_breakout_20,1-1.5,2,1.0,0.34237195288961925,1.0,0.0,0.0,0.6576280471103807,1.0,0.34237195288961925,1.0,1.0,0.34237195288961925,1.0,1.0,0.34237195288961925,1.0,1.0,0.34237195288961925,1.0,-0.0032166142519533536,-0.04763514827399984,0.04685417076843312,0.00862693630096813,-0.0032166142519533536,0.5,-0.017600338662164983,-0.06903996386304678,0.06828731216318679,0.0016561234632481298,-0.017600338662164983,0.5,-0.006032546841348241,-0.090501296734944,0.08317285596326046,0.03261694149834895,-0.006032546841348241,0.5,-0.05221909589039225,-0.19606751554492463,0.1512927801358378,0.02241945036645493,-0.05221909589039225,0.5,sigma,LL2_k0.30
range_breakout_20,1.5-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30
range_breakout_20,2-2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30
range_breakout_20,2.5-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30
range_breakout_20,>3,1,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,0.009298085688240754,-0.08526283804314794,0.09450015192950456,0.007802471220885857,0.009298085688240754,1.0,0.0625341841385596,-0.08526283804314794,0.09450015192950456,0.060079724035563845,0.0625341841385596,1.0,-0.0017016104527499687,-0.08526283804314794,0.14020054694621686,-0.00808571526259911,-0.0017016104527499687,0.0,0.04272257672439994,-0.08526283804314794,0.14020054694621686,0.018845805139187724,0.04272257672439994,1.0,sigma,LL2_k0.30
range_breakout_60,<0.5,56,0.9642857142857143,0.8788099414778991,0.9901507814974224,0.03571428571428571,0.009849218502577639,0.12119005852210082,0.9464285714285714,0.8539246046357077,0.9816145520713321,0.9464285714285714,0.8539246046357077,0.9816145520713321,0.8571428571428571,0.7426383257914846,0.9257929995741472,0.8214285714285714,0.7015856902425105,0.9000025025865582,0.01415185843372786,-0.034780046307336665,0.045102152288883035,0.01213215521792395,0.002229770323828928,0.5535714285714286,0.0075838299981561925,-0.05643082007646366,0.054748363216881146,0.004227416484412045,-0.00041135681758547316,0.48214285714285715,-0.002399967891965887,-0.06277049843800864,0.0680161518435291,-0.009417031338759069,0.0049399904593239174,0.5357142857142857,0.0200591208432016,-0.07719194519709449,0.10343578886111765,0.005850947503258065,0.017327260539526934,0.5535714285714286,sigma,LL2_k0.30
range_breakout_60,0.5-1,7,1.0,0.6456611570247934,1.0,0.0,0.0,0.35433884297520657,1.0,0.6456611570247934,1.0,1.0,0.6456611570247934,1.0,1.0,0.6456611570247934,1.0,0.8571428571428571,0.48686549668097007,0.9743210440510253,-0.0106059715776852,-0.0515933232169955,0.04877520052026885,-0.016324422736095516,0.003592902185071245,0.5714285714285714,-0.046903382379148026,-0.06912246480106021,0.050003226014581625,-0.05642427962326841,-0.05460524670517919,0.14285714285714285,0.04471798909174988,-0.07700724712004337,0.07408077568372184,0.026207216019559436,-0.003757471178132965,0.42857142857142855,0.1681483471004914,-0.1074859514365526,0.2162720175495194,0.1343899699421137,0.1301093860379453,0.8571428571428571,sigma,LL2_k0.30
range_breakout_60,1-1.5,2,1.0,0.34237195288961925,1.0,0.0,0.0,0.6576280471103807,1.0,0.34237195288961925,1.0,1.0,0.34237195288961925,1.0,1.0,0.34237195288961925,1.0,1.0,0.34237195288961925,1.0,-0.0032166142519533536,-0.04763514827399984,0.04685417076843312,0.00862693630096813,-0.0032166142519533536,0.5,-0.017600338662164983,-0.06903996386304678,0.06828731216318679,0.0016561234632481298,-0.017600338662164983,0.5,-0.006032546841348241,-0.090501296734944,0.08317285596326046,0.03261694149834895,-0.006032546841348241,0.5,-0.05221909589039225,-0.19606751554492463,0.1512927801358378,0.02241945036645493,-0.05221909589039225,0.5,sigma,LL2_k0.30
range_breakout_60,1.5-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30
range_breakout_60,2-2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30
range_breakout_60,2.5-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30
range_breakout_60,>3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30
range_breakout_120,<0.5,64,0.96875,0.8930250611770575,0.9913880422874833,0.03125,0.00861195771251659,0.10697493882294247,0.953125,0.8710013921145747,0.9839312745678148,0.953125,0.8710013921145747,0.9839312745678148,0.875,0.7722521366978408,0.9352783460737919,0.828125,0.7178655850983409,0.9012235873268377,0.011401990104811023,-0.037471552347201564,0.046135728540520005,0.009378906306322456,0.002995454274204168,0.5625,0.001452674003214775,-0.057796454079430404,0.054748363216881146,-0.00192519125384941,-0.002352845678065041,0.453125,0.001530129529808395,-0.0678968431830499,0.06983175641972883,-0.005429066615851162,0.0028706920468990482,0.515625,0.03227815029849999,-0.08313497035441253,0.11091721319660514,0.01848352142619263,0.025781139673423936,0.578125,sigma,LL2_k0.30
range_breakout_120,0.5-1,1,1.0,0.20654329147389294,1.0,0.0,0.0,0.7934567085261071,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,1.0,0.20654329147389294,1.0,-0.01789832396684843,-0.03037248334847109,0.024817243162781333,-0.017866397951628355,-0.01789832396684843,0.0,-0.03180101028736493,-0.039449616510243146,0.024817243162781333,-0.03171014706294592,-0.03180101028736493,0.0,0.0686343381017257,-0.05926824730043401,0.07408077568372184,0.06879090357758041,0.0686343381017257,1.0,0.1301093860379453,-0.05926824730043401,0.20640474805101428,0.13027637923382923,0.1301093860379453,1.0,sigma,LL2_k0.30
range_breakout_120,1-1.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30
range_breakout_120,1.5-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30
range_breakout_120,2-2.5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30
range_breakout_120,2.5-3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30
range_breakout_120,>3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sigma,LL2_k0.30
trend_agree_count,0-2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,count,LL2_k0.30
trend_agree_count,3-4,7,1.0,0.6456611570247934,1.0,0.0,0.0,0.35433884297520657,1.0,0.6456611570247934,1.0,0.8571428571428571,0.48686549668097007,0.9743210440510253,0.7142857142857143,0.35892909014821267,0.9177828342909844,0.5714285714285714,0.2504542304090258,0.8417830777373732,-0.0002683764989380087,-0.05902373927202831,0.044782251437962106,0.00034485462402712816,0.002061534284320765,0.7142857142857143,-0.044612633831622665,-0.08751027115858667,0.044782251437962106,-0.043741036922429095,-0.061596003868803484,0.2857142857142857,-0.0920289932446857,-0.16094712227133057,0.09983566146261302,-0.09211448739356905,-0.10730628472130799,0.2857142857142857,-0.11755607384859026,-0.212378256344246,0.09983566146261302,-0.11909665964831186,-0.11709120788824989,0.14285714285714285,count,LL2_k0.30
trend_agree_count,5-6,37,0.9459459459459459,0.822950349364601,0.9850493372294601,0.05405405405405406,0.01495066277053994,0.1770496506353991,0.918918918918919,0.7869900750149847,0.9720399336036787,0.9459459459459459,0.822950349364601,0.9850493372294601,0.8648648648648649,0.7202227252929444,0.9408679273749238,0.8108108108108109,0.6579498842904441,0.9052014124266288,0.008614072275175747,-0.03037248334847109,0.04963375329622033,0.0068087590806642055,0.0023980063633370907,0.5405405405405406,-0.00038285984214193094,-0.05793605387736589,0.05251396406638298,-0.00337636744451198,-0.014564270015122727,0.3783783783783784,0.018804519189148567,-0.06912246480106021,0.07408077568372184,0.012488133954686507,0.018729526824757592,0.5675675675675675,0.0729793426552068,-0.07725296882850485,0.1369328139227839,0.06004532761626195,0.06580166821130695,0.6756756756756757,count,LL2_k0.30
trend_agree_count,7-8,21,1.0,0.8453561767357979,0.9999999999999999,0.0,0.0,0.15464382326420195,1.0,0.8453561767357979,0.9999999999999999,1.0,0.8453561767357979,0.9999999999999999,0.9523809523809523,0.7733018341376452,0.9915442305280766,0.9523809523809523,0.7733018341376452,0.9915442305280766,0.01880890495486288,-0.036195866479362904,0.04549040414072625,0.015621216061916354,0.016683785895059478,0.5238095238095238,0.018458303661856704,-0.0515933232169955,0.05544588770682013,0.013151926980697084,0.020160416215044386,0.6190476190476191,0.005476112891607902,-0.055204785871432405,0.059045226130653106,-0.004568043066919596,0.0029610319158555054,0.5238095238095238,0.01516989732568689,-0.0637061026265695,0.1034025496519092,-0.003560893035873884,0.021764491337164626,0.5714285714285714,count,LL2_k0.30
spot_vol_z,Q1,11,1.0,0.7411599827511859,1.0,0.0,2.7755575615628914e-17,0.2588400172488141,1.0,0.7411599827511859,1.0,0.9090909090909091,0.6226353745137962,0.9837682477371741,0.8181818181818182,0.5230138624217553,0.9486333993289995,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.008263725815075184,-0.02590173246236871,0.03961868938519997,0.012118283385816149,0.003643138557934189,0.6363636363636364,0.007801053930433974,-0.05793605387736589,0.05505660813462143,0.014107108581127415,0.016815342610047912,0.5454545454545454,-0.03182712788500883,-0.05793605387736589,0.0977582053719146,-0.0203072111327786,-0.011932168794797526,0.36363636363636365,0.02235134333510451,-0.05793605387736589,0.11575726670066289,0.04375854586828865,-0.0026649101724145474,0.45454545454545453,"quintile(full-sample, descriptive)",LL2_k0.30
spot_vol_z,Q2,11,1.0,0.7411599827511859,1.0,0.0,2.7755575615628914e-17,0.2588400172488141,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,0.9090909090909091,0.6226353745137962,0.9837682477371741,0.9090909090909091,0.6226353745137962,0.9837682477371741,0.001891572466597819,-0.029811143102242088,0.03932209595794478,-0.0013583189191536014,-0.007059763117446716,0.36363636363636365,-0.022406008798187226,-0.059324527600111976,0.03932209595794478,-0.027717441839943582,-0.0073008649528345515,0.2727272727272727,-0.002920352337441458,-0.0999388159833452,0.03932209595794478,-0.013214048946578972,0.0029610319158555054,0.5454545454545454,0.011755752374458058,-0.11496581591850186,0.043850035750024774,-0.006900826163008295,-0.012223535023729859,0.45454545454545453,"quintile(full-sample, descriptive)",LL2_k0.30
spot_vol_z,Q3,10,1.0,0.7224598312333834,1.0,0.0,-2.7755575615628914e-17,0.2775401687666166,0.9,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.7,0.39677321997956516,0.892210712513788,0.7,0.39677321997956516,0.892210712513788,-0.013650694747175918,-0.03583933941143497,0.03812399621261808,-0.013528764195912956,0.0068125068867912475,0.5,-0.036055080151845276,-0.06610481990326117,0.03968792893232842,-0.0358265445616395,-0.055063107816905654,0.3,-0.040332401574822874,-0.08326234734761256,0.0536456728718141,-0.04010082587925803,-0.003944500488042069,0.4,-0.031538071629641874,-0.10824961318042708,0.07380560832906163,-0.031732868091448874,-0.06129072258257673,0.4,"quintile(full-sample, descriptive)",LL2_k0.30
spot_vol_z,Q4,11,1.0,0.7411599827511859,1.0,0.0,2.7755575615628914e-17,0.2588400172488141,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,0.9090909090909091,0.6226353745137962,0.9837682477371741,0.04349964775787726,-0.04164750370483927,0.062005086221179506,0.035052855035934145,0.020729901668143813,0.8181818181818182,0.04968750259837202,-0.04164750370483927,0.062005086221179506,0.03563313395886147,0.0398334099851807,0.6363636363636364,0.10151216193316613,-0.0515933232169955,0.12484676430737485,0.07336438558013152,0.09223511131530127,0.7272727272727273,0.1600739041191409,-0.0515933232169955,0.18609789542055521,0.10625081519166306,0.1070391638170205,0.8181818181818182,"quintile(full-sample, descriptive)",LL2_k0.30
spot_vol_z,Q5,11,1.0,0.7411599827511859,1.0,0.0,2.7755575615628914e-17,0.2588400172488141,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,0.010966281313406762,-0.05247199910604228,0.040756914119359555,0.011023962155926312,-0.01789832396684843,0.45454545454545453,0.004205639359009467,-0.05247199910604228,0.053969699556972284,0.004412753748831238,0.03294722562161456,0.5454545454545454,-0.010893083281112865,-0.06781829814459384,0.07408077568372184,-0.009774325738664968,0.0069189490027923295,0.5454545454545454,-0.0006427933451196098,-0.10211072948968725,0.11034454157397233,0.0029238347158840215,0.06069724455143355,0.7272727272727273,"quintile(full-sample, descriptive)",LL2_k0.30
perp_vol_z,Q1,11,1.0,0.7411599827511859,1.0,0.0,2.7755575615628914e-17,0.2588400172488141,1.0,0.7411599827511859,1.0,0.9090909090909091,0.6226353745137962,0.9837682477371741,0.9090909090909091,0.6226353745137962,0.9837682477371741,0.8181818181818182,0.5230138624217553,0.9486333993289995,-0.0003827109417936413,-0.02590173246236871,0.03961868938519997,0.004735391614661488,0.003643138557934189,0.6363636363636364,0.004992554447833439,-0.05793605387736589,0.05505660813462143,0.01351305619058013,0.016815342610047912,0.5454545454545454,-0.029331228896019478,-0.05793605387736589,0.0977582053719146,-0.012771465284744323,-0.011932168794797526,0.36363636363636365,-0.007679141730592354,-0.05793605387736589,0.11575726670066289,0.02488364616599809,-0.0026649101724145474,0.45454545454545453,"quintile(full-sample, descriptive)",LL2_k0.30
perp_vol_z,Q2,11,1.0,0.7411599827511859,1.0,0.0,2.7755575615628914e-17,0.2588400172488141,0.9090909090909091,0.6226353745137962,0.9837682477371741,0.9090909090909091,0.6226353745137962,0.9837682477371741,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.021866633366361812,-0.02523166078549499,0.029378992775355828,0.019664688140147723,-0.000286076997335849,0.45454545454545453,0.009614015166503993,-0.029811143102242088,0.03215372907153724,0.005775336895540797,-0.0002934724196755889,0.45454545454545453,0.014554870469606936,-0.03338805154788149,0.03215372907153724,0.006749204287617214,0.009487004424401424,0.6363636363636364,0.04339041572964188,-0.08228841630078243,0.043850035750024774,0.026595870133388207,0.03416796137307743,0.5454545454545454,"quintile(full-sample, descriptive)",LL2_k0.30
perp_vol_z,Q3,10,1.0,0.7224598312333834,1.0,0.0,-2.7755575615628914e-17,0.2775401687666166,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,0.9,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.003027041146924825,-0.05545892540855374,0.045456228640265106,-0.0041536119575735055,0.0020018742642693987,0.6,-0.011524836606041932,-0.06057971092477987,0.05184600365989761,-0.023307438861812642,-0.005058264073350083,0.4,-0.007595324857058172,-0.07467258270401722,0.06076376989366994,-0.031435463498382825,-0.0024766112424431386,0.4,0.032997176607891435,-0.08840035508397481,0.09760486123874168,-0.01224523822606595,-0.002570750803519428,0.5,"quintile(full-sample, descriptive)",LL2_k0.30
perp_vol_z,Q4,11,1.0,0.7411599827511859,1.0,0.0,2.7755575615628914e-17,0.2588400172488141,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,0.022376421581449115,-0.03037248334847109,0.06232131060172863,0.017123046839390567,0.03608985420261579,0.6363636363636364,0.020669480459024666,-0.06797538822150595,0.06374249851496971,0.012045090660586632,-0.0005292412154953574,0.45454545454545453,0.07851124939419157,-0.06797538822150595,0.11631914832347223,0.06135228622748959,0.059048231632167214,0.8181818181818182,0.14622641805437417,-0.06912246480106021,0.18609789542055521,0.1140081884756218,0.1070391638170205,0.8181818181818182,"quintile(full-sample, descriptive)",LL2_k0.30
perp_vol_z,Q5,11,1.0,0.7411599827511859,1.0,0.0,2.7755575615628914e-17,0.2588400172488141,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,0.9090909090909091,0.6226353745137962,0.9837682477371741,0.8181818181818182,0.5230138624217553,0.9486333993289995,0.005599305261393608,-0.05247199910604228,0.040756914119359555,0.006790789393105539,-0.027987678049551046,0.45454545454545453,-0.01828808438900963,-0.05765685428149492,0.053969699556972284,-0.0162789344794918,-0.006840348289536058,0.45454545454545453,-0.037624271372507574,-0.10211072948968725,0.062005086221179506,-0.033138827632685504,-0.06589891234804868,0.36363636363636365,-0.04706789305850648,-0.11318429532529417,0.09980806142034548,-0.037171362312528794,0.0202793509848751,0.5454545454545454,"quintile(full-sample, descriptive)",LL2_k0.30
funding_z90,Q1,11,1.0,0.7411599827511859,1.0,0.0,2.7755575615628914e-17,0.2588400172488141,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,0.8181818181818182,0.5230138624217553,0.9486333993289995,0.7272727272727273,0.4343497069897537,0.9025411942607853,0.040911406416307285,-0.025343793311119578,0.045422053139803964,0.03762581083160136,0.01976487312760744,0.5454545454545454,0.02250837457582756,-0.03220828810921794,0.059045226130653106,0.01704738080616693,-0.01702867753789017,0.45454545454545453,0.046015281249365624,-0.05926824730043401,0.06653765050617544,0.03511603078879721,0.053833818665352196,0.7272727272727273,0.07679926149051237,-0.06183489424944777,0.12656545953128084,0.05668229570077239,0.0008602202648508861,0.5454545454545454,"quintile(full-sample, descriptive)",LL2_k0.30
funding_z90,Q2,10,1.0,0.7224598312333834,1.0,0.0,-2.7755575615628914e-17,0.2775401687666166,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,-0.008604106975486192,-0.057796454079430404,0.04016608392782828,-0.01977406023229187,-0.02016869943748134,0.4,-0.011635831538749142,-0.06480801932833291,0.04839213947744769,-0.030029071599307445,-0.010429397143631725,0.3,0.01530684387984732,-0.09481050032413696,0.07720315488797291,-0.02083000508650517,0.0049399904593239174,0.6,0.06473093312555775,-0.10211874207821542,0.10986084898769072,-0.004857095759264763,0.026056592433297054,0.7,"quintile(full-sample, descriptive)",LL2_k0.30
funding_z90,Q3,11,1.0,0.7411599827511859,1.0,0.0,2.7755575615628914e-17,0.2588400172488141,1.0,0.7411599827511859,1.0,0.9090909090909091,0.6226353745137962,0.9837682477371741,0.9090909090909091,0.6226353745137962,0.9837682477371741,0.9090909090909091,0.6226353745137962,0.9837682477371741,-0.006448438258480031,-0.04093798277646199,0.05481397330303894,-0.0046249389528755435,0.002061534284320765,0.5454545454545454,-0.008707178958481903,-0.0637061026265695,0.07312586233328222,-0.005514672087647801,-0.002815663193865614,0.45454545454545453,-0.022189640844519586,-0.06912246480106021,0.08448683322079675,-0.015637249894861212,-0.003757471178132965,0.45454545454545453,0.011737585708929495,-0.06912246480106021,0.1364635133572336,0.02715066728348451,0.03128672901016927,0.5454545454545454,"quintile(full-sample, descriptive)",LL2_k0.30
funding_z90,Q4,10,1.0,0.7224598312333834,1.0,0.0,-2.7755575615628914e-17,0.2775401687666166,0.9,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.7,0.39677321997956516,0.892210712513788,0.6,0.3126695474501864,0.8318224187964902,-0.0095306487087926,-0.06961506408075696,0.04519533370778994,-0.009137262282743922,-0.03413874297417585,0.4,-0.02287190874710602,-0.0773586204052591,0.0466017210503038,-0.02217015512323107,-0.03811423769986394,0.3,-0.04270803544213313,-0.09760691148014394,0.05861585288293586,-0.04229388903420424,-0.058923419810799904,0.3,-0.03682784961508869,-0.14830414996724678,0.05861585288293586,-0.03662663411498091,-0.08736262373826453,0.4,"quintile(full-sample, descriptive)",LL2_k0.30
funding_z90,Q5,11,1.0,0.7411599827511859,1.0,0.0,2.7755575615628914e-17,0.2588400172488141,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,1.0,0.7411599827511859,1.0,0.03237727917874438,-0.013860399725406203,0.06232131060172863,0.0376893475845381,0.03838771593090218,0.8181818181818182,0.022247553756378435,-0.013860399725406203,0.06374249851496971,0.030986855757308283,0.03858865231853348,0.7272727272727273,-0.0015255044011606054,-0.03338805154788149,0.09553317841466569,0.016279437737306387,-0.0025497195308517018,0.45454545454545453,0.014436739797447922,-0.03590924194237455,0.11034454157397233,0.048422607863385043,0.03416796137307743,0.6363636363636364,"quintile(full-sample, descriptive)",LL2_k0.30
premium_z90,Q1,10,1.0,0.7224598312333834,1.0,0.0,-2.7755575615628914e-17,0.2775401687666166,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,0.7,0.39677321997956516,0.892210712513788,0.6,0.3126695474501864,0.8318224187964902,0.025518816024487266,-0.03703505734665036,0.04109129934074285,0.02476618448076421,0.00958321454078609,0.5,0.021197596770799278,-0.062370894453926184,0.056897309119919026,0.020018562996156508,-0.011298767316680114,0.4,0.013925536263138583,-0.08984532309747367,0.06076376989366994,0.011235375602418217,0.002677737313225126,0.5,0.043321395764886916,-0.11483258893028819,0.06076376989366994,0.03728642679598733,-0.05823897900490693,0.5,"quintile(full-sample, descriptive)",LL2_k0.30
premium_z90,Q2,10,1.0,0.7224598312333834,1.0,0.0,-2.7755575615628914e-17,0.2775401687666166,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,0.9,0.5958436145024278,0.9821242504842788,0.010647699240374809,-0.025622762886744144,0.05076419363244555,0.006070118867474604,0.0020018742642693987,0.6,0.008742510650638791,-0.04370653699032517,0.05509661101569874,0.0011720585500727132,-0.0039150530841649545,0.4,0.0023520743975023683,-0.06610601649573788,0.08092037384189626,-0.012022062657711432,-0.0016857061088934033,0.4,0.038864114176817455,-0.09916315844754614,0.10744621723557357,0.012481010080494145,-0.008118599006895155,0.5,"quintile(full-sample, descriptive)",LL2_k0.30
premium_z90,Q3,10,1.0,0.7224598312333834,1.0,0.0,-2.7755575615628914e-17,0.2775401687666166,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,0.9,0.5958436145024278,0.9821242504842788,0.9,0.5958436145024278,0.9821242504842788,0.011827282991515897,-0.02030384483354375,0.05627009732499816,0.010182983374146961,0.002852336421127477,0.7,-0.014929809070881627,-0.06281612125150043,0.058438070455374136,-0.01766690485393959,0.004987497160255927,0.5,-0.033606724626719583,-0.06854892651128308,0.0685173870993902,-0.03910726220815319,-0.007844819986465246,0.4,0.054573996855559435,-0.08038601997744194,0.0923542976725652,0.04328555978725317,0.021021921161019863,0.6,"quintile(full-sample, descriptive)",LL2_k0.30
premium_z90,Q4,10,1.0,0.7224598312333834,1.0,0.0,-2.7755575615628914e-17,0.2775401687666166,0.9,0.5958436145024278,0.9821242504842788,0.8,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,-0.004735397838570188,-0.06001906101277943,0.03506795344735769,-0.003321173402355747,-0.031376773534720015,0.4,-0.010736790159776943,-0.06692273221737322,0.03594332618552065,-0.0084849962856475,-0.03062836535364255,0.3,-0.029397651934651336,-0.1044890544204744,0.03977060947519351,-0.025859010934106152,-0.02891880981956607,0.5,-0.042028343187364925,-0.14264961242738428,0.09246848221089099,-0.03546812377003924,-0.06440162915849679,0.4,"quintile(full-sample, descriptive)",LL2_k0.30
premium_z90,Q5,10,1.0,0.7224598312333834,1.0,0.0,-2.7755575615628914e-17,0.2775401687666166,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,0.01694794429599278,-0.033284174913917,0.05390585737122744,0.014067271681156063,0.03383722689893176,0.6,0.013994012146662294,-0.037822741494803025,0.05939955332479557,0.009319439616178569,0.03457026161467275,0.7,0.06285533761638112,-0.03892168509210109,0.08877490187702397,0.053730029074525155,0.052901821319264575,0.8,0.09310412314206182,-0.03892168509210109,0.15366437329929794,0.07779919683862624,0.08807592432857292,0.9,"quintile(full-sample, descriptive)",LL2_k0.30
oi_chg_1d,Q1,10,1.0,0.7224598312333834,1.0,0.0,-2.7755575615628914e-17,0.2775401687666166,1.0,0.7224598312333834,1.0,1.0,0.7224598312333834,1.0,0.8,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.006012420740002156,-0.0278564377823054,0.04109129934074285,0.007334960064972797,0.011704005842770815,0.6,0.01803461466390991,-0.0278564377823054,0.06332446993437285,0.020303299430127653,0.012481986720039695,0.6,0.015432929875693812,-0.04887206809591116,0.08353693262829559,0.01994606725946507,0.002677737313225126,0.5,0.043854813313129105,-0.04887206809591116,0.09473595044252842,0.05079880388444961,0.031982874691380336,0.7,"quintile(full-sample, descriptive)",LL2_k0.30
oi_chg_1d,Q2,9,1.0,0.7008472464490407,1.0,0.0,0.0,0.2991527535509594,1.0,0.7008472464490407,1.0,1.0,0.7008472464490407,1.0,0.8888888888888888,0.5649937852319399,0.9801096286728695,0.8888888888888888,0.5649937852319399,0.9801096286728695,0.053399988723971635,-0.013860399725406203,0.04549040414072625,0.05503642797778879,0.028283485830550736,0.7777777777777778,0.014805214715991425,-0.013860399725406203,0.05544588770682013,0.017421444176654324,0.016815342610047912,0.6666666666666666,0.028424877010734262,-0.02804691483936761,0.05544588770682013,0.033089598571161886,0.008061292708916534,0.6666666666666666,0.03793677068180634,-0.04068483951550883,0.11575726670066289,0.04711432548969766,0.030348693529429482,0.5555555555555556,"quintile(full-sample, descriptive)",LL2_k0.30
oi_chg_1d,Q3,10,1.0,0.7224598312333834,1.0,0.0,-2.7755575615628914e-17,0.2775401687666166,0.9,0.5958436145024278,0.9821242504842788,0.8,0.49015684672072335,0.9433190520193067,0.8,0.49015684672072335,0.9433190520193067,0.7,0.39677321997956516,0.892210712513788,0.005600510696841488,-0.052277199181621936,0.049765821773573526,0.005072811232173179,0.0012361903138941588,0.6,0.0017518094651834625,-0.07560818689257809,0.05490300012190319,0.00099012866004949,-0.01713271790276233,0.4,-0.013269097642717831,-0.09266093211235482,0.08648076189794762,-0.01533951626309445,0.01002019254456965,0.5,-0.020943017814063835,-0.17149029406765381,0.09760486123874168,-0.02234970928149215,-0.05962231673283913,0.4,"quintile(full-sample, descriptive)",LL2_k0.30
