decision_date,next_date,basket_hash,basket_members,n_valid,coverage,F_tk,F_tk_apr,label_v0_0,label_v0_1,p_v0_0,p_v0_1,r_alts,r_maj_weighted,y,r_btc,r_eth,y_hot,y_cold
2024-12-16,2024-12-23,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,POL,RENDER,SOL,STX,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,SUI,DOT,XLM,HBAR,BCH,UNI,LTC,NEAR,APT,ICP,AAVE,POL,ETC,RENDER,VET,FET,TAO,ARB,FIL,XMR,KAS,STX,ENA,OM",30,100.0,7.021623809523811e-05,0.07688678071428573,Green,,80.18867924528303,,-0.21004551653138226,-0.1162611742554994,0.08964355684899554,-0.09193171822316759,-0.17302990499760695,-0.2545877095342191,-0.22417218137802897
2024-12-23,2024-12-30,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,SUI,XLM,DOT,HBAR,BCH,UNI,LTC,NEAR,APT,AAVE,ICP,POL,ETC,VET,RENDER,XMR,OM,TAO,FET,ARB,ENA,FIL,KAS,ALGO",30,100.0,1.6424952380952385e-05,0.01798532285714286,Yellow,,44.339622641509436,,-0.007020823457662228,-0.0030742319339097206,0.003938824161122774,-0.015046399426259072,0.024860825548238763,-0.016360634692433786,0.0008766065937848381
2024-12-30,2025-01-06,"AAVE,ADA,APT,ARB,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,VIRTUAL,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,SUI,HBAR,DOT,XLM,BCH,UNI,LTC,NEAR,AAVE,APT,ICP,POL,ETC,VET,VIRTUAL,XMR,RENDER,OM,TAO,FET,ARB,FIL,KAS,ENA",30,100.0,6.307928571428572e-05,0.06907181785714286,YellowGreen,,75.47169811320755,,0.1555445885969121,0.06002230524702032,-0.10039761054743251,0.050191852540681925,0.08296002822847659,0.13474546620629993,0.14951605654334926
2025-01-06,2025-01-13,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,LINK,LTC,NEAR,OM,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,VIRTUAL,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,SUI,LINK,XLM,DOT,HBAR,BCH,UNI,LTC,NEAR,ICP,APT,AAVE,TAO,POL,RENDER,ETC,FET,VET,VIRTUAL,ARB,ENA,OM,FIL,XMR,ALGO",30,100.0,8.467490476190478e-05,0.09271902071428574,Green,,87.73584905660378,,-0.1271745154563984,-0.05850023591876491,0.06641888920345397,-0.03974823247711323,-0.10225491061595215,-0.16395970278711236,-0.11575741436224393
2025-01-13,2025-01-20,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,VIRTUAL,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,SUI,XLM,LINK,HBAR,DOT,BCH,UNI,LTC,NEAR,APT,ICP,AAVE,ETC,POL,XMR,RENDER,OM,VET,TAO,FET,FIL,ARB,ALGO,KAS,VIRTUAL",30,100.0,4.7188095238095245e-05,0.05167096428571429,YellowGreen,,64.15094339622641,,0.028793058254705083,0.04540598558604205,0.01647644219153871,0.07220986496527315,-0.017136399632163846,0.007472909545178871,0.041145302410564286
2025-01-20,2025-01-27,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,SUI,XLM,HBAR,DOT,LTC,BCH,UNI,NEAR,APT,ICP,AAVE,ONDO,ETC,XMR,POL,VET,TAO,OM,RENDER,ALGO,KAS,FIL,FET,ARB",30,100.0,2.746261904761905e-05,0.03007156785714286,Yellow,,51.886792452830186,,-0.008426885125907783,0.011083228940983413,0.019322231598064475,0.012608317391154866,0.007524689223916692,-0.028711579135470042,0.0061215993612317495
2025-01-27,2025-02-03,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,XLM,HBAR,SUI,DOT,LTC,BCH,UNI,NEAR,AAVE,OM,APT,ONDO,ICP,XMR,ETC,POL,VET,TAO,RENDER,KAS,ALGO,FET,FIL,ARB",30,100.0,7.027904761904763e-05,0.07695555714285715,Green,,81.13207547169812,,-0.16923709953558091,-0.06832132751847947,0.09614235346730045,-0.04859895588494478,-0.11434019466339373,-0.18884399985170933,-0.1904851477443431
2025-02-03,2025-02-10,"AAVE,ADA,ALGO,APT,ARB,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,XLM,SUI,HBAR,LTC,DOT,BCH,UNI,OM,NEAR,XMR,ONDO,AAVE,ICP,APT,ETC,VET,KAS,TAO,POL,ALGO,RENDER,FIL,FET,ARB",30,100.0,4.582285714285715e-05,0.050176028571428576,YellowGreen,,63.20754716981132,,-0.0578490037676734,-0.03143616395224388,0.026070043804012878,-0.010451526814411638,-0.08040031727385244,-0.05356681699026644,-0.0729787788721147
2025-02-10,2025-02-17,"AAVE,ADA,ALGO,APT,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,JUP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,XLM,SUI,HBAR,LTC,DOT,BCH,OM,UNI,ONDO,XMR,NEAR,AAVE,APT,ICP,ETC,TAO,POL,VET,ALGO,KAS,RENDER,JUP,FIL,FET",30,100.0,-2.475766666666667e-05,-0.027109645,Orange,,20.754716981132077,,0.050969132146668324,0.00022406829482382032,-0.05207787983301552,-0.004135018915265576,0.010395271785032412,0.051223725333014655,0.04379209480792926
2025-02-17,2025-02-24,"AAVE,ADA,ALGO,APT,ATOM,BCH,DOGE,DOT,ETC,FIL,HBAR,ICP,JUP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,XLM,SUI,LTC,HBAR,DOT,OM,BCH,UNI,XMR,NEAR,ONDO,AAVE,APT,ICP,ETC,TAO,POL,KAS,VET,ALGO,RENDER,JUP,FIL,ATOM",30,100.0,-4.009333333333333e-06,-0.00439022,Orange,,31.132075471698112,,-0.01310006860757453,0.02016389764236428,0.032722691134166385,0.0018524788708438322,0.06289054144257866,-0.01866791301045556,-0.01237789422986626
2025-02-24,2025-03-03,"AAVE,ADA,ALGO,APT,ARB,ATOM,BCH,DOGE,DOT,ETC,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,SUI,XLM,LTC,HBAR,OM,DOT,BCH,UNI,XMR,NEAR,AAVE,TAO,APT,ONDO,ICP,ETC,VET,KAS,POL,ALGO,FIL,RENDER,ATOM,ARB",30,100.0,-1.542738095238095e-05,-0.016892982142857144,Orange,,23.58490566037736,,0.025453444763727455,-0.047891459446703775,-0.07617384760154103,-0.02144694939112346,-0.10959531624305785,0.028891735065408247,0.009738856226031779
2025-03-03,2025-03-10,"AAVE,ADA,ALGO,APT,BCH,DOGE,DOT,ETC,FIL,HBAR,ICP,JUP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TIA,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,ADA,DOGE,TRX,HBAR,LINK,XLM,SUI,LTC,DOT,OM,BCH,UNI,XMR,NEAR,APT,ONDO,ICP,AAVE,ETC,TAO,VET,POL,ALGO,KAS,RENDER,FIL,TIA,JUP",30,100.0,1.8232523809523813e-05,0.019964613571428574,Yellow,,48.113207547169814,,-0.23826127866900584,-0.1599255930490935,0.07541882069187632,-0.14332881634409356,-0.1986514053607601,-0.24031877157447104,-0.31789005056151404
2025-03-10,2025-03-17,"AAVE,ADA,ALGO,APT,ATOM,BCH,DOGE,DOT,ENA,ETC,FIL,HBAR,ICP,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TIA,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,ADA,DOGE,TRX,LINK,HBAR,XLM,SUI,LTC,BCH,DOT,OM,XMR,UNI,APT,NEAR,ETC,AAVE,ONDO,ICP,ENA,VET,TAO,POL,FIL,ALGO,ATOM,TIA,RENDER",30,100.0,-4.387214285714286e-05,-0.04803999642857143,Red,,16.037735849056602,,-0.009474154028464344,-0.0031398190789949307,0.006314357368587043,0.023027273608769994,-0.06419636868377976,-0.028319153814188074,0.0044281901844612686
2025-03-17,2025-03-24,"AAVE,ADA,APT,ATOM,BCH,DOGE,DOT,ENA,ETC,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TIA,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,ADA,DOGE,TRX,LINK,XLM,HBAR,SUI,LTC,OM,BCH,DOT,XMR,UNI,APT,NEAR,ICP,ETC,ONDO,AAVE,VET,TAO,ATOM,KAS,ENA,FIL,TIA,POL,RENDER",30,100.0,-2.3853142857142857e-05,-0.02611919142857143,Orange,,21.69811320754717,,0.04674285713921687,0.04492371793873129,-0.0018207958436154614,0.038458635724957446,0.060008909770870256,0.04382771706451568,0.0461407702270874
2025-03-24,2025-03-31,"AAVE,ADA,APT,ATOM,BCH,DOGE,DOT,ENA,ETC,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TIA,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,XLM,HBAR,SUI,LTC,DOT,BCH,OM,UNI,XMR,APT,NEAR,ICP,AAVE,ETC,ONDO,TAO,VET,ATOM,KAS,FIL,ENA,TIA,POL,RENDER",30,100.0,-3.038471428571429e-05,-0.033271262142857146,Red,Red,19.81132075471698,3.8461538461538463,-0.06964342491276097,-0.05733953998983676,0.012228807334185693,-0.03999789796484443,-0.09780337138148554,-0.07865067102020792,-0.06823705233721195
2025-03-31,2025-04-07,"AAVE,ADA,APT,ATOM,BCH,DOGE,DOT,ENA,ETC,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,SOL,SUI,TAO,TIA,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,LINK,XLM,SUI,HBAR,LTC,OM,DOT,BCH,XMR,UNI,APT,NEAR,ICP,ETC,ONDO,AAVE,VET,ENA,TAO,ATOM,TIA,FIL,RENDER,POL,KAS",30,100.0,-5.466142857142856e-06,-0.005985426428571428,Orange,Red,27.358490566037734,13.461538461538462,-0.13753425520476192,-0.07356742152998008,0.062004219075328014,-0.050328796310379675,-0.1277908803757144,-0.16479489975596046,-0.13622030116303174
2025-04-07,2025-04-14,"AAVE,ADA,APT,ATOM,BCH,DOGE,DOT,ENA,ETC,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,OM,ONDO,POL,RENDER,S,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,TRX,ADA,LINK,XLM,SUI,HBAR,DOT,OM,BCH,LTC,XMR,UNI,APT,NEAR,ONDO,ICP,ETC,ATOM,AAVE,VET,TAO,ENA,FIL,KAS,POL,RENDER,S",30,100.0,-8.510000000000003e-07,-0.0009318450000000004,Orange,Red,33.0188679245283,19.230769230769234,0.085910149330074,0.0521960959798391,-0.034295477547637024,0.0689072278356051,0.013203454983051754,0.10903023363070102,-0.016435658733431873
2025-04-14,2025-04-21,"AAVE,ADA,ALGO,APT,ATOM,BCH,DOGE,DOT,ENA,ETC,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,POL,RENDER,S,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,TRX,ADA,LINK,XLM,SUI,HBAR,BCH,LTC,DOT,XMR,UNI,APT,ONDO,NEAR,ICP,ETC,AAVE,TAO,VET,RENDER,KAS,ATOM,ENA,FIL,POL,ALGO,S",30,100.0,6.665238095238095e-06,0.007298435714285714,Orange,Orange,37.735849056603776,21.153846153846153,0.02812021489330579,0.010454760157383957,-0.017823351186731964,0.017611613693080397,-0.006244564759241067,0.008562937708361782,0.04221152567491318
2025-04-21,2025-04-28,"AAVE,ADA,ALGO,APT,ATOM,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,TRX,DOGE,ADA,LINK,XLM,HBAR,SUI,BCH,DOT,LTC,XMR,UNI,APT,TAO,NEAR,ONDO,ETC,ICP,RENDER,AAVE,VET,KAS,ATOM,FIL,POL,ALGO,ENA,FET",30,100.0,-4.984761904761903e-06,-0.0054583142857142835,Orange,Red,28.30188679245283,15.384615384615385,0.12718959923871387,0.11128460090789444,-0.016032840178419615,0.1026901059227836,0.13133842253981975,0.11862950136204348,0.11058678836228339
2025-04-28,2025-05-05,"AAVE,ADA,ALGO,APT,ATOM,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,SUI,LINK,XLM,HBAR,BCH,LTC,DOT,XMR,APT,UNI,TAO,NEAR,ONDO,ICP,AAVE,KAS,ETC,VET,RENDER,POL,ATOM,ENA,ALGO,FET,FIL",30,100.0,2.620004761904762e-05,0.028689052142857146,Yellow,Yellow,50.943396226415096,40.38461538461539,-0.04274632256798574,0.006279120551527838,0.04786158376207403,0.005514191632016052,0.008063954697055342,-0.04893840436578078,-0.04198471608264333
2025-05-05,2025-05-12,"AAVE,ADA,ALGO,APT,ATOM,BCH,DOGE,DOT,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,POL,RENDER,S,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,SUI,LINK,XLM,HBAR,BCH,LTC,DOT,XMR,APT,UNI,TAO,NEAR,ONDO,AAVE,ICP,ETC,KAS,RENDER,VET,POL,ATOM,FIL,ALGO,FET,S",30,100.0,4.2732e-05,0.04679154,Yellow,Yellow,59.43396226415094,48.07692307692308,0.22161534876786126,0.18776876887623062,-0.03443263739221816,0.1024890013202675,0.3867548931734779,0.20695997839999278,0.18922743324829316
2025-05-12,2025-05-19,"AAVE,ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,SUI,LINK,XLM,HBAR,BCH,DOT,LTC,XMR,UNI,TAO,NEAR,APT,AAVE,ONDO,ICP,KAS,ETC,RENDER,VET,ATOM,ENA,POL,FET,ARB,FIL",30,100.0,5.643133333333333e-05,0.061792309999999996,YellowGreen,YellowGreen,69.81132075471697,63.46153846153846,-0.05718820658802017,0.008668166405713471,0.06377858213868662,0.019583580396113298,-0.01680113290521945,-0.042873423733941964,-0.07724032155817141
2025-05-19,2025-05-26,"AAVE,ADA,ALGO,APT,ATOM,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,SUI,LINK,XLM,HBAR,BCH,LTC,DOT,XMR,TAO,UNI,AAVE,NEAR,APT,ONDO,KAS,ETC,ICP,VET,RENDER,ENA,ATOM,POL,FET,ALGO,FIL",30,100.0,3.759714285714286e-05,0.04116887142857144,Yellow,Yellow,57.54716981132076,44.230769230769226,0.006690116086600484,0.02858163637608726,0.02165534161694846,0.02670145871203866,0.03296871759220066,0.009230936291675158,0.0004711569557315882
2025-05-26,2025-06-02,"AAVE,ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ENA,ETC,FET,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,WLD,XLM,XMR,XRP","XRP,SOL,DOGE,ADA,TRX,SUI,LINK,XLM,BCH,HBAR,XMR,LTC,DOT,AAVE,TAO,UNI,NEAR,APT,ONDO,ICP,KAS,ETC,RENDER,VET,FET,ENA,WLD,ATOM,POL,ARB",30,100.0,4.8389095238095236e-05,0.05298605928571428,YellowGreen,Yellow,65.09433962264151,59.61538461538461,-0.0946191223139161,-0.021243235231048884,0.07080871645280887,-0.02895234268369451,-0.0032553178415424266,-0.08999951536209932,-0.11156526849573017
2025-06-02,2025-06-09,"AAVE,ADA,APT,ATOM,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,WLD,XLM,XMR,XRP","XRP,SOL,DOGE,TRX,ADA,SUI,LINK,XLM,BCH,HBAR,LTC,XMR,DOT,UNI,AAVE,TAO,APT,NEAR,ONDO,ICP,ETC,KAS,VET,RENDER,FET,ATOM,POL,ENA,WLD,FIL",30,100.0,1.310861904761905e-05,0.014353937857142859,Yellow,Orange,40.56603773584906,26.923076923076923,-0.011689290054981634,-0.003609568203198754,0.00804725566046933,-0.00016799290739299977,-0.011639910560078848,-0.010808997170749813,-0.013997007271258102
2025-06-09,2025-06-16,"AAVE,ADA,APT,ATOM,BCH,DOGE,DOT,ENA,ETC,FET,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,POL,QNT,RENDER,SOL,SUI,TAO,TRX,UNI,VET,WLD,XLM,XMR,XRP","XRP,SOL,DOGE,TRX,ADA,SUI,LINK,XLM,BCH,HBAR,LTC,DOT,XMR,AAVE,UNI,TAO,APT,ICP,NEAR,ONDO,ETC,KAS,VET,RENDER,FET,ATOM,ENA,POL,WLD,QNT",30,100.0,1.754909523809524e-05,0.01921625928571429,Yellow,Orange,46.22641509433962,32.69230769230769,-0.03685463126813372,0.0037586232693312405,0.03981020719200912,-0.0013033460802708285,0.015569885085069401,-0.03671542280375104,-0.04207138322546288
2025-06-16,2025-06-23,"AAVE,ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,DOGE,TRX,ADA,SUI,BCH,LINK,XLM,LTC,HBAR,XMR,DOT,UNI,AAVE,TAO,ICP,APT,NEAR,ETC,ONDO,KAS,VET,ATOM,ENA,FET,RENDER,POL,FIL,ARB",30,100.0,3.329414285714286e-05,0.036457086428571435,Yellow,Yellow,53.77358490566038,44.230769230769226,-0.13221705291495814,-0.06890938699022112,0.06138448920852816,-0.0445448697965809,-0.12575992710871498,-0.14486628332724705,-0.14157044393837526
2025-06-23,2025-06-30,"AAVE,ADA,ALGO,APT,ATOM,BCH,DOGE,DOT,ENA,ETC,FET,FIL,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,POL,RENDER,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,TRX,DOGE,ADA,BCH,SUI,LINK,XLM,LTC,HBAR,XMR,DOT,UNI,AAVE,TAO,APT,ICP,NEAR,ETC,ONDO,ATOM,KAS,VET,POL,FET,RENDER,ENA,FIL,ALGO",30,100.0,-5.027619047619047e-07,-0.0005505242857142857,Orange,Orange,33.9622641509434,23.076923076923077,0.1446605587968804,0.08943215849386436,-0.05681207414330642,0.07480258282660146,0.12356783505081115,0.12169932782531276,0.1461327072599294
2025-06-30,2025-07-07,"AAVE,ADA,APT,ARB,ATOM,BCH,DOGE,DOT,ENA,ETC,FET,HBAR,ICP,KAS,LINK,LTC,NEAR,ONDO,POL,RENDER,SEI,SOL,SUI,TAO,TRX,UNI,VET,XLM,XMR,XRP","XRP,SOL,TRX,DOGE,ADA,BCH,SUI,LINK,XLM,LTC,HBAR,XMR,DOT,UNI,AAVE,APT,TAO,NEAR,ICP,ETC,ONDO,KAS,ATOM,VET,FET,ARB,RENDER,ENA,SEI,POL",30,100.0,1.5478333333333334e-05,0.016948775,Yellow,Orange,41.509433962264154,30.76923076923077,-0.019758090018112594,0.0135203326313029,0.03273668203951106,0.007551724703830809,0.027447084462071114,-0.01968569576659239,-0.02199383533066967
